regime,model_a,model_b,seed,dof,horizon_samples,horizon_s,skill_diff,ci_lo,ci_hi,n_realizations,n_boot,ci_level,bootstrap_seed
id,tcn,window_mean,2,roll,20,2.0,1.2607578436314548,1.2400247381398415,1.2789935651711906,384,1000,0.95,0
id,tcn,window_mean,2,roll,30,3.0,0.6286250555064319,0.6190121117030122,0.6374203592019677,384,1000,0.95,0
id,tcn,window_mean,2,roll,50,5.0,0.28924097070172194,0.28606804579333456,0.29235749554878626,384,1000,0.95,0
id,tcn,window_mean,2,roll,100,10.0,0.7959724238603682,0.7644576502533601,0.8307725735076847,384,1000,0.95,0
id,tcn,window_mean,2,roll,150,15.0,0.5753295641633188,0.5531052555174147,0.5974834907266161,384,1000,0.95,0
id,tcn,window_mean,2,pitch,10,1.0,2.1211649842506497,2.0314342969907453,2.2158852232811843,384,1000,0.95,0
id,tcn,window_mean,2,pitch,20,2.0,0.6593686683066055,0.6337099736505265,0.68616826881179,384,1000,0.95,0
id,tcn,window_mean,2,pitch,30,3.0,0.38666239275126896,0.37418781320207034,0.3995385627155332,384,1000,0.95,0
id,tcn,window_mean,2,pitch,50,5.0,0.29363155954543424,0.28871966164477875,0.29934439110391675,384,1000,0.95,0
id,tcn,window_mean,2,pitch,100,10.0,0.43402683551924337,0.4080426157302979,0.4606932373717929,384,1000,0.95,0
id,tcn,window_mean,2,pitch,150,15.0,0.19659719177410176,0.17607940029846028,0.21806745081192117,384,1000,0.95,0
id,tcn,window_mean,2,heave,10,1.0,3.3332972323749406,3.2027012937047497,3.456269256787486,384,1000,0.95,0
id,tcn,window_mean,2,heave,20,2.0,0.9792662533912552,0.9419771584260757,1.0142189888402007,384,1000,0.95,0
id,tcn,window_mean,2,heave,30,3.0,0.5233351446328621,0.5050181292836999,0.5409789117080072,384,1000,0.95,0
id,tcn,window_mean,2,heave,50,5.0,0.29572398904096325,0.2888863632486408,0.30218528109787396,384,1000,0.95,0
id,tcn,window_mean,2,heave,100,10.0,0.642605009947206,0.6018881946642712,0.6935731255266531,384,1000,0.95,0
id,tcn,window_mean,2,heave,150,15.0,0.3187188937616398,0.291273125983568,0.34682143910912305,384,1000,0.95,0
