experiment,model,train_seed,regime,observation_mode,threshold_set,rule,group_level,ss,heading_deg,speed_kn,scorable,base_rate,n_true_onsets,n_pred_onsets,n_matched,precision,recall,f1,f1_ci_lo,f1_ci_hi,n_boot,ci_level,bootstrap_seed,false_alarms_per_min,lead_p10,lead_p50,lead_p90,n_realizations,duration_s,n_excluded_true,n_excluded_pred
deep,ar10,0,id,ideal,strict,point,cell,SS6,180.0,12.0,True,0.06853448275862069,53,2800,39,0.013928571428571429,0.7358490566037735,0.02733964248159832,0.01992442459635864,0.03529204204204204,1000,0.95,0,35.702586206896555,0.3,1.0,8.480000000000002,8,4640.0,2,0
deep,ar10,0,id,ideal,strict,point,sea_state,SS3,,,True,0.8752855603448276,424,9127,419,0.04590774624739783,0.9882075471698113,0.0877395037168883,0.07278011257115467,0.10239027964017927,1000,0.95,0,9.383620689655173,0.6,1.8,6.3,96,55680.0,147,0
deep,ar10,0,id,ideal,strict,point,sea_state,SS4,,,True,0.4356806752873563,1643,41928,1591,0.03794600267124595,0.9683505782105903,0.0730302265268183,0.06934434702546992,0.07652287458278938,1000,0.95,0,43.466594827586206,0.7,2.1,7.3,96,55680.0,122,0
deep,ar10,0,id,ideal,strict,point,sea_state,SS5,,,True,0.11574353448275862,819,32964,782,0.023722849168790194,0.9548229548229549,0.04629547405499807,0.04210504493471918,0.05117350428160624,1000,0.95,0,34.678879310344826,0.5,1.8,8.1,96,55680.0,40,0
deep,ar10,0,id,ideal,strict,point,sea_state,SS6,,,True,0.02491918103448276,235,11484,207,0.018025078369905956,0.8808510638297873,0.035327246352077825,0.031053496463918466,0.03996872642758613,1000,0.95,0,12.151939655172415,0.4,1.4,7.94,96,55680.0,6,0
deep,ar20,0,id,ideal,permissive,point,cell,SS3,45.0,0.0,True,0.9995905172413793,1,7,1,0.14285714285714285,1.0,0.25,0.0,0.25,1000,0.95,0,0.07758620689655173,2.5,2.5,2.5,8,4640.0,9,0
deep,ar20,0,id,ideal,permissive,point,cell,SS3,45.0,6.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,id,ideal,permissive,point,cell,SS3,45.0,12.0,True,0.726875,410,3081,408,0.13242453748782862,0.9951219512195122,0.2337439129189344,0.22228877345195006,0.24728763345959717,1000,0.95,0,34.564655172413794,2.4,4.5,7.0,8,4640.0,23,0
deep,ar20,0,id,ideal,permissive,point,cell,SS3,90.0,0.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,id,ideal,permissive,point,cell,SS3,90.0,6.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,id,ideal,permissive,point,cell,SS3,90.0,12.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,id,ideal,permissive,point,cell,SS3,135.0,0.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,id,ideal,permissive,point,cell,SS3,135.0,6.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,id,ideal,permissive,point,cell,SS3,135.0,12.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
deep,ar20,0,id,ideal,permissive,point,cell,SS3,180.0,0.0,True,0.9978879310344828,8,39,7,0.1794871794871795,0.875,0.2978723404255319,0.06890804597701154,0.4102739726027397,1000,0.95,0,0.41379310344827586,0.6,1.4,2.8200000000000003,8,4640.0,17,0
deep,ar20,0,id,ideal,permissive,point,cell,SS3,180.0,6.0,False,1.0,0,4,0,,,,,,1000,0.95,0,0.05172413793103448,,,,8,4640.0,8,0
deep,ar20,0,id,ideal,permissive,point,cell,SS3,180.0,12.0,False,1.0,0,20,0,,,,,,1000,0.95,0,0.25862068965517243,,,,8,4640.0,8,0
deep,ar20,0,id,ideal,permissive,point,cell,SS4,45.0,0.0,True,0.9579310344827586,105,513,104,0.20272904483430798,0.9904761904761905,0.3365695792880259,0.3064811507345888,0.36476904714938835,1000,0.95,0,5.288793103448276,0.8,2.5,3.3,8,4640.0,17,0
deep,ar20,0,id,ideal,permissive,point,cell,SS4,45.0,6.0,True,0.759353448275862,281,3349,280,0.08360704687966557,0.99644128113879,0.15426997245179064,0.14134746102726084,0.16775197273422526,1000,0.95,0,39.685344827586206,1.4900000000000002,5.7,11.41,8,4640.0,23,0
deep,ar20,0,id,ideal,permissive,point,cell,SS4,45.0,12.0,True,0.43941810344827587,311,3164,309,0.09766118836915297,0.9935691318327974,0.177841726618705,0.16449569986836804,0.18981450565588753,1000,0.95,0,36.918103448275865,2.2,4.0,9.9,8,4640.0,18,0
deep,ar20,0,id,ideal,permissive,point,cell,SS4,90.0,0.0,True,0.9638577586206897,101,1149,101,0.08790252393385553,1.0,0.1616,0.14775459970604382,0.1739778799629177,1000,0.95,0,13.551724137931034,1.3,2.9,10.0,8,4640.0,17,0
deep,ar20,0,id,ideal,permissive,point,cell,SS4,90.0,6.0,True,0.9684051724137931,88,1035,88,0.08502415458937199,1.0,0.15672306322350849,0.1398714625278484,0.1720869554464628,1000,0.95,0,12.245689655172415,1.6700000000000002,3.2,9.729999999999999,8,4640.0,18,0
deep,ar20,0,id,ideal,permissive,point,cell,SS4,90.0,12.0,True,0.9589655172413794,111,1189,111,0.09335576114381834,1.0,0.17076923076923078,0.15154402131974232,0.18701030610201347,1000,0.95,0,13.939655172413794,1.3,2.8,10.2,8,4640.0,20,0
deep,ar20,0,id,ideal,permissive,point,cell,SS4,135.0,0.0,True,0.9557758620689655,94,531,92,0.17325800376647835,0.9787234042553191,0.2944,0.21293064721008767,0.3966762507456009,1000,0.95,0,5.676724137931035,1.01,2.45,3.2900000000000005,8,4640.0,29,0
deep,ar20,0,id,ideal,permissive,point,cell,SS4,135.0,6.0,True,0.9775215517241379,72,313,72,0.23003194888178913,1.0,0.37402597402597404,0.33678371723182676,0.40958201996322563,1000,0.95,0,3.1163793103448274,0.91,2.5,3.9,8,4640.0,15,0
deep,ar20,0,id,ideal,permissive,point,cell,SS4,135.0,12.0,True,0.9884267241379311,20,300,20,0.06666666666666667,1.0,0.125,0.08849997351648163,0.16668410041841003,1000,0.95,0,3.6206896551724137,1.66,2.4,4.460000000000001,8,4640.0,16,0
deep,ar20,0,id,ideal,permissive,point,cell,SS4,180.0,0.0,True,0.821551724137931,272,1897,265,0.13969425408539798,0.9742647058823529,0.24435223605348083,0.22115305280528053,0.2712970919048454,1000,0.95,0,21.103448275862068,1.1,2.8,3.7599999999999993,8,4640.0,15,0
deep,ar20,0,id,ideal,permissive,point,cell,SS4,180.0,6.0,True,0.8916379310344827,183,1291,182,0.1409759876065066,0.994535519125683,0.2469470827679783,0.21942450746684716,0.278118609406953,1000,0.95,0,14.34051724137931,0.9100000000000001,2.1,4.2,8,4640.0,18,0
deep,ar20,0,id,ideal,permissive,point,cell,SS4,180.0,12.0,True,0.9504741379310345,94,2228,92,0.04129263913824058,0.9787234042553191,0.07924203273040484,0.07024417564366746,0.08814835672443666,1000,0.95,0,27.620689655172413,0.6,1.5,2.9900000000000007,8,4640.0,18,0
deep,ar20,0,id,ideal,permissive,point,cell,SS5,45.0,0.0,True,0.5382758620689655,311,4260,310,0.07276995305164319,0.9967845659163987,0.13563771603587835,0.11986178128588496,0.15729231786374873,1000,0.95,0,51.077586206896555,1.1,3.7,11.310000000000002,8,4640.0,12,0
deep,ar20,0,id,ideal,permissive,point,cell,SS5,45.0,6.0,True,0.21023706896551725,192,3268,192,0.0587515299877601,1.0,0.11098265895953757,0.09584441862716622,0.12151050576070191,1000,0.95,0,39.775862068965516,2.0,5.35,12.3,8,4640.0,11,0
deep,ar20,0,id,ideal,permissive,point,cell,SS5,45.0,12.0,True,0.15318965517241379,170,2471,167,0.06758397409955484,0.9823529411764705,0.12646724725482772,0.11516173940995827,0.1407239405138863,1000,0.95,0,29.79310344827586,1.4,3.3,10.340000000000002,8,4640.0,5,0
deep,ar20,0,id,ideal,permissive,point,cell,SS5,90.0,0.0,True,0.5293103448275862,360,4551,358,0.07866402988354208,0.9944444444444445,0.1457951537365099,0.13800431780393327,0.1533091485336937,1000,0.95,0,54.2198275862069,1.5,4.4,11.330000000000002,8,4640.0,17,0
deep,ar20,0,id,ideal,permissive,point,cell,SS5,90.0,6.0,True,0.5101293103448276,343,4410,341,0.07732426303854875,0.9941690962099126,0.14348832316431728,0.13635354208305575,0.15018021625951142,1000,0.95,0,52.616379310344826,1.5,4.1,10.5,8,4640.0,23,0
deep,ar20,0,id,ideal,permissive,point,cell,SS5,90.0,12.0,True,0.4936206896551724,359,4579,359,0.07840139768508408,1.0,0.14540299716484406,0.13559041998333787,0.15673098253041745,1000,0.95,0,54.56896551724138,1.7,5.0,10.939999999999998,8,4640.0,18,0
deep,ar20,0,id,ideal,permissive,point,cell,SS5,135.0,0.0,True,0.5796336206896552,314,4014,314,0.07822620827105133,1.0,0.14510166358595195,0.13159550748202556,0.15741734651252873,1000,0.95,0,47.8448275862069,1.4,3.3,11.2,8,4640.0,20,0
deep,ar20,0,id,ideal,permissive,point,cell,SS5,135.0,6.0,True,0.7400646551724138,205,2550,202,0.0792156862745098,0.9853658536585366,0.14664246823956442,0.12736274069705691,0.17124775183137284,1000,0.95,0,30.362068965517242,1.1,2.8,6.4,8,4640.0,20,0
deep,ar20,0,id,ideal,permissive,point,cell,SS5,135.0,12.0,True,0.7421551724137931,183,3305,181,0.05476550680786687,0.9890710382513661,0.10378440366972477,0.09736401332082294,0.11127889115930392,1000,0.95,0,40.39655172413793,0.7,2.2,8.3,8,4640.0,14,0
deep,ar20,0,id,ideal,permissive,point,cell,SS5,180.0,0.0,True,0.5243103448275862,301,4510,297,0.06585365853658537,0.9867109634551495,0.12346705466638953,0.11184953876380083,0.1394550758516459,1000,0.95,0,54.47844827586207,1.0600000000000003,2.4,5.440000000000004,8,4640.0,13,0
deep,ar20,0,id,ideal,permissive,point,cell,SS5,180.0,6.0,True,0.5248706896551724,278,4285,277,0.06464410735122521,0.9964028776978417,0.12141135218058297,0.11277826377261634,0.12936942636408513,1000,0.95,0,51.827586206896555,1.1,2.4,6.280000000000001,8,4640.0,12,0
deep,ar20,0,id,ideal,permissive,point,cell,SS5,180.0,12.0,True,0.6150646551724138,252,5756,246,0.042738012508686585,0.9761904761904762,0.08189081225033289,0.07630994697293274,0.08692607791829748,1000,0.95,0,71.25,0.5,1.5,6.15,8,4640.0,17,0
deep,ar20,0,id,ideal,permissive,point,cell,SS6,45.0,0.0,True,0.1527155172413793,150,2471,148,0.05989477944152165,0.9866666666666667,0.11293399465852728,0.10162012216327493,0.1269126539467556,1000,0.95,0,30.038793103448278,1.6,5.3,12.1,8,4640.0,6,0
deep,ar20,0,id,ideal,permissive,point,cell,SS6,45.0,6.0,True,0.14747844827586207,162,2772,162,0.05844155844155844,1.0,0.11042944785276072,0.09111392898946546,0.12561923275676923,1000,0.95,0,33.75,1.4,3.55,11.3,8,4640.0,3,0
deep,ar20,0,id,ideal,permissive,point,cell,SS6,45.0,12.0,True,0.1888146551724138,186,3042,183,0.0601577909270217,0.9838709677419355,0.11338289962825279,0.10264059341298683,0.12496408045977012,1000,0.95,0,36.9698275862069,1.4,3.5,10.58,8,4640.0,6,0
deep,ar20,0,id,ideal,permissive,point,cell,SS6,90.0,0.0,True,0.10721982758620689,108,1639,108,0.06589383770591824,1.0,0.12364052661705781,0.10813734399612263,0.13656941450692192,1000,0.95,0,19.79741379310345,1.3,3.6500000000000004,9.479999999999999,8,4640.0,5,0
deep,ar20,0,id,ideal,permissive,point,cell,SS6,90.0,6.0,True,0.09851293103448276,109,1587,109,0.06868304977945809,1.0,0.1285377358490566,0.1159409522578978,0.142133984943452,1000,0.95,0,19.112068965517242,1.4,4.8,10.52,8,4640.0,5,0
deep,ar20,0,id,ideal,permissive,point,cell,SS6,90.0,12.0,True,0.08282327586206896,105,1444,104,0.07202216066481995,0.9904761904761905,0.1342801807617818,0.1178777472405139,0.1477274317037188,1000,0.95,0,17.32758620689655,1.53,4.75,11.9,8,4640.0,11,0
deep,ar20,0,id,ideal,permissive,point,cell,SS6,135.0,0.0,True,0.15831896551724137,162,2671,162,0.06065144140771247,1.0,0.11436639604659372,0.09458651164572203,0.1321875722657177,1000,0.95,0,32.44396551724138,1.4,5.15,11.69,8,4640.0,4,0
deep,ar20,0,id,ideal,permissive,point,cell,SS6,135.0,6.0,True,0.2235344827586207,200,3152,199,0.06313451776649746,0.995,0.11873508353221959,0.11270485305807712,0.12385198728660834,1000,0.95,0,38.185344827586206,1.4,4.8,11.22,8,4640.0,11,0
deep,ar20,0,id,ideal,permissive,point,cell,SS6,135.0,12.0,True,0.32767241379310347,257,5627,256,0.04549493513417452,0.9961089494163424,0.08701563562202586,0.08104276033286098,0.09215896157833639,1000,0.95,0,69.45258620689656,1.15,3.4,10.8,8,4640.0,13,0
deep,ar20,0,id,ideal,permissive,point,cell,SS6,180.0,0.0,True,0.32926724137931035,216,6101,214,0.035076217013604326,0.9907407407407407,0.0677536805445623,0.06345800122624157,0.0720970504834136,1000,0.95,0,76.125,0.93,2.0,8.070000000000002,8,4640.0,8,0
deep,ar20,0,id,ideal,permissive,point,cell,SS6,180.0,6.0,True,0.37116379310344827,216,5533,212,0.03831556117838424,0.9814814814814815,0.07375195686206297,0.06667666186940382,0.08231822558618958,1000,0.95,0,68.80603448275862,0.9,2.05,7.69,8,4640.0,7,0
deep,ar20,0,id,ideal,permissive,point,cell,SS6,180.0,12.0,True,0.3485560344827586,188,6304,187,0.029663705583756344,0.9946808510638298,0.05760936537276647,0.05290650244135069,0.06229775300798231,1000,0.95,0,79.09913793103448,0.6,1.5,7.680000000000001,8,4640.0,13,0
deep,ar20,0,id,ideal,permissive,point,sea_state,SS3,,,True,0.9770294540229885,419,3151,416,0.1320215804506506,0.9928400954653938,0.23305322128851544,0.22019229244438837,0.24854034799536975,1000,0.95,0,2.947198275862069,2.3,4.4,7.0,96,55680.0,121,0
deep,ar20,0,id,ideal,permissive,point,sea_state,SS4,,,True,0.8861099137931034,1732,16959,1716,0.10118521139218115,0.9907621247113164,0.18361778396019476,0.17035534711550043,0.19895923786477193,1000,0.95,0,16.42564655172414,1.2,2.9,8.7,96,55680.0,224,0
deep,ar20,0,id,ideal,permissive,point,sea_state,SS5,,,True,0.5134051724137931,3268,47959,3244,0.0676411101148898,0.99265605875153,0.12665196088000466,0.1210670274174156,0.13203549209975798,1000,0.95,0,48.18426724137931,1.1,3.25,10.1,96,55680.0,182,0
deep,ar20,0,id,ideal,permissive,point,sea_state,SS6,,,True,0.21133979885057472,2059,42343,2044,0.048272441725905106,0.9927149101505586,0.09206792486824918,0.08616222508103383,0.09845495078127396,1000,0.95,0,43.425646551724135,1.0,3.2,10.770000000000005,96,55680.0,92,0
deep,ar20,0,id,ideal,strict,point,cell,SS3,45.0,0.0,True,0.9192887931034482,47,552,46,0.08333333333333333,0.9787234042553191,0.15358931552587646,0.11077280113140553,0.20524079053761823,1000,0.95,0,6.543103448275862,0.9,1.9,3.6,8,4640.0,17,0
deep,ar20,0,id,ideal,strict,point,cell,SS3,45.0,6.0,True,0.9084913793103448,95,933,93,0.09967845659163987,0.9789473684210527,0.18093385214007784,0.14,0.21502770494726484,1000,0.95,0,10.862068965517242,0.7,2.3,3.859999999999998,8,4640.0,12,0
deep,ar20,0,id,ideal,strict,point,cell,SS3,45.0,12.0,True,0.15366379310344827,76,1430,76,0.05314685314685315,1.0,0.10092961487383799,0.08391809865501285,0.12075296476212506,1000,0.95,0,17.50862068965517,1.5,5.1,11.05,8,4640.0,6,0
deep,ar20,0,id,ideal,strict,point,cell,SS3,90.0,0.0,True,0.9997629310344828,1,166,1,0.006024096385542169,1.0,0.011976047904191616,0.0,0.03727290372670807,1000,0.95,0,2.1336206896551726,2.3,2.3,2.3,8,4640.0,9,0
deep,ar20,0,id,ideal,strict,point,cell,SS3,90.0,6.0,True,0.999375,2,105,2,0.01904761904761905,1.0,0.03738317757009346,0.0,0.06557377049180328,1000,0.95,0,1.331896551724138,1.4,1.4,1.4,8,4640.0,9,0
deep,ar20,0,id,ideal,strict,point,cell,SS3,90.0,12.0,False,1.0,0,28,0,,,,,,1000,0.95,0,0.3620689655172414,,,,8,4640.0,8,0
deep,ar20,0,id,ideal,strict,point,cell,SS3,135.0,0.0,True,0.9342887931034483,33,424,33,0.07783018867924528,1.0,0.14442013129102846,0.11557114598839127,0.17814204185161697,1000,0.95,0,5.056034482758621,0.62,1.4,2.9,8,4640.0,17,0
deep,ar20,0,id,ideal,strict,point,cell,SS3,135.0,6.0,True,0.9820258620689655,10,157,10,0.06369426751592357,1.0,0.11976047904191617,0.05555555555555555,0.1808752417794971,1000,0.95,0,1.9008620689655173,0.99,1.7000000000000002,3.4799999999999995,8,4640.0,16,0
deep,ar20,0,id,ideal,strict,point,cell,SS3,135.0,12.0,True,0.9934913793103448,5,280,4,0.014285714285714285,0.8,0.028070175438596492,0.0,0.047140698321800685,1000,0.95,0,3.5689655172413794,1.0100000000000002,2.25,2.44,8,4640.0,13,0
deep,ar20,0,id,ideal,strict,point,cell,SS3,180.0,0.0,True,0.7330818965517242,91,1718,91,0.052968568102444706,1.0,0.10060807075732449,0.09225620663306995,0.10943479389034602,1000,0.95,0,21.038793103448278,1.0,2.3,3.8,8,4640.0,9,0
deep,ar20,0,id,ideal,strict,point,cell,SS3,180.0,6.0,True,0.8950646551724138,53,1135,52,0.04581497797356828,0.9811320754716981,0.08754208754208753,0.0751597474211675,0.09784584301605935,1000,0.95,0,14.004310344827585,0.9200000000000002,1.6,4.6,8,4640.0,16,0
deep,ar20,0,id,ideal,strict,point,cell,SS3,180.0,12.0,True,0.9848922413793103,11,1572,7,0.004452926208651399,0.6363636363636364,0.008843967150979152,0.0026109660574412533,0.015514753092686942,1000,0.95,0,20.237068965517242,0.2,1.5,9.32,8,4640.0,15,0
deep,ar20,0,id,ideal,strict,point,cell,SS4,45.0,0.0,True,0.44765086206896554,151,3807,151,0.039663777252429734,1.0,0.07630116220313289,0.06705613557593042,0.08570940663672834,1000,0.95,0,47.275862068965516,0.9,2.4,7.7,8,4640.0,14,0
deep,ar20,0,id,ideal,strict,point,cell,SS4,45.0,6.0,True,0.19607758620689655,93,2716,93,0.03424153166421208,1.0,0.06621573513705944,0.05172433112862268,0.07556013733290266,1000,0.95,0,33.918103448275865,1.0,3.4,9.759999999999998,8,4640.0,8,0
deep,ar20,0,id,ideal,strict,point,cell,SS4,45.0,12.0,True,0.1153448275862069,52,995,51,0.05125628140703518,0.9807692307692307,0.09742120343839543,0.08137815262052292,0.11429363612358066,1000,0.95,0,12.206896551724139,0.9,2.0,6.8,8,4640.0,2,0
deep,ar20,0,id,ideal,strict,point,cell,SS4,90.0,0.0,True,0.5360129310344828,157,2968,155,0.052223719676549867,0.9872611464968153,0.09920000000000001,0.08949287371561153,0.10887594292438649,1000,0.95,0,36.375,1.1400000000000001,3.0,8.959999999999996,8,4640.0,13,0
deep,ar20,0,id,ideal,strict,point,cell,SS4,90.0,6.0,True,0.5026724137931035,179,3172,173,0.054539722572509455,0.9664804469273743,0.1032527603700388,0.0990379766873557,0.10739074150787074,1000,0.95,0,38.7801724137931,1.2,2.5,8.48,8,4640.0,11,0
deep,ar20,0,id,ideal,strict,point,cell,SS4,90.0,12.0,True,0.4988146551724138,150,2796,149,0.05329041487839771,0.9933333333333333,0.10115410726408688,0.09308188391635724,0.11054291221119047,1000,0.95,0,34.22844827586207,0.9800000000000001,2.7,7.8,8,4640.0,12,0
deep,ar20,0,id,ideal,strict,point,cell,SS4,135.0,0.0,True,0.4441594827586207,142,3845,140,0.036410923276983094,0.9859154929577465,0.07022824178580386,0.06087294529843741,0.07844479728003685,1000,0.95,0,47.90948275862069,0.9,2.3,7.240000000000004,8,4640.0,10,0
deep,ar20,0,id,ideal,strict,point,cell,SS4,135.0,6.0,True,0.5642241379310344,131,3055,131,0.04288052373158756,1.0,0.08223477715003139,0.07528777888009891,0.08993427879626427,1000,0.95,0,37.810344827586206,1.2,3.1,6.7,8,4640.0,10,0
deep,ar20,0,id,ideal,strict,point,cell,SS4,135.0,12.0,True,0.682478448275862,130,3007,126,0.041902228134353174,0.9692307692307692,0.08033152693656359,0.07543612940797054,0.08637718481361155,1000,0.95,0,37.25431034482759,0.45,2.1,7.25,8,4640.0,13,0
deep,ar20,0,id,ideal,strict,point,cell,SS4,180.0,0.0,True,0.33112068965517244,131,4850,131,0.027010309278350516,1.0,0.05259987954226059,0.047918052442481374,0.0578058212904539,1000,0.95,0,61.02155172413793,1.0,2.5,7.1,8,4640.0,6,0
deep,ar20,0,id,ideal,strict,point,cell,SS4,180.0,6.0,True,0.3895474137931034,152,4359,152,0.034870383115393436,1.0,0.0673908224340501,0.06341991057404238,0.0709347943274185,1000,0.95,0,54.400862068965516,0.9,2.1,5.750000000000003,8,4640.0,11,0
deep,ar20,0,id,ideal,strict,point,cell,SS4,180.0,12.0,True,0.5200646551724138,175,4838,162,0.033484911120297646,0.9257142857142857,0.06463195691202873,0.0574773028769789,0.0704972599846472,1000,0.95,0,60.46551724137931,0.4,1.0,6.390000000000001,8,4640.0,12,0
deep,ar20,0,id,ideal,strict,point,cell,SS5,45.0,0.0,True,0.06829741379310345,45,2156,45,0.020871985157699443,1.0,0.0408905043162199,0.031131164399569953,0.052438352155947145,1000,0.95,0,27.29741379310345,0.78,2.2,7.44,8,4640.0,3,0
deep,ar20,0,id,ideal,strict,point,cell,SS5,45.0,6.0,True,0.017780172413793104,19,585,18,0.03076923076923077,0.9473684210526315,0.059602649006622516,0.02769990236710753,0.08150470219435736,1000,0.95,0,7.331896551724138,1.52,3.25,9.06,8,4640.0,0,0
deep,ar20,0,id,ideal,strict,point,cell,SS5,45.0,12.0,True,0.01650862068965517,11,248,11,0.04435483870967742,1.0,0.08494208494208494,0.049486838927795235,0.10909472880061115,1000,0.95,0,3.064655172413793,0.4,1.2,1.8,8,4640.0,0,0
deep,ar20,0,id,ideal,strict,point,cell,SS5,90.0,0.0,True,0.09982758620689655,64,1382,61,0.04413892908827786,0.953125,0.08437067773167359,0.07426701756288397,0.09313323441527405,1000,0.95,0,17.08189655172414,0.8,2.6,8.7,8,4640.0,1,0
deep,ar20,0,id,ideal,strict,point,cell,SS5,90.0,6.0,True,0.07234913793103448,48,1293,47,0.03634957463263728,0.9791666666666666,0.07009694258016405,0.058721368401972854,0.08057040170462654,1000,0.95,0,16.112068965517242,1.1,2.7,8.34,8,4640.0,2,0
deep,ar20,0,id,ideal,strict,point,cell,SS5,90.0,12.0,True,0.08273706896551725,54,1183,52,0.04395604395604396,0.9629629629629629,0.08407437348423606,0.06526136363636365,0.10371773776503221,1000,0.95,0,14.625,0.71,2.0,4.47,8,4640.0,0,0
deep,ar20,0,id,ideal,strict,point,cell,SS5,135.0,0.0,True,0.09935344827586207,62,2401,61,0.025406080799666806,0.9838709677419355,0.04953308972797402,0.03932972180629994,0.05965130367999379,1000,0.95,0,30.25862068965517,0.6,2.4,9.5,8,4640.0,2,0
deep,ar20,0,id,ideal,strict,point,cell,SS5,135.0,6.0,True,0.22625,110,3761,110,0.02924754054772667,1.0,0.05683285972616895,0.051666191396918124,0.06324977012588494,1000,0.95,0,47.21120689655172,1.0,1.9,8.020000000000001,8,4640.0,8,0
deep,ar20,0,id,ideal,strict,point,cell,SS5,135.0,12.0,True,0.2582327586206897,123,3366,119,0.03535353535353535,0.967479674796748,0.06821438807681285,0.0586157964055531,0.0789704412741755,1000,0.95,0,41.98706896551724,0.5800000000000001,1.7,5.9,8,4640.0,8,0
deep,ar20,0,id,ideal,strict,point,cell,SS5,180.0,0.0,True,0.1505603448275862,87,6001,87,0.014497583736043993,1.0,0.028580814717477004,0.02292817206348644,0.03615769040072559,1000,0.95,0,76.47413793103448,0.9,2.0,8.440000000000001,8,4640.0,5,0
deep,ar20,0,id,ideal,strict,point,cell,SS5,180.0,6.0,True,0.13896551724137932,96,5404,91,0.01683937823834197,0.9479166666666666,0.033090909090909094,0.02782680701823648,0.03792339827577104,1000,0.95,0,68.70258620689656,0.6,1.8,8.9,8,4640.0,6,0
deep,ar20,0,id,ideal,strict,point,cell,SS5,180.0,12.0,True,0.1580603448275862,100,4423,96,0.02170472529957043,0.96,0.04244970152553615,0.03358094605210685,0.05054521990848336,1000,0.95,0,55.952586206896555,0.3,1.1,8.850000000000001,8,4640.0,5,0
deep,ar20,0,id,ideal,strict,point,cell,SS6,45.0,0.0,True,0.015193965517241378,7,330,7,0.021212121212121213,1.0,0.04154302670623145,0.014013051885272323,0.07549168532139429,1000,0.95,0,4.176724137931035,1.38,2.5,6.6800000000000015,8,4640.0,1,0
