experiment,model,head,n_realizations,dof,horizon_samples,horizon_s,n_windows,n_quantiles,alpha,picp,mean_interval_width,winkler,crps,pinball,crossing_rate,picp_ci_lo,picp_ci_hi,regime,seed,deterministic,n_params,fit_time_s,best_epoch,epochs_run,best_val_loss,val_loss_name
probabilistic,dlinear_quantile,quantile,384,heave,150,15.0,434304,9,0.1,0.9168715922487474,2.273481002792423,3.318864544469932,0.3147927832016259,0.15739639160081298,0.0003338675213675214,0.9028512286324786,0.9311473645188624,unseen_vessel,1,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,roll_rate,10,1.0,434304,9,0.1,0.988795866489832,0.12743803689423097,0.13435389851440327,0.006341172449134863,0.00317058622456743,0.21081086059534335,0.9839588744289715,0.9937568500405246,unseen_vessel,1,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,roll_rate,20,2.0,434304,9,0.1,0.9810225095785441,0.7584456815852327,0.8392319871670357,0.046281998107021854,0.023140999053510948,0.1502933429118774,0.9740489380710285,0.988004830717654,unseen_vessel,1,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,roll_rate,30,3.0,434304,9,0.1,0.9732007994400236,1.7918777177482157,2.085896886384758,0.13477186920428408,0.06738593460214204,0.019069591806660773,0.9646663972701149,0.9816703852600943,unseen_vessel,1,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,roll_rate,50,5.0,434304,9,0.1,0.9788189839375184,2.2246234357349355,2.4933412646233153,0.1744973904978793,0.08724869524893959,0.02403846153846154,0.97172861636089,0.9860778970490717,unseen_vessel,1,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,roll_rate,100,10.0,434304,9,0.1,0.9826573091659299,4.705879296886013,5.05693743514901,0.33491883178278625,0.1674594158913932,0.0012295534924845269,0.97719086170056,0.9883396192528736,unseen_vessel,1,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,roll_rate,150,15.0,434304,9,0.1,0.9740205017683466,5.8575975533295335,6.559587669706303,0.4611194244675922,0.23055971223379618,3.684055408193339e-05,0.9669217299403183,0.9813487787356322,unseen_vessel,1,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,pitch_rate,10,1.0,434304,9,0.1,0.9615039235190097,0.060719281899713026,0.07106504658924935,0.005554145865403912,0.002777072932701959,0.5049090038314177,0.9525535684681697,0.9696864408340702,unseen_vessel,1,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,pitch_rate,20,2.0,434304,9,0.1,0.9401847553787209,0.36155337146427524,0.4612561427141645,0.036975319347681314,0.018487659673840657,0.3637843538166814,0.9294652478448276,0.9504143411066903,unseen_vessel,1,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,pitch_rate,30,3.0,434304,9,0.1,0.9378315649867374,0.8530749957023718,1.0889481456777594,0.09190479981744878,0.04595239990872443,0.06760011420571765,0.9269196806844975,0.9483649701591512,unseen_vessel,1,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,pitch_rate,50,5.0,434304,9,0.1,0.9361322944297082,1.057383345136123,1.3558549187182405,0.11834422143335542,0.059172110716677724,0.020669853374594753,0.9252501128241969,0.9469003278809314,unseen_vessel,1,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,pitch_rate,100,10.0,434304,9,0.1,0.9233555297671677,2.2397017831299286,3.010822002340048,0.2870580131928974,0.14352900659644854,3.684055408193339e-05,0.9118272569444444,0.935014528993516,unseen_vessel,1,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,pitch_rate,150,15.0,434304,9,0.1,0.92873655319776,2.7880652499722323,3.6286234656033316,0.3490707962806779,0.17453539814033894,0.0,0.917949408709107,0.9398233150051577,unseen_vessel,1,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,heave_rate,10,1.0,434304,9,0.1,0.9780660551134689,0.029343438132284426,0.03186739860665278,0.0020268626623031485,0.0010134313311515738,0.5240430666077218,0.9718581914972001,0.9843630268199234,unseen_vessel,1,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,heave_rate,20,2.0,434304,9,0.1,0.9568850390509873,0.17463846170320446,0.20889779129634134,0.014636795509837094,0.007318397754918547,0.34737188697318006,0.9479985793361333,0.9662371863947834,unseen_vessel,1,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,heave_rate,30,3.0,434304,9,0.1,0.942931679192455,0.4125613285485985,0.5360833929846722,0.0424313239182513,0.02121566195912565,0.06343482905982906,0.9318974727379901,0.9543209364868848,unseen_vessel,1,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,heave_rate,50,5.0,434304,9,0.1,0.9413152998821103,0.5117569446473085,0.6676308597486496,0.0587661195390397,0.029383059769519854,0.03487649204244032,0.9302226666114057,0.9528853061450043,unseen_vessel,1,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,heave_rate,100,10.0,434304,9,0.1,0.9424665671971706,1.083438011183455,1.3343368327497767,0.12575409992596775,0.06287704996298388,0.000437481579722959,0.9328210193781314,0.9526067570181256,unseen_vessel,1,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,heave_rate,150,15.0,434304,9,0.1,0.9292385057471264,1.3486748129248118,1.7606796776458211,0.17331810009442186,0.08665905004721092,0.0,0.9180078355253464,0.9406385849543176,unseen_vessel,1,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,roll,10,1.0,434304,9,0.1,0.9773384541703507,0.20671253125912795,0.23599305628336212,0.013375856003176076,0.006687928001588031,0.22347480106100795,0.9694185409298556,0.9852441492595049,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,roll,20,2.0,434304,9,0.1,0.9658718317123489,1.3931741973515954,1.7222970435395548,0.10049163084005343,0.0502458154200267,0.08325044208664899,0.9560053556955497,0.9756266923629532,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,roll,30,3.0,434304,9,0.1,0.9577208591217212,3.370575861558296,4.4506547154611305,0.3013299577041752,0.15066497885208757,0.017121647509578543,0.9463761558723843,0.9690781687481579,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,roll,50,5.0,434304,9,0.1,0.9651718611847923,4.186768428041624,5.222273018663896,0.3886868812381805,0.19434344061909006,0.029536914235190097,0.9552148379936634,0.9750190534740643,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,roll,100,10.0,434304,9,0.1,0.9717340848806366,8.804260685481992,10.181349800257111,0.7058336857587636,0.35291684287938185,0.0033225574712643677,0.9636364159666961,0.9800158414382553,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,roll,150,15.0,434304,9,0.1,0.9612736700559976,10.948167035154498,13.426722423463863,0.970568097576379,0.4852840487881892,0.00024406867079280873,0.9512430233200707,0.9714970965038314,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,pitch,10,1.0,434304,9,0.1,0.950325117889773,0.0706403799977573,0.08546160213795362,0.006730130006305667,0.003365065003152833,0.5057655467138226,0.940745249871058,0.9598193316202476,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,pitch,20,2.0,434304,9,0.1,0.9447944297082228,0.47612846130963304,0.6006833879167249,0.045798171336731607,0.022899085668365803,0.26096697244326555,0.934630696470675,0.9554310459954317,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,pitch,30,3.0,434304,9,0.1,0.9362842617152962,1.1516240317622082,1.5333358612619148,0.12331311556544956,0.06165655778272481,0.07631751031535515,0.9248632294429708,0.9481335654288241,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,pitch,50,5.0,434304,9,0.1,0.9333162945770704,1.4272062326875088,1.9137786977650137,0.16541907790553298,0.0827095389527665,0.09017416371942234,0.9218979677829354,0.9453082403109343,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,pitch,100,10.0,434304,9,0.1,0.9183958701738875,3.007577178827552,4.132653059665464,0.3921022366630444,0.19605111833152225,0.000635499557913351,0.9065377017020336,0.9311814420313882,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,pitch,150,15.0,434304,9,0.1,0.9128122236958444,3.7411216754872174,5.305832879076632,0.5094193600096651,0.2547096800048325,0.0,0.9003582743884467,0.9265591613247863,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,heave,10,1.0,434304,9,0.1,0.9490057655467138,0.0429398456697495,0.057100636841391106,0.0040230253727530476,0.002011512686376525,0.4673431513409962,0.937867772343796,0.9604631778661951,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,heave,20,2.0,434304,9,0.1,0.9327452659888005,0.2893455902900549,0.43376124850262804,0.03001076314277722,0.015005381571388617,0.21358541482463897,0.9197834926687297,0.9463152538314176,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,heave,30,3.0,434304,9,0.1,0.919075117889773,0.6999429343622899,1.1701231178116756,0.08963820513216829,0.04481910256608416,0.04541749557913351,0.9036641960470085,0.9344274977895668,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,heave,50,5.0,434304,9,0.1,0.9194181955496611,0.8692100078698028,1.4474272057900992,0.12521949853842923,0.0626097492692146,0.08681706822870616,0.9040309322502211,0.9347742595048629,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,heave,100,10.0,434304,9,0.1,0.9299891320365459,1.8286463953973553,2.5489167963195367,0.2341068233903864,0.11705341169519325,0.0030600685234305923,0.9168599644488653,0.9428886793582376,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,heave,150,15.0,434304,9,0.1,0.9169107353374595,2.273889481470197,3.3191350151306684,0.3147445624903703,0.15737228124518524,0.0003315649867374005,0.9028909473548482,0.9311872559313291,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,roll_rate,10,1.0,434304,9,0.1,0.9868064765694076,0.11057843348821418,0.11791457336712238,0.0063099590294308176,0.0031549795147154088,0.2263414566755084,0.9813583918177129,0.9922710244437076,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,roll_rate,20,2.0,434304,9,0.1,0.9790883804892425,0.7455074464987813,0.8325868104155577,0.045894645373463105,0.02294732268673156,0.0727439765694076,0.9718489813586797,0.9863818891836134,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,roll_rate,30,3.0,434304,9,0.1,0.9729383104921898,1.8034250704249513,2.100566074975295,0.13506375830392223,0.06753187915196111,0.009424274241084586,0.9644539308871205,0.9814694891136163,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,roll_rate,50,5.0,434304,9,0.1,0.9786462938402594,2.2364877506679353,2.5091726811956336,0.17448302089061332,0.08724151044530672,0.018160090627763043,0.9714709627357796,0.9859617917403478,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,roll_rate,100,10.0,434304,9,0.1,0.9824754089301503,4.710107736752546,5.066010451611407,0.3350882703018512,0.16754413515092562,0.0011236368994989685,0.9769558880415561,0.9882188513115238,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,roll_rate,150,15.0,434304,9,0.1,0.9740481321839081,5.858649027037931,6.56009837129693,0.4609645172891144,0.23048225864455715,3.2235484821691717e-05,0.9669468851311525,0.9813764091511936,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,pitch_rate,10,1.0,434304,9,0.1,0.9434129089301503,0.05272553621753298,0.06705396353992243,0.005673197007066271,0.0028365985035331354,0.5073473880047156,0.9326933438328913,0.9534451098769525,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,pitch_rate,20,2.0,434304,9,0.1,0.9413590480400825,0.35516568982425833,0.45323048721270726,0.037163556521815404,0.018581778260907712,0.25602343059239613,0.9306340144230769,0.9515734946028589,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,pitch_rate,30,3.0,434304,9,0.1,0.9397150383141762,0.8585323249149625,1.0868014703099944,0.09178207545867484,0.04589103772933741,0.07821019378131447,0.9289398670055998,0.9501939885425876,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,pitch_rate,50,5.0,434304,9,0.1,0.9368944333922782,1.0631308876423753,1.3576679722287581,0.11825198729487178,0.05912599364743591,0.08069462864721486,0.9260102370689656,0.9475640910514295,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,pitch_rate,100,10.0,434304,9,0.1,0.9234913793103449,2.2417239119938817,3.0113802972446835,0.28711041262050563,0.14355520631025295,0.00010131152372531682,0.911904737234748,0.9351477881852344,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,pitch_rate,150,15.0,434304,9,0.1,0.9287526709401709,2.7885660090038025,3.628838433935049,0.349049693456952,0.17452484672847604,0.0,0.9179625331564987,0.939821127597259,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,heave_rate,10,1.0,434304,9,0.1,0.9671750663129973,0.025461341606463045,0.028850090241593924,0.0020646178181518804,0.0010323089090759398,0.4880498452696729,0.9597159478153552,0.9749143457117595,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,heave_rate,20,2.0,434304,9,0.1,0.955620947539051,0.17165109168527565,0.20691377785684606,0.014660940907950344,0.007330470453975172,0.22126436781609196,0.9465244966659299,0.9651682346927498,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,heave_rate,30,3.0,434304,9,0.1,0.9433783709106985,0.41521603617340225,0.5379488129282468,0.04239745465743042,0.021198727328715194,0.04361000589448865,0.9324150825228411,0.9545997158672266,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,heave_rate,50,5.0,434304,9,0.1,0.9425655761862658,0.5145179284501299,0.6676455351079194,0.05873240590901918,0.029366202954509587,0.07364657014441497,0.9316064323607427,0.9539648495063366,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,heave_rate,100,10.0,434304,9,0.1,0.9427866195107575,1.0844149773778788,1.33342438969578,0.12579156753921314,0.06289578376960658,0.00040064102564102563,0.9332125653919835,0.9529169084328029,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_quantile,quantile,384,heave_rate,150,15.0,434304,9,0.1,0.9292454133510168,1.348916897376932,1.7608899152183546,0.17329123458997983,0.08664561729498986,0.0,0.918035868884468,0.9406431900235779,unseen_vessel,2,False,542700,,,,,pinball
probabilistic,dlinear_gaussian,gaussian,384,roll,10,1.0,434304,9,0.1,0.9869607463896257,0.3330318700198389,0.3573716050950272,0.028887231918401552,0.014443615959200793,0.0,0.9809850933908046,0.9928560984932214,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll,20,2.0,434304,9,0.1,0.9765878278809313,1.8551951220509653,2.129852763244639,0.17650583100914016,0.08825291550457012,0.0,0.9684199316607722,0.9846769774167404,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll,30,3.0,434304,9,0.1,0.9664866084585912,3.949724593738313,4.871345132574055,0.4068706552941333,0.20343532764706662,0.0,0.9566254282714413,0.976286771478043,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll,50,5.0,434304,9,0.1,0.9716327733569113,4.691094963297429,5.579234689914523,0.4658747546814494,0.23293737734072464,0.0,0.963032576259947,0.9805759905503979,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll,100,10.0,434304,9,0.1,0.9722912982611258,9.048418355871073,10.43367924466549,0.8907021078589846,0.44535105392949215,0.0,0.9643066262341586,0.980472721872237,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll,150,15.0,434304,9,0.1,0.9599934608016505,10.902551650075752,13.483711838809086,1.1680454590885814,0.5840227295442908,0.0,0.949665556844975,0.9704311956601828,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch,10,1.0,434304,9,0.1,0.9804422708517536,0.11380240015227364,0.12128461003108998,0.011454923318266844,0.005727461659133421,0.0,0.9749407097332744,0.9857105852122016,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch,20,2.0,434304,9,0.1,0.9692473474801061,0.6339500030390889,0.7138538001284622,0.06931523876304098,0.034657619381520496,0.0,0.9619590194886531,0.976758273006926,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch,30,3.0,434304,9,0.1,0.9558166629826113,1.349684181985147,1.6304770814392175,0.1612987546666606,0.0806493773333303,0.0,0.9466711105585028,0.9651800351827291,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch,50,5.0,434304,9,0.1,0.9498323754789272,1.6030230022707714,1.9789646985572018,0.19810521087010707,0.09905260543505345,0.0,0.9401693859600648,0.9599048707817566,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch,100,10.0,434304,9,0.1,0.9248798076923077,3.091989085314041,4.123276252894115,0.42869687312791477,0.21434843656395747,0.0,0.9136277238984674,0.9368261056771293,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch,150,15.0,434304,9,0.1,0.9127408451223107,3.725575109443438,5.287237006165819,0.5430858464503977,0.271542923225199,0.0,0.9002695116784556,0.9263903279730327,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave,10,1.0,434304,9,0.1,0.9720380194518126,0.0691693762968373,0.08051167224463368,0.007262123346642441,0.003631061673321221,0.0,0.963566303787209,0.9803963352858827,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave,20,2.0,434304,9,0.1,0.9546653956675508,0.38531553673433044,0.5024987307015852,0.045596922611615964,0.022798461305807993,0.0,0.9440605543582375,0.9652440456454465,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave,30,3.0,434304,9,0.1,0.9361392020335986,0.8203399530556619,1.2166688166573665,0.10986942791958206,0.05493471395979102,0.0,0.9233879379420866,0.9491978544982316,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave,50,5.0,434304,9,0.1,0.9327751989389921,0.9743198034422345,1.4745214416470755,0.1337267657854886,0.06686338289274424,0.0,0.9195638884283819,0.946526338693634,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave,100,10.0,434304,9,0.1,0.9335419429708223,1.8793150045175457,2.5782717638584365,0.2522732837473869,0.1261366418736935,0.0,0.9211210925987326,0.945804954594017,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave,150,15.0,434304,9,0.1,0.9161324786324786,2.2644089252676114,3.3262761197088273,0.3303672824719861,0.1651836412359931,0.0,0.9019005120837018,0.9303906940760389,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll_rate,10,1.0,434304,9,0.1,0.9930624631594459,0.17821581386051358,0.1835480212594282,0.014548810236006689,0.0072744051180033435,0.0,0.9894121974469496,0.9967006981284998,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll_rate,20,2.0,434304,9,0.1,0.9865831307102859,0.9927739770942239,1.0607309663174327,0.08687302175177128,0.043436510875885695,0.0,0.9810862897877984,0.9921400677866196,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll_rate,30,3.0,434304,9,0.1,0.9797054597701149,2.113623143048834,2.356183556082788,0.1968636893987344,0.09843184469936722,0.0,0.9725332946507516,0.9869911974101091,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll_rate,50,5.0,434304,9,0.1,0.9832444554966107,2.5103550032092032,2.7348584026385305,0.22778385075517385,0.11389192537758686,0.0,0.9769897928639847,0.989638421474359,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll_rate,100,10.0,434304,9,0.1,0.9829566386678456,4.842096849216576,5.197432861892209,0.44268029881913956,0.22134014940956967,0.0,0.9775453944702328,0.9886536274130563,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll_rate,150,15.0,434304,9,0.1,0.9730350169466548,5.834300388566696,6.569849476441298,0.5743236417008358,0.2871618208504177,0.0,0.965700983642794,0.9805871002799882,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch_rate,10,1.0,434304,9,0.1,0.979574215296198,0.0848262033369737,0.09032031432560139,0.008588397644347658,0.004294198822173829,0.0,0.9740535431402888,0.9846997149462128,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch_rate,20,2.0,434304,9,0.1,0.9692680702917772,0.47253551286917717,0.5249033024631584,0.05156721829575201,0.025783609147876026,0.0,0.9623115375405247,0.9761259394341291,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch_rate,30,3.0,434304,9,0.1,0.9592773725316829,1.0060311560123856,1.1597314717591938,0.1170019874415277,0.05850099372076387,0.0,0.9509669494179193,0.9672643470932802,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch_rate,50,5.0,434304,9,0.1,0.953447354848217,1.194865194823565,1.4114272632763931,0.14386131686723508,0.07193065843361757,0.0,0.9442551760978485,0.961942038295756,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch_rate,100,10.0,434304,9,0.1,0.9294526414677277,2.304714858308615,3.008060190144549,0.31339488899971557,0.1566974444998577,0.0,0.9186112722885352,0.9403336718059239,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch_rate,150,15.0,434304,9,0.1,0.9286997126436781,2.776978941952253,3.612312708037971,0.3764902166262091,0.1882451083131045,0.0,0.9179134316055114,0.9398078880231359,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave_rate,10,1.0,434304,9,0.1,0.9866337864721485,0.04103311314002812,0.04300309409817974,0.003916065111075902,0.001958032555537951,0.0,0.9817171842764516,0.9913044779693486,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave_rate,20,2.0,434304,9,0.1,0.9753697870615974,0.2285802145136329,0.25200124827694215,0.023772440644055832,0.011886220322027916,0.0,0.9685239486626879,0.9823074390288831,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave_rate,30,3.0,434304,9,0.1,0.9601177976716769,0.4866491861337685,0.5778235993640746,0.05598790779713705,0.027993953898568524,0.0,0.9512582200486296,0.9692337625257883,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave_rate,50,5.0,434304,9,0.1,0.9561044798113764,0.5779940925929918,0.6982734636232409,0.06841604401332307,0.034208022006661544,0.0,0.9469505231358679,0.9657636125847333,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave_rate,100,10.0,434304,9,0.1,0.9473157051282052,1.1148630258212846,1.343773769973361,0.13962127765292148,0.06981063882646071,0.0,0.9381352693044503,0.9569621163977307,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,heave_rate,150,15.0,434304,9,0.1,0.9287849064249927,1.3433117461525341,1.7578224098099167,0.18439601880029502,0.09219800940014751,0.0,0.9174620196912762,0.9402594726274683,unseen_vessel,0,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll,10,1.0,434304,9,0.1,0.9866499042145593,0.33316800495515647,0.35820113921350394,0.029021435565542625,0.014510717782771314,0.0,0.9805663199049514,0.9926283202549366,unseen_vessel,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll,20,2.0,434304,9,0.1,0.9764727011494253,1.8600651568693647,2.1363615661642226,0.17711993030403456,0.08855996515201728,0.0,0.9682484503941939,0.9845434879715591,unseen_vessel,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll,30,3.0,434304,9,0.1,0.9664221374889478,3.950456975553358,4.877937179685412,0.40743811032800564,0.20371905516400277,0.0,0.9565747149462128,0.9761838481800765,unseen_vessel,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll,50,5.0,434304,9,0.1,0.9722590627763041,4.687763523571208,5.55707871496004,0.4636443617730359,0.23182218088651818,0.0,0.9636562177645152,0.981154905319776,unseen_vessel,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll,100,10.0,434304,9,0.1,0.9725353669319187,9.045497028515259,10.41865619491649,0.8890424849740088,0.44452124248700475,0.0,0.9645437297376952,0.9807006728006189,unseen_vessel,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,roll,150,15.0,434304,9,0.1,0.9599796455938697,10.902574218612726,13.484565903068406,1.1681154083064813,0.5840577041532407,0.0,0.9496648085212203,0.9704150779177718,unseen_vessel,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch,10,1.0,434304,9,0.1,0.9800070918066608,0.11384852551220287,0.12150954169750933,0.011497498435787304,0.00574874921789365,0.0,0.9744041040377247,0.9853745878463013,unseen_vessel,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch,20,2.0,434304,9,0.1,0.9689526230474507,0.6356143183591318,0.716288738410643,0.06955837540249168,0.034779187701245814,0.0,0.9615355833701739,0.9765072967322428,unseen_vessel,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch,30,3.0,434304,9,0.1,0.9558235705865016,1.3499352302335699,1.6313231164566468,0.1613112300861935,0.08065561504309669,0.0,0.9466178644451813,0.9652335691128795,unseen_vessel,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch,50,5.0,434304,9,0.1,0.9489343869731801,1.6018841626384868,1.983308276802903,0.19879512724370135,0.09939756362185069,0.0,0.9390113261678456,0.9591962657493369,unseen_vessel,1,False,120600,,,,,gaussian_nll
probabilistic,dlinear_gaussian,gaussian,384,pitch,100,10.0,434304,9,0.1,0.9244492337164751,3.090990922450179,4.129267217778762,0.42924373979487446,0.2146218698974372,0.0,0.91314096807766,0.9365040386457413,unseen_vessel,1,False,120600,,,,,gaussian_nll
