control,regime,subject_model,null_model,dof,horizon_samples,horizon_s,alpha,metric,loss_subject,loss_null,excess,tol,asserted,enforced,on_residual_floor,passed,picp_subject,picp_null,width_subject,width_null,crossing_rate_subject,crossing_rate_null
interval_shuffle,id,shuffled_interval,residual_interval,pitch,100,10.0,0.1,winkler,6.131443845967248,5.053506939620685,-0.21330472466462536,inf,True,True,False,True,0.9003555113468906,0.9006272104332449,4.184080826303097,3.4365910967758073,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,pitch,150,15.0,0.1,winkler,6.224334308889407,6.123288545270267,-0.016501878504025402,inf,True,True,False,True,0.9019972185381668,0.9023149683171235,4.2845857014308155,4.217628366059088,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,heave,10,1.0,0.1,winkler,4.035200125363737,0.02154695614400183,-186.27471752371122,inf,True,True,False,True,0.9002104516651931,0.8970628868258178,2.6635381946750383,0.0119993543551363,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,heave,20,2.0,0.1,winkler,4.1533970024028894,0.2122549391796322,-18.567963970383055,inf,True,True,False,True,0.9008482537577365,0.8977052939876216,2.752207457570548,0.1180361770218483,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,heave,30,3.0,0.1,winkler,4.1793489614205575,0.7550149264467537,-4.535452101707952,inf,True,True,False,True,0.9029113247863247,0.8979493626584144,2.7971424716312687,0.4167052404796384,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,heave,50,5.0,0.1,winkler,3.974822382438761,1.6096242154646176,-1.4694101544014293,inf,True,True,False,True,0.8989118221338049,0.8976822686413204,2.6026197696532782,0.864699223469395,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,heave,100,10.0,0.1,winkler,3.621913066294674,2.9052602839435315,-0.24667420895534176,inf,True,True,False,True,0.9023218759210139,0.8976638483642794,2.461254224799792,1.7668514583713704,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,heave,150,15.0,0.1,winkler,3.959222477918005,3.6835197385992973,-0.07484763456800358,inf,True,True,False,True,0.9011038351016799,0.8993308834364869,2.6265722888521457,2.4045370986345036,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,roll_rate,10,1.0,0.1,winkler,11.515156367621879,0.0317642779116753,-361.5190662177578,inf,True,True,False,True,0.897371426466254,0.9021883289124668,6.72512874897133,0.020080081823858852,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,roll_rate,20,2.0,0.1,winkler,11.752099647045847,0.31082688481478155,-36.809147860709665,inf,True,True,False,True,0.9004522178013558,0.9011660035366932,6.997553946895018,0.19468827010903134,0.0,0.0
