model,regime,dof,horizon_samples,horizon_s,n_seeds,deterministic,n_windows,rmse_mean,rmse_std,mae_mean,mae_std,rmse_persistence,skill_mean,skill_std,skill_ci_lo,skill_ci_hi,n_params,fit_time_s_mean
ar20,id,pitch_imu,50,5.0,1,True,434304,0.6220096822968545,,0.44213730173966004,,2.234427726290816,0.9225071440952118,,0.9143356590387612,0.9289427551342453,108900,0.04626502899918705
ar20,id,pitch_imu,100,10.0,1,True,434304,1.0879867036874409,,0.7337499534331324,,1.5593436358220714,0.5131854931799239,,0.5014341537421915,0.5248273366553347,108900,0.04626502899918705
ar20,id,pitch_imu,150,15.0,1,True,434304,1.2253709249346727,,0.793933885811996,,1.7853551102885246,0.5289294862787381,,0.5084242234785841,0.5470673263661554,108900,0.04626502899918705
ar20,id,pitch_rate_imu,10,1.0,1,True,434304,0.10758659615767108,,0.07953115668337266,,0.7534204829087303,0.9796088608214397,,0.9781126835292916,0.9808785683304353,108900,0.04626502899918705
ar20,id,pitch_rate_imu,20,2.0,1,True,434304,0.2276738194130348,,0.15926315777132694,,1.3417844978848232,0.971208741655091,,0.9691093129831527,0.9731307768201708,108900,0.04626502899918705
ar20,id,pitch_rate_imu,30,3.0,1,True,434304,0.2792949678518758,,0.19820733185711645,,1.664371083650498,0.9718404378218225,,0.9694422076407412,0.9739741716725824,108900,0.04626502899918705
ar20,id,pitch_rate_imu,50,5.0,1,True,434304,0.5587487802235157,,0.37406722828396827,,1.5495762479562236,0.8699808644058126,,0.8588899976029096,0.8797985843201727,108900,0.04626502899918705
ar20,id,pitch_rate_imu,100,10.0,1,True,434304,0.8559832458602729,,0.5596739803868547,,1.2735265809317058,0.548233003431296,,0.5303766513248983,0.565320921643412,108900,0.04626502899918705
ar20,id,pitch_rate_imu,150,15.0,1,True,434304,0.9168341952504652,,0.5841923912708648,,1.3083418485724552,0.5089348209697224,,0.4950570667527793,0.5216859369357593,108900,0.04626502899918705
ar20,id,roll_imu,10,1.0,1,True,434304,0.04496843690626278,,0.03566937771944924,,1.9448708998621889,0.9994653937555553,,0.9993496941105262,0.9995382776295592,108900,0.04626502899918705
ar20,id,roll_imu,20,2.0,1,True,434304,0.15046989823320123,,0.1159634833873305,,3.7445627859317203,0.998385280757743,,0.9980813444149643,0.9985913476933973,108900,0.04626502899918705
ar20,id,roll_imu,30,3.0,1,True,434304,0.3431474544173731,,0.25887117434277357,,5.267438807686876,0.9957561251833588,,0.9950156207913188,0.9962761000320673,108900,0.04626502899918705
ar20,id,roll_imu,50,5.0,1,True,434304,0.7374401381393859,,0.5286000851368423,,7.087624231053461,0.9891743950221574,,0.9874043626386273,0.9903681002048776,108900,0.04626502899918705
ar20,id,roll_imu,100,10.0,1,True,434304,1.2314930835769122,,0.8503751209328249,,3.793831212709033,0.8946321924280594,,0.8812546930043259,0.9046763312738224,108900,0.04626502899918705
ar20,id,roll_imu,150,15.0,1,True,434304,1.87087698494121,,1.2288206568203335,,5.252023789483733,0.8731071663655016,,0.8614279474018829,0.8831167716278783,108900,0.04626502899918705
ar20,id,roll_rate_imu,10,1.0,1,True,434304,0.07035869503080054,,0.05459494944442706,,1.0678999900390298,0.9956591539191693,,0.9948668431147134,0.9962019267120815,108900,0.04626502899918705
ar20,id,roll_rate_imu,20,2.0,1,True,434304,0.1629314930678916,,0.12238398562663487,,2.0486112451264518,0.9936745566581966,,0.9926154795102713,0.9943917459007718,108900,0.04626502899918705
ar20,id,roll_rate_imu,30,3.0,1,True,434304,0.24112267225641135,,0.17612570372019387,,2.8661560416217173,0.992922556120152,,0.9918405485959755,0.9936680726637905,108900,0.04626502899918705
ar20,id,roll_rate_imu,50,5.0,1,True,434304,0.3161703883721516,,0.2278869649945609,,3.7984644418446996,0.9930717068556503,,0.9920134377376235,0.9938459721301508,108900,0.04626502899918705
ar20,id,roll_rate_imu,100,10.0,1,True,434304,0.7248337146457076,,0.5087611501951778,,1.958924104837112,0.8630879885854424,,0.8453297628017148,0.8768298266717922,108900,0.04626502899918705
ar20,id,roll_rate_imu,150,15.0,1,True,434304,1.0410143827654308,,0.7077290567717247,,2.8982735890952527,0.8709866355457176,,0.858411161992781,0.8808422730180678,108900,0.04626502899918705
