model,regime,dof,horizon_samples,horizon_s,n_seeds,deterministic,n_windows,rmse_mean,rmse_std,mae_mean,mae_std,rmse_persistence,skill_mean,skill_std,skill_ci_lo,skill_ci_hi,signal_std,nrmse_mean,nrmse_std,n_params,fit_time_s_mean
dlinear_ols,unseen_heading,pitch_rate,30,3.0,1,True,542880,0.011531634413907395,,0.00875893822341153,,0.11622431527884762,0.9901556343003943,,0.9900891293776681,0.9902111505062676,0.06575441150073948,0.17537430798506515,,60300,0.09506440499899327
dlinear_ols,unseen_heading,pitch_rate,50,5.0,1,True,542880,0.02220345242608229,,0.01680789482698249,,0.11920509987056824,0.965306241994536,,0.9648913819383966,0.9656569466705485,0.06574188233734778,0.33773679177829946,,60300,0.09506440499899327
dlinear_ols,unseen_heading,pitch_rate,100,10.0,1,True,542880,0.0534431202505326,,0.040576648221527276,,0.0838813737514642,0.5940686961633197,,0.5894575615498804,0.5989755808420778,0.06572507723549406,0.8131313419236466,,60300,0.09506440499899327
dlinear_ols,unseen_heading,pitch_rate,150,15.0,1,True,542880,0.0668373325423203,,0.05033318687874226,,0.09488319909746933,0.5037967779570565,,0.4960664001933537,0.5103755284278841,0.0657301350648849,1.0168445945888054,,60300,0.09506440499899327
dlinear_ols,unseen_heading,roll,10,1.0,1,True,542880,0.015276640666532351,,0.00936521601981156,,2.6983944345487956,0.9999679487581055,,0.9999676447225067,0.9999682401969122,5.0567053318459285,0.003021066023033555,,60300,0.09506440499899327
dlinear_ols,unseen_heading,roll,20,2.0,1,True,542880,0.15058283045087753,,0.09220556007593157,,5.190916990401267,0.9991584832897231,,0.9991498309800143,0.9991664455122796,5.058101722258217,0.029770621217093476,,60300,0.09506440499899327
dlinear_ols,unseen_heading,roll,30,3.0,1,True,542880,0.5350110459489595,,0.3268571199066671,,7.291040393838889,0.994615486270692,,0.994554095039745,0.9946711859019429,5.058718148754806,0.10576020055212042,,60300,0.09506440499899327
dlinear_ols,unseen_heading,roll,50,5.0,1,True,542880,1.1318522177600532,,0.6879449438065275,,9.760557569415065,0.9865528516023973,,0.9863270760564061,0.9867516073082051,5.058662539241705,0.22374534948316957,,60300,0.09506440499899327
dlinear_ols,unseen_heading,roll,100,10.0,1,True,542880,2.3952787332635044,,1.4941622692321341,,5.02718980701522,0.7729813422611665,,0.7642735383871753,0.7797608906464392,5.062292920246066,0.473160832650331,,60300,0.09506440499899327
dlinear_ols,unseen_heading,roll,150,15.0,1,True,542880,3.460186268033761,,2.1545869682139216,,7.374083638485099,0.7798174798558232,,0.7765663547593474,0.7826238784041809,5.065170959625261,0.6831331648260413,,60300,0.09506440499899327
dlinear_ols,unseen_heading,roll_rate,10,1.0,1,True,542880,0.008467023727809752,,0.005511258734508277,,1.496522493983729,0.9999679893085258,,0.9999675925244085,0.9999683157710776,2.7332887334068814,0.003097742153737308,,60300,0.09506440499899327
dlinear_ols,unseen_heading,roll_rate,20,2.0,1,True,542880,0.08329222779894192,,0.054126023480641355,,2.869729322989601,0.9991575830711297,,0.9991456810407053,0.9991670447949067,2.733256744126837,0.030473620152193338,,60300,0.09506440499899327
dlinear_ols,unseen_heading,roll_rate,30,3.0,1,True,542880,0.2949316299234349,,0.19105956218264683,,4.009794338695159,0.9945899845523488,,0.9945048958022524,0.9946598868823485,2.733638938173776,0.10788975303390497,,60300,0.09506440499899327
dlinear_ols,unseen_heading,roll_rate,50,5.0,1,True,542880,0.6182303681230776,,0.3972905595247268,,5.284985224882037,0.9863159984877808,,0.9860070403203977,0.9865742288885357,2.7350087097464617,0.22604329043631757,,60300,0.09506440499899327
dlinear_ols,unseen_heading,roll_rate,100,10.0,1,True,542880,1.344329253600431,,0.8841072669425951,,2.6414823571751724,0.7409903947601415,,0.7285938350092501,0.7506832845484246,2.736128999843485,0.49132524587741694,,60300,0.09506440499899327
