regime,grid_kind,sign_convention,heading_deg,speed_kn,model,record,dof,horizon_samples,horizon_s,n_windows,rmse,mae,rmse_persistence,skill,signal_std,nrmse,n_records
unseen_vessel,corpus,nominal,180.0,0.0,ar20|0,S175_h180.0_u00.0_s002,heave,100,10.0,1131,0.20732381600223335,0.1695142073988779,0.20995367596856795,0.024894913272494268,0.1929106334663563,1.074714297894785,3
unseen_vessel,corpus,nominal,180.0,0.0,ar20|0,S175_h180.0_u00.0_s002,heave,150,15.0,1131,0.24773984221438358,0.2017615435880046,0.2733622390893369,0.17867570956324708,0.19218411160194315,1.2890755648287353,3
unseen_vessel,corpus,nominal,180.0,0.0,ar20|0,S175_h180.0_u00.0_s002,roll_rate,10,1.0,1131,0.006183428874844559,0.0051771203223022035,2.000208970310521e-07,-955670098.1459706,2.7673596687811943e-07,22344.146099259575,3
unseen_vessel,corpus,nominal,180.0,0.0,ar20|0,S175_h180.0_u00.0_s002,roll_rate,20,2.0,1131,0.027316046250640172,0.02293817125488656,3.661032839955813e-07,-5567092399.24621,2.767688918974547e-07,98696.23014121474,3
unseen_vessel,corpus,nominal,180.0,0.0,ar20|0,S175_h180.0_u00.0_s002,roll_rate,30,3.0,1131,0.057974097080575035,0.04873743704672686,4.7592600349471855e-07,-14838469837.88933,2.768445443191117e-07,209410.29278059298,3
unseen_vessel,corpus,nominal,180.0,0.0,ar20|0,S175_h180.0_u00.0_s002,roll_rate,50,5.0,1131,0.06414541822229208,0.053081932447378646,5.119182495556353e-07,-15701099209.898582,2.7647246964656915e-07,232013.76362823,3
unseen_vessel,corpus,nominal,180.0,0.0,ar20|0,S175_h180.0_u00.0_s002,roll_rate,100,10.0,1131,0.13773581010959315,0.11404464371007485,2.712888548955897e-07,-257768491858.6218,2.7393371805996364e-07,502807.0698454252,3
unseen_vessel,corpus,nominal,180.0,0.0,ar20|0,S175_h180.0_u00.0_s002,roll_rate,150,15.0,1131,0.2030484163872718,0.16966782162191274,4.7072532808559154e-07,-186064739727.3347,2.7305548771465925e-07,743615.9517857988,3
unseen_vessel,corpus,nominal,180.0,0.0,ar20|0,S175_h180.0_u00.0_s002,pitch_rate,10,1.0,1131,0.010061923294749989,0.008179931825626888,0.25565552833066224,0.9984509992513549,0.4099680464370681,0.024543189114848585,3
unseen_vessel,corpus,nominal,180.0,0.0,ar20|0,S175_h180.0_u00.0_s002,pitch_rate,20,2.0,1131,0.058181096806762464,0.04745009258034743,0.4835384720133513,0.9855222277417429,0.4085375498199684,0.14241309478749584,3
unseen_vessel,corpus,nominal,180.0,0.0,ar20|0,S175_h180.0_u00.0_s002,pitch_rate,30,3.0,1131,0.12245436796034737,0.10045604537520042,0.6606971355053112,0.9656486575196743,0.40686368234788084,0.30097148817437375,3
unseen_vessel,corpus,nominal,180.0,0.0,ar20|0,S175_h180.0_u00.0_s002,pitch_rate,50,5.0,1131,0.12277119778615055,0.0979481299384594,0.80416678013048,0.9766922297365824,0.4061377417908684,0.30228955635787436,3
unseen_vessel,corpus,nominal,180.0,0.0,ar20|0,S175_h180.0_u00.0_s002,pitch_rate,100,10.0,1131,0.33826512207928,0.2677499482770323,0.24414073411484238,-0.9197025830311014,0.401188689776897,0.8431571744143408,3
unseen_vessel,corpus,nominal,180.0,0.0,ar20|0,S175_h180.0_u00.0_s002,pitch_rate,150,15.0,1131,0.40111351271750656,0.3184335342330583,0.7478345594188525,0.7123108234698406,0.3956062995748319,1.0139209440006223,3
unseen_vessel,corpus,nominal,180.0,0.0,ar20|0,S175_h180.0_u00.0_s002,heave_rate,10,1.0,1131,0.002551260570423538,0.0020596472913873435,0.08406505913972447,0.9990789597945431,0.12362232347797866,0.020637539391322023,3
unseen_vessel,corpus,nominal,180.0,0.0,ar20|0,S175_h180.0_u00.0_s002,heave_rate,20,2.0,1131,0.012392605017380286,0.010071350905212871,0.1566613630448801,0.993742491991433,0.12401168201350825,0.09993094857007417,3
unseen_vessel,corpus,nominal,180.0,0.0,ar20|0,S175_h180.0_u00.0_s002,heave_rate,30,3.0,1131,0.027878439855869477,0.022852649064126214,0.20853831025350505,0.9821283260962498,0.12396315464618254,0.22489295255062305,3
unseen_vessel,corpus,nominal,180.0,0.0,ar20|0,S175_h180.0_u00.0_s002,heave_rate,50,5.0,1131,0.03012791092881659,0.024928592164011335,0.23219210540344715,0.983163836354632,0.12464351491817242,0.2417126229839984,3
unseen_vessel,corpus,nominal,180.0,0.0,ar20|0,S175_h180.0_u00.0_s002,heave_rate,100,10.0,1131,0.08439416903644806,0.06948883463081575,0.14904959321817185,0.6794001664452531,0.12495235161871082,0.6754108101460539,3
unseen_vessel,corpus,nominal,180.0,0.0,ar20|0,S175_h180.0_u00.0_s002,heave_rate,150,15.0,1131,0.12621492880396024,0.1026023921269683,0.16755927005255075,0.4326062680541606,0.12456074206241648,1.013280161262325,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,roll,10,1.0,1131,0.0016018437172357818,0.0013164864497854966,2.7056210413895154e-07,-35051478.08848107,4.0738007440323135e-07,3932.0620174717997,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,roll,20,2.0,1131,0.013445065599030344,0.011047703911512021,5.049601477921619e-07,-708943527.4022111,4.070536160996981e-07,33030.20798060493,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,roll,30,3.0,1131,0.0486958535415707,0.039938002069117066,6.756606181184455e-07,-5194296695.79498,4.0659347128813444e-07,119765.45857290008,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,roll,50,5.0,1131,0.17400475999032,0.14219856722284682,7.804872132368376e-07,-49703923572.19677,4.0693897415379625e-07,427594.23658584646,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,roll,100,10.0,1131,0.35308741215261796,0.29494303486069584,3.399288692021523e-07,-1078917831109.0769,4.0543073385549746e-07,870894.5392345723,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,roll,150,15.0,1131,0.4304112757841242,0.3597613572385141,7.026054467681759e-07,-375270353373.2703,4.011392609059093e-07,1072972.2012552666,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,pitch,10,1.0,1131,0.002640997789295611,0.0021390971869382634,0.4034136129742562,0.9999571416963948,0.6573258892424848,0.00401779061576161,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,pitch,20,2.0,1131,0.03023330719280382,0.024512356763847786,0.7659014797483521,0.9984417917605034,0.6570455730780133,0.046014018557604855,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,pitch,30,3.0,1131,0.11889054437306036,0.09662429653656639,1.051247870283091,0.9872095927354453,0.6570518743847584,0.1809454458742478,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,pitch,50,5.0,1131,0.33043204981858465,0.2716731514506288,1.2957388634286875,0.934967663269596,0.6527579292320438,0.5062091703846955,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,pitch,100,10.0,1131,0.5074850407770567,0.41032107822231606,0.3739314218147778,-0.8418852425316714,0.6457193059243835,0.7859220502174135,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,pitch,150,15.0,1131,0.6631011948454892,0.5340100321001505,1.2001699639212582,0.6947370382422421,0.6384395545345278,1.0386279956118034,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,heave,10,1.0,1131,0.0007500490163917758,0.0006030284725057564,0.12069988468012247,0.9999613841515499,0.18986506656794075,0.003950431903824606,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,heave,20,2.0,1131,0.006269931660340283,0.005027456487009717,0.2277371884426945,0.999242020072419,0.19047486563895344,0.03291737017011465,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,heave,30,3.0,1131,0.022365583391461285,0.018036568802016956,0.30845722192933683,0.9947426053827769,0.19169906903906947,0.11667027650980943,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,heave,50,5.0,1131,0.07362243136373985,0.06034227524027274,0.36427417886905966,0.9591526829924655,0.19263835922361974,0.38217949768912307,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,heave,100,10.0,1131,0.1915550930294507,0.15539278663092146,0.20995367596856795,0.16758395820139838,0.1929106334663563,0.9929732207470978,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,heave,150,15.0,1131,0.24343319605333907,0.19677811434721854,0.2733622390893369,0.20698289332383701,0.19218411160194315,1.26666660435252,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,roll_rate,10,1.0,1131,0.004559431142045559,0.003749533905359575,2.000208970310521e-07,-519601720.47072005,2.7673596687811943e-07,16475.744708867685,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,roll_rate,20,2.0,1131,0.02168002406789574,0.01779590576079257,3.661032839955813e-07,-3506810277.711964,2.767688918974547e-07,78332.58976203286,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,roll_rate,30,3.0,1131,0.04960241858906628,0.040618144978846804,4.7592600349471855e-07,-10862426162.703625,2.768445443191117e-07,179170.65590388092,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,roll_rate,50,5.0,1131,0.06501008475575837,0.053660350699112874,5.119182495556353e-07,-16127247098.372368,2.7647246964656915e-07,235141.2595940006,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,roll_rate,100,10.0,1131,0.1323137394949452,0.10956423031596436,2.712888548955897e-07,-237873456204.063,2.7393371805996364e-07,483013.70284756966,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,roll_rate,150,15.0,1131,0.1860010939518564,0.15405109424990296,4.7072532808559154e-07,-156133416632.3835,2.7305548771465925e-07,681184.2366128383,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,pitch_rate,10,1.0,1131,0.008800121484381017,0.00712881967408016,0.25565552833066224,0.9988151402181311,0.4099680464370681,0.02146538385335325,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,pitch_rate,20,2.0,1131,0.05405052737413276,0.04385931963669987,0.4835384720133513,0.9875049555932033,0.4085375498199684,0.13230247108974777,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,pitch_rate,30,3.0,1131,0.12140891675372112,0.09905284908725907,0.6606971355053112,0.9662327012143144,0.40686368234788084,0.29840195136884395,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,pitch_rate,50,5.0,1131,0.11069455962414221,0.08729614901414498,0.80416678013048,0.9810521343557259,0.4061377417908684,0.27255423033583004,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,pitch_rate,100,10.0,1131,0.315203994312924,0.24688436709161526,0.24414073411484238,-0.6668746134841077,0.401188689776897,0.7856751756591406,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,pitch_rate,150,15.0,1131,0.39176088058956615,0.31057872706567635,0.7478345594188525,0.7255703245208533,0.3956062995748319,0.9902796821248839,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,heave_rate,10,1.0,1131,0.0021537762925922326,0.0017252330743619086,0.08406505913972447,0.9993435976325592,0.12362232347797866,0.017422227895400245,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,heave_rate,20,2.0,1131,0.010134479747331325,0.008143567132740552,0.1566613630448801,0.9958151575098249,0.12401168201350825,0.08172197637176959,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,heave_rate,30,3.0,1131,0.022574937415925714,0.018357174394625142,0.20853831025350505,0.9882812467574668,0.12396315464618254,0.18211005907650085,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,heave_rate,50,5.0,1131,0.027496050142372462,0.02262424456952423,0.23219210540344715,0.9859768453611611,0.12464351491817242,0.22059751893568968,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,heave_rate,100,10.0,1131,0.08211301109782769,0.06752944042706666,0.14904959321817185,0.69649743490153,0.12495235161871082,0.6571545876014693,3
unseen_vessel,corpus,nominal,180.0,0.0,ar40|0,S175_h180.0_u00.0_s002,heave_rate,150,15.0,1131,0.12670794490692816,0.10268931033976533,0.16755927005255075,0.4281649457315123,0.12456074206241648,1.0172381988816006,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,roll,10,1.0,1131,0.0040954497191504685,0.004095449719142784,2.7056210413895154e-07,-229123301.92618063,4.0738007440323135e-07,10053.141958771224,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,roll,20,2.0,1131,0.0008507329093853195,0.000850732907889297,5.049601477921619e-07,-2838390.2397704967,4.070536160996981e-07,2089.9775256558655,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,roll,30,3.0,1131,0.009936616730734553,0.009936616730097022,6.756606181184455e-07,-216281744.18788257,4.0659347128813444e-07,24438.7021248871,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,roll,50,5.0,1131,0.0015951289377915808,0.0015951289321837938,7.804872132368376e-07,-4176955.984623277,4.0693897415379625e-07,3919.8234602830807,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,roll,100,10.0,1131,0.00035597797082963543,0.00035597784556205353,3.399288692021523e-07,-1096654.3133667177,4.0543073385549746e-07,878.0241385363552,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,roll,150,15.0,1131,0.0009990939517985715,0.0009990938764173713,7.026054467681759e-07,-2022038.5008311507,4.011392609059093e-07,2490.6411542522083,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,pitch,10,1.0,1131,0.007343117111260687,0.005883563338515151,0.4034136129742562,0.9996686707244974,0.6573258892424848,0.011171197166329534,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,pitch,20,2.0,1131,0.05149474889882291,0.04100673796988719,0.7659014797483521,0.995479566629124,0.6570455730780133,0.07837317685223756,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,pitch,30,3.0,1131,0.13888100810420442,0.11047066529213832,1.051247870283091,0.982546784036108,0.6570518743847584,0.21136992910072433,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,pitch,50,5.0,1131,0.18647864566736422,0.14964612485875872,1.2957388634286875,0.979287942502993,0.6527579292320438,0.2856781010485043,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,pitch,100,10.0,1131,0.4252414022279148,0.3417195243263075,0.3739314218147778,-0.29326391930459295,0.6457193059243835,0.6585545736768049,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,pitch,150,15.0,1131,0.610066444116242,0.48998543985094245,1.2001699639212582,0.7416141252021493,0.6384395545345278,0.955558658268014,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,heave,10,1.0,1131,0.002487737704461219,0.0020000718625895484,0.12069988468012247,0.9995751892809642,0.18986506656794075,0.013102661534479879,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,heave,20,2.0,1131,0.01611482834924934,0.012905126651441877,0.2277371884426945,0.9949929323591991,0.19047486563895344,0.08460343728392553,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,heave,30,3.0,1131,0.04164656985482588,0.03327960912085123,0.30845722192933683,0.9817707589011255,0.19169906903906947,0.21724972407840984,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,heave,50,5.0,1131,0.05396972845386783,0.04277359999092319,0.36427417886905966,0.9780495367546331,0.19263835922361974,0.28016086033632753,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,heave,100,10.0,1131,0.1337520305423567,0.10689773474315246,0.20995367596856795,0.5941609785684154,0.1929106334663563,0.6933367442685999,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,heave,150,15.0,1131,0.17802753424785406,0.14102828341618112,0.2733622390893369,0.5758716457608715,0.19218411160194315,0.9263384614051209,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,roll_rate,10,1.0,1131,0.002191605155612816,0.002191605155573846,2.000208970310521e-07,-120053239.07921953,2.7673596687811943e-07,7919.480725026418,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,roll_rate,20,2.0,1131,0.0004552540694535174,0.00045525406350146455,3.661032839955813e-07,-1546322.7419485024,2.767688918974547e-07,1644.8888685878505,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,roll_rate,30,3.0,1131,0.00531739928593209,0.005317399284298711,4.7592600349471855e-07,-124830202.13435353,2.768445443191117e-07,19207.166603228627,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,roll_rate,50,5.0,1131,0.0008536053085494232,0.0008536052986000121,5.119182495556353e-07,-2780435.5591894,2.7647246964656915e-07,3087.487552162559,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,roll_rate,100,10.0,1131,0.00019049769973461306,0.00019049755261610506,2.712888548955897e-07,-493076.93331708835,2.7393371805996364e-07,695.4153036863955,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,roll_rate,150,15.0,1131,0.0005346460475357481,0.0005346459779901145,4.7072532808559154e-07,-1290022.3982503514,2.7305548771465925e-07,1958.012461168511,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,pitch_rate,10,1.0,1131,0.005247249581178999,0.004149674978248809,0.25565552833066224,0.999578737242439,0.4099680464370681,0.012799167219937164,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,pitch_rate,20,2.0,1131,0.03522158543763666,0.027674930621801742,0.4835384720133513,0.9946941406347877,0.4085375498199684,0.08621382649687373,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,pitch_rate,30,3.0,1131,0.0911343016441079,0.07179884755074274,0.6606971355053112,0.9809735005840575,0.40686368234788084,0.22399222540139452,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,pitch_rate,50,5.0,1131,0.11976639683466253,0.0950863546549332,0.80416678013048,0.9778191742073453,0.4061377417908684,0.2948910788407682,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,pitch_rate,100,10.0,1131,0.2752175355721003,0.21980740612017677,0.24414073411484238,-0.27078392071691204,0.401188689776897,0.6860052204491361,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,pitch_rate,150,15.0,1131,0.38749862581285677,0.30899339515792923,0.7478345594188525,0.7315092852403404,0.3956062995748319,0.9795057010702594,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,heave_rate,10,1.0,1131,0.0017363934724288414,0.0013973211476147598,0.08406505913972447,0.9995733563919874,0.12362232347797866,0.01404595402818288,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,heave_rate,20,2.0,1131,0.011317212471539252,0.009147583104481681,0.1566613630448801,0.9947813864530982,0.12401168201350825,0.09125924499843893,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,heave_rate,30,3.0,1131,0.02893572718002711,0.0233850074409629,0.20853831025350505,0.9807470580382084,0.12396315464618254,0.23342199754931928,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,heave_rate,50,5.0,1131,0.037790309615351035,0.03057782947674774,0.23219210540344715,0.9735109732954628,0.12464351491817242,0.3031871304348253,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,heave_rate,100,10.0,1131,0.09673204053207134,0.07902110270368809,0.14904959321817185,0.5788089752485777,0.12495235161871082,0.7741514207531436,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s002,heave_rate,150,15.0,1131,0.1234031670439281,0.09975518615284189,0.16755927005255075,0.4576049819786404,0.12456074206241648,0.9907067427560096,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s002,roll,10,1.0,1131,0.0019313627620102885,0.001931362761993004,2.7056210413895154e-07,-50955816.30436447,4.0738007440323135e-07,4740.935758430332,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s002,roll,20,2.0,1131,0.007265467830664065,0.007265467830489086,5.049601477921619e-07,-207020311.47254038,4.070536160996981e-07,17848.92098559459,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s002,roll,30,3.0,1131,0.009496105107510063,0.009496105106880533,6.756606181184455e-07,-197530340.05325887,4.0659347128813444e-07,23355.28181853319,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s002,roll,50,5.0,1131,0.007853304103904437,0.007853304102772964,7.804872132368376e-07,-101244919.84956683,4.0693897415379625e-07,19298.481105760107,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s002,roll,100,10.0,1131,0.004169575724514091,0.004169575713833328,3.399288692021523e-07,-150455347.85240236,4.0543073385549746e-07,10284.310922516792,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s002,roll,150,15.0,1131,0.0013817558824637326,0.0013817558280449103,7.026054467681759e-07,-3867581.79727883,4.011392609059093e-07,3444.579020620561,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s002,pitch,10,1.0,1131,0.005516221420678168,0.004502191635208792,0.4034136129742562,0.9998130255422082,0.6573258892424848,0.008391912612836791,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s002,pitch,20,2.0,1131,0.0513056687855672,0.04083031291508557,0.7659014797483521,0.9955127022349876,0.6570455730780133,0.07808540364288476,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s002,pitch,30,3.0,1131,0.12873515930912233,0.10263361445579804,1.051247870283091,0.9850037009750617,0.6570518743847584,0.19592845607459175,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s002,pitch,50,5.0,1131,0.1858597023374424,0.1493192157190918,1.2957388634286875,0.9794252055656875,0.6527579292320438,0.28472990371193574,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s002,pitch,100,10.0,1131,0.42469974501801994,0.34117104186002145,0.3739314218147778,-0.28997139142270867,0.6457193059243835,0.6577157305371849,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s002,pitch,150,15.0,1131,0.6086930634922005,0.4887919459623146,1.2001699639212582,0.7427761714835968,0.6384395545345278,0.9534075061122822,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s002,heave,10,1.0,1131,0.0022718211143671427,0.0018325326579586821,0.12069988468012247,0.9996457298568397,0.18986506656794075,0.011965450809004937,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s002,heave,20,2.0,1131,0.01635305993664766,0.01311757433230179,0.2277371884426945,0.9948437953332899,0.19047486563895344,0.0858541618170505,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s002,heave,30,3.0,1131,0.041126709725422955,0.032895626474696,0.30845722192933683,0.9822230174528543,0.19169906903906947,0.21453786881479886,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s002,heave,50,5.0,1131,0.0537726685175252,0.04259862753053611,0.36427417886905966,0.9782095397803992,0.19263835922361974,0.2791379076018004,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s002,heave,100,10.0,1131,0.13378990156910914,0.10691172602220607,0.20995367596856795,0.5939311246175075,0.1929106334663563,0.6935330581061108,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s002,heave,150,15.0,1131,0.17826107973355815,0.14116503962974541,0.2733622390893369,0.574758129984341,0.19218411160194315,0.9275536788534176,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s002,roll_rate,10,1.0,1131,0.0010335335306779381,0.0010335335305953481,2.000208970310521e-07,-26699208.342343967,2.7673596687811943e-07,3734.7278792030993,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s002,roll_rate,20,2.0,1131,0.0038879823393960385,0.0038879823386951183,3.661032839955813e-07,-112782395.31703769,2.767688918974547e-07,14047.757725736641,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s002,roll_rate,30,3.0,1131,0.005081667210168276,0.005081667208482661,4.7592600349471855e-07,-114007538.34434779,2.768445443191117e-07,18355.670409422142,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s002,roll_rate,50,5.0,1131,0.004202551188798076,0.004202551186779365,5.119182495556353e-07,-67394552.40416828,2.7647246964656915e-07,15200.613624099506,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s002,roll_rate,100,10.0,1131,0.0022312750086880555,0.0022312749961460126,2.712888548955897e-07,-67646026.44905356,2.7393371805996364e-07,8145.309838052259,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s002,roll_rate,150,15.0,1131,0.0007394205436002295,0.0007394204933829938,4.7072532808559154e-07,-2467446.332968149,2.7305548771465925e-07,2707.9497643091427,3
unseen_vessel,corpus,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s002,pitch_rate,10,1.0,1131,0.0042218159422365955,0.0033354381049661382,0.25565552833066224,0.999727298068344,0.4099680464370681,0.01029791462756028,3
