regime,grid_kind,sign_convention,heading_deg,speed_kn,model,record,dof,horizon_samples,horizon_s,n_windows,rmse,mae,rmse_persistence,skill,signal_std,nrmse,n_records
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,pitch_rate,30,3.0,1131,0.27513631930578414,0.22048101513569812,1.9774756905212716,0.9806414181281605,1.2249628704028226,0.22460788482128197,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,pitch_rate,50,5.0,1131,0.34322044420882897,0.2691105658899492,2.39314747335292,0.9794312748937778,1.225848106587182,0.2799861111376764,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,pitch_rate,100,10.0,1131,0.8156804241661477,0.6413649325587257,0.8200178987918048,0.010550996807738522,1.2333709514981754,0.6613423343361061,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,pitch_rate,150,15.0,1131,1.1619637141858261,0.9157134800786852,2.2127316920296476,0.7242423178547169,1.2365899766861803,0.9396515709270602,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,heave_rate,10,1.0,1131,0.004812446690822478,0.003811687515251538,0.2388580102167907,0.9995940689770891,0.35160569066282027,0.013687055751999974,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,heave_rate,20,2.0,1131,0.03264885740488274,0.025868676402084116,0.44546480725262416,0.994628331847308,0.3516851884235671,0.0928354633052123,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,heave_rate,30,3.0,1131,0.08355791339074033,0.06650669049530841,0.5927468665565958,0.9801282260247024,0.3516672746059307,0.23760503016487153,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,heave_rate,50,5.0,1131,0.1060627190537925,0.08396420256346517,0.659746363652853,0.9741552995509507,0.351475056979475,0.3017645689150175,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,heave_rate,100,10.0,1131,0.2647186334771399,0.21091551445094397,0.42647171251178734,0.6147092662710418,0.35058236232182444,0.7550825766703457,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,heave_rate,150,15.0,1131,0.33509134730384893,0.2721528208245379,0.47566881603618155,0.503731093289643,0.35114216283464256,0.9542896945179661,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s000,roll,10,1.0,1131,0.002210707736131623,0.001958836654939447,0.04262900882998898,0.9973106198683267,0.06458727673978673,0.0342282233858266,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s000,roll,20,2.0,1131,0.010410975023511746,0.008557928570229027,0.08002874753043972,0.9830764772755168,0.0645486342906832,0.16128885046006997,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s000,roll,30,3.0,1131,0.01897972104855919,0.015055082496977292,0.10782934110969425,0.9690182641094887,0.06470093331392082,0.29334539822589517,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s000,roll,50,5.0,1131,0.021242380918992294,0.017025714414698925,0.1254130510192381,0.9713106361829827,0.0648975573096678,0.3273217328909822,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s000,roll,100,10.0,1131,0.04614597054408607,0.036598919598959494,0.053040993382937586,0.24308995182115412,0.06502345962060786,0.7096818719479676,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s000,roll,150,15.0,1131,0.061689771050640496,0.04891742569170846,0.10989167580616682,0.6848649388625998,0.06431191129392698,0.9592277668237471,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s000,pitch,10,1.0,1131,0.015862700760036465,0.01243411071085348,1.0947915985594425,0.9997900618570291,1.8027417743228564,0.008799208508936224,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s000,pitch,20,2.0,1131,0.14144171748396142,0.11215461236887685,2.082841415702196,0.9953884955398837,1.8029856979413899,0.07844860757656398,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s000,pitch,30,3.0,1131,0.3533986566114008,0.27960136907473115,2.867101493598178,0.9848069959152499,1.8041198868316883,0.1958842420566757,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s000,pitch,50,5.0,1131,0.4863870596118018,0.3778244658898341,3.5582199588148082,0.9813147702973755,1.8164862235216668,0.26776259203817754,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|1,S175_h180.0_u00.0_s000,pitch,100,10.0,1131,1.1566079175716437,0.9045381364739057,1.172561872606262,0.027027008325502644,1.8273536993237618,0.6329414595541426,3
