regime,grid_kind,sign_convention,heading_deg,speed_kn,model,record,dof,horizon_samples,horizon_s,n_windows,rmse,mae,rmse_persistence,skill,signal_std,nrmse,n_records
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,pitch,30,3.0,1131,0.6744475899320808,0.5165845487565099,1.0198856591450844,0.562685936476204,0.6417617252739399,1.0509314647023997,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,pitch,50,5.0,1131,0.6499227553844774,0.4994784694548385,1.2657303947776122,0.7363419307380571,0.6461606799875333,1.0058221979663273,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,pitch,100,10.0,1131,0.6443882053898493,0.4937605566877336,0.41710383780390664,-1.3867492439875617,0.6500264597273423,0.99132611564788,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,pitch,150,15.0,1131,0.665508885720518,0.512626572243581,1.163654866130463,0.6729159723296774,0.6523035492056671,1.0202441586143929,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,heave,10,1.0,1131,0.2204358167523557,0.17711783403874337,0.12868497781295796,-1.9343277278336033,0.20480155047996615,1.07633861284619,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,heave,20,2.0,1131,0.2253949618492721,0.1807273450609624,0.24213799369351424,0.13351204650345716,0.20530584987975034,1.0978496812501357,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,heave,30,3.0,1131,0.22381504680964287,0.17909043570820612,0.3277518525285122,0.5336754816744571,0.2055956528180837,1.08861760325098,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,heave,50,5.0,1131,0.20744471923910157,0.16543141637594427,0.3893927925903479,0.7161891789281556,0.20552625144245348,1.009334417297954,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,heave,100,10.0,1131,0.20286500391040307,0.16410165772135735,0.22950691665797895,0.21869120960650046,0.20606260688893618,0.9844823715141265,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,heave,150,15.0,1131,0.21566516567736424,0.17340880235291725,0.2908789484828614,0.4502877392769762,0.20708267781705622,1.041444740577916,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,roll_rate,10,1.0,1131,3.2674812109605724e-07,2.643183244782825e-07,2.2305058134263914e-07,-1.1459494073567513,3.183868755297614e-07,1.026261275853107,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,roll_rate,20,2.0,1131,3.3689719316237594e-07,2.7197814165233105e-07,4.1181413421654317e-07,0.3307439763424386,3.189579892572688e-07,1.0562431558678955,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,roll_rate,30,3.0,1131,3.3844243606609356e-07,2.72417796837066e-07,5.429237916561777e-07,0.6114097694760218,3.185793118985058e-07,1.0623490710969827,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,roll_rate,50,5.0,1131,3.214404905375669e-07,2.5730737555080183e-07,6.032984988124864e-07,0.716118772136457,3.185207353617218e-07,1.0091666094282035,3
