regime,grid_kind,ss,heading_deg,speed_kn,model,record,threshold_set,rule,scorable,base_rate,always_yes_sample_f1,n_onsets_true,n_onsets_pred,n_matched,precision,recall,f1,false_alarms_per_min,lead_p10,median_lead_time_s,lead_p90,n_onsets_true_raw,n_excluded_true,n_excluded_pred,n_windows,duration_s,peak_roll_deg,peak_pitch_deg,peak_heave_rate_mps,roll_limit_deg,pitch_limit_deg,heave_rate_limit_mps,sustain_s,n_records
unseen_vessel,mss,SS5,135.0,6.0,lstm|2,S175_h135.0_u06.0_s002,strict,point,True,0.5703448275862069,0.7263943785682916,15,351,12,0.03418803418803419,0.8,0.06557377049180328,35.06896551724138,-0.06999999999999998,1.75,9.410000000000002,16,1,0,1131,580.0,1.86851,2.7272,0.997883,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,6.0,persistence|0,S175_h135.0_u06.0_s000,permissive,point,True,0.9925862068965517,0.9962793112399412,3,0,0,0.0,0.0,0.0,0.0,,,,7,4,0,1131,580.0,1.76382,2.81975,0.828771,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,6.0,persistence|0,S175_h135.0_u06.0_s000,strict,point,True,0.4967241379310345,0.6637484160810966,16,0,0,0.0,0.0,0.0,0.0,,,,17,1,0,1131,580.0,1.76382,2.81975,0.828771,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,6.0,persistence|0,S175_h135.0_u06.0_s001,permissive,point,True,0.956551724137931,0.9777934437786393,10,0,0,0.0,0.0,0.0,0.0,,,,12,2,0,1131,580.0,1.91555,3.13522,0.915849,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,6.0,persistence|0,S175_h135.0_u06.0_s001,strict,point,True,0.49844827586206897,0.6652859279714647,19,0,0,0.0,0.0,0.0,0.0,,,,20,1,0,1131,580.0,1.91555,3.13522,0.915849,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,6.0,persistence|0,S175_h135.0_u06.0_s002,permissive,point,True,0.9624137931034483,0.9808469513266561,11,0,0,0.0,0.0,0.0,0.0,,,,13,2,0,1131,580.0,1.86851,2.7272,0.997883,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,6.0,persistence|0,S175_h135.0_u06.0_s002,strict,point,True,0.5703448275862069,0.7263943785682916,15,0,0,0.0,0.0,0.0,0.0,,,,16,1,0,1131,580.0,1.86851,2.7272,0.997883,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,6.0,rate_matched,S175_h135.0_u06.0_s000,permissive,point,True,0.9925862068965517,0.9962793112399412,3,3,0,0.0,0.0,0.0,0.3103448275862069,,,,7,4,0,1131,580.0,1.76382,2.81975,0.828771,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,6.0,rate_matched,S175_h135.0_u06.0_s000,strict,point,True,0.4967241379310345,0.6637484160810966,16,16,1,0.0625,0.0625,0.0625,1.5517241379310345,-0.2,-0.2,-0.2,17,1,0,1131,580.0,1.76382,2.81975,0.828771,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,6.0,rate_matched,S175_h135.0_u06.0_s001,permissive,point,True,0.956551724137931,0.9777934437786393,10,10,0,0.0,0.0,0.0,1.0344827586206897,,,,12,2,0,1131,580.0,1.91555,3.13522,0.915849,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,6.0,rate_matched,S175_h135.0_u06.0_s001,strict,point,True,0.49844827586206897,0.6652859279714647,19,19,1,0.05263157894736842,0.05263157894736842,0.05263157894736842,1.8620689655172413,-0.4,-0.4,-0.4,20,1,0,1131,580.0,1.91555,3.13522,0.915849,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,6.0,rate_matched,S175_h135.0_u06.0_s002,permissive,point,True,0.9624137931034483,0.9808469513266561,11,11,0,0.0,0.0,0.0,1.1379310344827587,,,,13,2,0,1131,580.0,1.86851,2.7272,0.997883,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,6.0,rate_matched,S175_h135.0_u06.0_s002,strict,point,True,0.5703448275862069,0.7263943785682916,15,15,1,0.06666666666666667,0.06666666666666667,0.06666666666666667,1.4482758620689655,0.1,0.1,0.1,16,1,0,1131,580.0,1.86851,2.7272,0.997883,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,6.0,tcn|0,S175_h135.0_u06.0_s000,permissive,point,True,0.9925862068965517,0.9962793112399412,3,57,3,0.05263157894736842,1.0,0.1,5.586206896551724,0.52,1.8,2.6,7,4,0,1131,580.0,1.76382,2.81975,0.828771,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,6.0,tcn|0,S175_h135.0_u06.0_s000,strict,point,True,0.4967241379310345,0.6637484160810966,16,448,14,0.03125,0.875,0.0603448275862069,44.89655172413793,0.56,2.7,7.23,17,1,0,1131,580.0,1.76382,2.81975,0.828771,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,6.0,tcn|0,S175_h135.0_u06.0_s001,permissive,point,True,0.956551724137931,0.9777934437786393,10,93,10,0.10752688172043011,1.0,0.19417475728155342,8.586206896551724,0.29,1.5,2.9699999999999993,12,2,0,1131,580.0,1.91555,3.13522,0.915849,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,6.0,tcn|0,S175_h135.0_u06.0_s001,strict,point,True,0.49844827586206897,0.6652859279714647,19,465,17,0.03655913978494624,0.8947368421052632,0.07024793388429752,46.3448275862069,0.3,2.0,6.08,20,1,0,1131,580.0,1.91555,3.13522,0.915849,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,6.0,tcn|0,S175_h135.0_u06.0_s002,permissive,point,True,0.9624137931034483,0.9808469513266561,11,119,10,0.08403361344537816,0.9090909090909091,0.15384615384615385,11.275862068965518,0.29,1.05,3.729999999999999,13,2,0,1131,580.0,1.86851,2.7272,0.997883,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,6.0,tcn|0,S175_h135.0_u06.0_s002,strict,point,True,0.5703448275862069,0.7263943785682916,15,395,14,0.035443037974683546,0.9333333333333333,0.06829268292682927,39.41379310344828,0.4,1.9500000000000002,7.110000000000002,16,1,0,1131,580.0,1.86851,2.7272,0.997883,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,6.0,tcn|1,S175_h135.0_u06.0_s000,permissive,point,True,0.9925862068965517,0.9962793112399412,3,67,3,0.04477611940298507,1.0,0.08571428571428572,6.620689655172414,0.38,0.7,1.58,7,4,0,1131,580.0,1.76382,2.81975,0.828771,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,6.0,tcn|1,S175_h135.0_u06.0_s000,strict,point,True,0.4967241379310345,0.6637484160810966,16,485,15,0.030927835051546393,0.9375,0.059880239520958084,48.62068965517241,0.44000000000000006,2.2,5.319999999999999,17,1,0,1131,580.0,1.76382,2.81975,0.828771,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,6.0,tcn|1,S175_h135.0_u06.0_s001,permissive,point,True,0.956551724137931,0.9777934437786393,10,103,10,0.0970873786407767,1.0,0.17699115044247787,9.620689655172415,0.8400000000000001,1.6,3.9199999999999995,12,2,0,1131,580.0,1.91555,3.13522,0.915849,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,6.0,tcn|1,S175_h135.0_u06.0_s001,strict,point,True,0.49844827586206897,0.6652859279714647,19,500,17,0.034,0.8947368421052632,0.06551059730250482,49.96551724137931,0.48,1.8,7.340000000000001,20,1,0,1131,580.0,1.91555,3.13522,0.915849,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,6.0,tcn|1,S175_h135.0_u06.0_s002,permissive,point,True,0.9624137931034483,0.9808469513266561,11,147,11,0.07482993197278912,1.0,0.13924050632911392,14.068965517241379,0.3,1.5,5.9,13,2,0,1131,580.0,1.86851,2.7272,0.997883,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,6.0,tcn|1,S175_h135.0_u06.0_s002,strict,point,True,0.5703448275862069,0.7263943785682916,15,384,13,0.033854166666666664,0.8666666666666667,0.06516290726817042,38.37931034482759,0.44000000000000006,4.2,9.660000000000002,16,1,0,1131,580.0,1.86851,2.7272,0.997883,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,6.0,tcn|2,S175_h135.0_u06.0_s000,permissive,point,True,0.9925862068965517,0.9962793112399412,3,55,3,0.05454545454545454,1.0,0.10344827586206896,5.379310344827586,0.48,1.2,1.28,7,4,0,1131,580.0,1.76382,2.81975,0.828771,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,6.0,tcn|2,S175_h135.0_u06.0_s000,strict,point,True,0.4967241379310345,0.6637484160810966,16,452,15,0.033185840707964605,0.9375,0.06410256410256411,45.206896551724135,0.5800000000000001,1.7,7.26,17,1,0,1131,580.0,1.76382,2.81975,0.828771,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,6.0,tcn|2,S175_h135.0_u06.0_s001,permissive,point,True,0.956551724137931,0.9777934437786393,10,105,10,0.09523809523809523,1.0,0.17391304347826084,9.827586206896552,0.39,0.9,4.209999999999996,12,2,0,1131,580.0,1.91555,3.13522,0.915849,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,6.0,tcn|2,S175_h135.0_u06.0_s001,strict,point,True,0.49844827586206897,0.6652859279714647,19,447,17,0.03803131991051454,0.8947368421052632,0.07296137339055793,44.48275862068966,0.54,1.5,7.32,20,1,0,1131,580.0,1.91555,3.13522,0.915849,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,6.0,tcn|2,S175_h135.0_u06.0_s002,permissive,point,True,0.9624137931034483,0.9808469513266561,11,140,10,0.07142857142857142,0.9090909090909091,0.1324503311258278,13.448275862068966,0.39,0.9,2.9399999999999995,13,2,0,1131,580.0,1.86851,2.7272,0.997883,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,6.0,tcn|2,S175_h135.0_u06.0_s002,strict,point,True,0.5703448275862069,0.7263943785682916,15,341,14,0.04105571847507331,0.9333333333333333,0.07865168539325842,33.827586206896555,0.43000000000000005,1.15,5.970000000000001,16,1,0,1131,580.0,1.86851,2.7272,0.997883,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,6.0,transformer|0,S175_h135.0_u06.0_s000,permissive,point,True,0.9925862068965517,0.9962793112399412,3,133,1,0.007518796992481203,0.3333333333333333,0.014705882352941176,13.655172413793103,10.7,10.7,10.7,7,4,0,1131,580.0,1.76382,2.81975,0.828771,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,6.0,transformer|0,S175_h135.0_u06.0_s000,strict,point,True,0.4967241379310345,0.6637484160810966,16,250,5,0.02,0.3125,0.03759398496240601,25.344827586206897,2.9000000000000004,7.1,8.58,17,1,0,1131,580.0,1.76382,2.81975,0.828771,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,6.0,transformer|0,S175_h135.0_u06.0_s001,permissive,point,True,0.956551724137931,0.9777934437786393,10,126,0,0.0,0.0,0.0,13.03448275862069,,,,12,2,0,1131,580.0,1.91555,3.13522,0.915849,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,6.0,transformer|0,S175_h135.0_u06.0_s001,strict,point,True,0.49844827586206897,0.6652859279714647,19,281,6,0.021352313167259787,0.3157894736842105,0.04,28.448275862068964,4.55,6.75,11.8,20,1,0,1131,580.0,1.91555,3.13522,0.915849,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,6.0,transformer|0,S175_h135.0_u06.0_s002,permissive,point,True,0.9624137931034483,0.9808469513266561,11,153,3,0.0196078431372549,0.2727272727272727,0.03658536585365854,15.517241379310345,7.9,8.3,10.219999999999999,13,2,0,1131,580.0,1.86851,2.7272,0.997883,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,6.0,transformer|0,S175_h135.0_u06.0_s002,strict,point,True,0.5703448275862069,0.7263943785682916,15,252,4,0.015873015873015872,0.26666666666666666,0.029962546816479398,25.655172413793103,8.73,9.0,11.23,16,1,0,1131,580.0,1.86851,2.7272,0.997883,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,6.0,transformer|1,S175_h135.0_u06.0_s000,permissive,point,True,0.9925862068965517,0.9962793112399412,3,97,0,0.0,0.0,0.0,10.03448275862069,,,,7,4,0,1131,580.0,1.76382,2.81975,0.828771,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,6.0,transformer|1,S175_h135.0_u06.0_s000,strict,point,True,0.4967241379310345,0.6637484160810966,16,263,4,0.015209125475285171,0.25,0.028673835125448025,26.79310344827586,4.84,8.4,10.14,17,1,0,1131,580.0,1.76382,2.81975,0.828771,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,6.0,transformer|1,S175_h135.0_u06.0_s001,permissive,point,True,0.956551724137931,0.9777934437786393,10,77,0,0.0,0.0,0.0,7.9655172413793105,,,,12,2,0,1131,580.0,1.91555,3.13522,0.915849,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,6.0,transformer|1,S175_h135.0_u06.0_s001,strict,point,True,0.49844827586206897,0.6652859279714647,19,319,7,0.0219435736677116,0.3684210526315789,0.04142011834319526,32.275862068965516,5.82,11.0,11.74,20,1,0,1131,580.0,1.91555,3.13522,0.915849,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,6.0,transformer|1,S175_h135.0_u06.0_s002,permissive,point,True,0.9624137931034483,0.9808469513266561,11,67,2,0.029850746268656716,0.18181818181818182,0.05128205128205129,6.724137931034483,6.74,8.5,10.26,13,2,0,1131,580.0,1.86851,2.7272,0.997883,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,6.0,transformer|1,S175_h135.0_u06.0_s002,strict,point,True,0.5703448275862069,0.7263943785682916,15,330,5,0.015151515151515152,0.3333333333333333,0.028985507246376812,33.62068965517241,5.02,8.7,10.36,16,1,0,1131,580.0,1.86851,2.7272,0.997883,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,6.0,transformer|2,S175_h135.0_u06.0_s000,permissive,point,True,0.9925862068965517,0.9962793112399412,3,125,1,0.008,0.3333333333333333,0.015625,12.827586206896552,11.2,11.2,11.2,7,4,0,1131,580.0,1.76382,2.81975,0.828771,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,6.0,transformer|2,S175_h135.0_u06.0_s000,strict,point,True,0.4967241379310345,0.6637484160810966,16,230,7,0.030434782608695653,0.4375,0.05691056910569106,23.06896551724138,2.0200000000000005,7.1,9.34,17,1,0,1131,580.0,1.76382,2.81975,0.828771,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,6.0,transformer|2,S175_h135.0_u06.0_s001,permissive,point,True,0.956551724137931,0.9777934437786393,10,90,0,0.0,0.0,0.0,9.310344827586206,,,,12,2,0,1131,580.0,1.91555,3.13522,0.915849,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,6.0,transformer|2,S175_h135.0_u06.0_s001,strict,point,True,0.49844827586206897,0.6652859279714647,19,228,5,0.021929824561403508,0.2631578947368421,0.04048582995951417,23.06896551724138,0.18,4.3,9.7,20,1,0,1131,580.0,1.91555,3.13522,0.915849,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,6.0,transformer|2,S175_h135.0_u06.0_s002,permissive,point,True,0.9624137931034483,0.9808469513266561,11,109,1,0.009174311926605505,0.09090909090909091,0.016666666666666666,11.172413793103448,6.3,6.3,6.3,13,2,0,1131,580.0,1.86851,2.7272,0.997883,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,6.0,transformer|2,S175_h135.0_u06.0_s002,strict,point,True,0.5703448275862069,0.7263943785682916,15,234,2,0.008547008547008548,0.13333333333333333,0.016064257028112452,24.0,9.27,10.35,11.43,16,1,0,1131,580.0,1.86851,2.7272,0.997883,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,6.0,window_mean|0,S175_h135.0_u06.0_s000,permissive,point,True,0.9925862068965517,0.9962793112399412,3,0,0,0.0,0.0,0.0,0.0,,,,7,4,0,1131,580.0,1.76382,2.81975,0.828771,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,6.0,window_mean|0,S175_h135.0_u06.0_s000,strict,point,True,0.4967241379310345,0.6637484160810966,16,0,0,0.0,0.0,0.0,0.0,,,,17,1,0,1131,580.0,1.76382,2.81975,0.828771,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,6.0,window_mean|0,S175_h135.0_u06.0_s001,permissive,point,True,0.956551724137931,0.9777934437786393,10,0,0,0.0,0.0,0.0,0.0,,,,12,2,0,1131,580.0,1.91555,3.13522,0.915849,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,6.0,window_mean|0,S175_h135.0_u06.0_s001,strict,point,True,0.49844827586206897,0.6652859279714647,19,0,0,0.0,0.0,0.0,0.0,,,,20,1,0,1131,580.0,1.91555,3.13522,0.915849,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,6.0,window_mean|0,S175_h135.0_u06.0_s002,permissive,point,True,0.9624137931034483,0.9808469513266561,11,0,0,0.0,0.0,0.0,0.0,,,,13,2,0,1131,580.0,1.86851,2.7272,0.997883,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,6.0,window_mean|0,S175_h135.0_u06.0_s002,strict,point,True,0.5703448275862069,0.7263943785682916,15,0,0,0.0,0.0,0.0,0.0,,,,16,1,0,1131,580.0,1.86851,2.7272,0.997883,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,12.0,always_quiescent,S175_h135.0_u12.0_s000,permissive,point,True,0.9782758620689656,0.9890186508628203,11,1131,11,0.009725906277630416,1.0,0.01926444833625219,115.86206896551724,-0.1,0.1,0.3,14,3,0,1131,580.0,1.84853,2.48865,0.865839,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,12.0,always_quiescent,S175_h135.0_u12.0_s000,strict,point,True,0.5872413793103448,0.7399522050836411,21,1131,21,0.01856763925729443,1.0,0.036458333333333336,114.82758620689656,-0.1,0.0,0.3,22,1,0,1131,580.0,1.84853,2.48865,0.865839,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,12.0,always_quiescent,S175_h135.0_u12.0_s001,permissive,point,True,0.9591379310344827,0.9791428319985919,12,1131,10,0.008841732979664015,0.8333333333333334,0.017497812773403325,115.96551724137932,-0.009999999999999998,0.05,0.11999999999999994,14,2,0,1131,580.0,2.00297,2.78172,1.06546,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,12.0,always_quiescent,S175_h135.0_u12.0_s001,strict,point,True,0.4936206896551724,0.6609719496710147,12,1131,12,0.010610079575596816,1.0,0.02099737532808399,115.75862068965517,0.0,0.1,0.29000000000000004,13,1,0,1131,580.0,2.00297,2.78172,1.06546,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,12.0,always_quiescent,S175_h135.0_u12.0_s002,permissive,point,True,0.9668965517241379,0.9831697054698457,7,1131,7,0.00618921308576481,1.0,0.012302284710017574,116.27586206896552,-0.1,0.0,0.24000000000000005,9,2,0,1131,580.0,1.96403,2.97181,0.961082,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,12.0,always_quiescent,S175_h135.0_u12.0_s002,strict,point,True,0.4891379310344828,0.6569410675002895,20,1131,20,0.01768346595932803,1.0,0.034752389226759335,114.93103448275862,-0.1,0.1,0.3,22,2,0,1131,580.0,1.96403,2.97181,0.961082,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,12.0,ar10|0,S175_h135.0_u12.0_s000,permissive,point,True,0.9782758620689656,0.9890186508628203,11,563,10,0.017761989342806393,0.9090909090909091,0.03484320557491289,57.206896551724135,0.6,1.4500000000000002,5.579999999999997,14,3,0,1131,580.0,1.84853,2.48865,0.865839,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,12.0,ar10|0,S175_h135.0_u12.0_s000,strict,point,True,0.5872413793103448,0.7399522050836411,21,335,13,0.03880597014925373,0.6190476190476191,0.07303370786516854,33.310344827586206,0.4,1.8,5.800000000000002,22,1,0,1131,580.0,1.84853,2.48865,0.865839,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,12.0,ar10|0,S175_h135.0_u12.0_s001,permissive,point,True,0.9591379310344827,0.9791428319985919,12,477,10,0.020964360587002098,0.8333333333333334,0.0408997955010225,48.310344827586206,0.86,2.55,8.19,14,2,0,1131,580.0,2.00297,2.78172,1.06546,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,12.0,ar10|0,S175_h135.0_u12.0_s001,strict,point,True,0.4936206896551724,0.6609719496710147,12,379,12,0.0316622691292876,1.0,0.061381074168797956,37.96551724137931,0.2,0.65,8.680000000000003,13,1,0,1131,580.0,2.00297,2.78172,1.06546,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,12.0,ar10|0,S175_h135.0_u12.0_s002,permissive,point,True,0.9668965517241379,0.9831697054698457,7,552,7,0.012681159420289856,1.0,0.025044722719141328,56.37931034482759,0.54,1.0,1.8400000000000003,9,2,0,1131,580.0,1.96403,2.97181,0.961082,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,12.0,ar10|0,S175_h135.0_u12.0_s002,strict,point,True,0.4891379310344828,0.6569410675002895,20,358,18,0.05027932960893855,0.9,0.09523809523809523,35.172413793103445,0.3,1.8,9.82,22,2,0,1131,580.0,1.96403,2.97181,0.961082,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,12.0,ar20|0,S175_h135.0_u12.0_s000,permissive,point,True,0.9782758620689656,0.9890186508628203,11,507,11,0.021696252465483234,1.0,0.042471042471042476,51.310344827586206,0.6,1.2,6.8,14,3,0,1131,580.0,1.84853,2.48865,0.865839,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,12.0,ar20|0,S175_h135.0_u12.0_s000,strict,point,True,0.5872413793103448,0.7399522050836411,21,141,11,0.07801418439716312,0.5238095238095238,0.13580246913580246,13.448275862068966,0.3,1.0,4.4,22,1,0,1131,580.0,1.84853,2.48865,0.865839,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,12.0,ar20|0,S175_h135.0_u12.0_s001,permissive,point,True,0.9591379310344827,0.9791428319985919,12,482,9,0.01867219917012448,0.75,0.03643724696356275,48.93103448275862,0.48,0.8,1.7000000000000002,14,2,0,1131,580.0,2.00297,2.78172,1.06546,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,12.0,ar20|0,S175_h135.0_u12.0_s001,strict,point,True,0.4936206896551724,0.6609719496710147,12,174,10,0.05747126436781609,0.8333333333333334,0.1075268817204301,16.96551724137931,0.38,1.0,7.55,13,1,0,1131,580.0,2.00297,2.78172,1.06546,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,12.0,ar20|0,S175_h135.0_u12.0_s002,permissive,point,True,0.9668965517241379,0.9831697054698457,7,494,7,0.01417004048582996,1.0,0.027944111776447105,50.37931034482759,0.26,1.0,2.1,9,2,0,1131,580.0,1.96403,2.97181,0.961082,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,12.0,ar20|0,S175_h135.0_u12.0_s002,strict,point,True,0.4891379310344828,0.6569410675002895,20,201,15,0.07462686567164178,0.75,0.13574660633484162,19.24137931034483,0.34,1.5,7.52,22,2,0,1131,580.0,1.96403,2.97181,0.961082,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,12.0,ar40|0,S175_h135.0_u12.0_s000,permissive,point,True,0.9782758620689656,0.9890186508628203,11,466,11,0.023605150214592276,1.0,0.04612159329140462,47.06896551724138,0.7,1.1,8.4,14,3,0,1131,580.0,1.84853,2.48865,0.865839,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,12.0,ar40|0,S175_h135.0_u12.0_s000,strict,point,True,0.5872413793103448,0.7399522050836411,21,99,11,0.1111111111111111,0.5238095238095238,0.18333333333333332,9.10344827586207,0.3,1.4,9.2,22,1,0,1131,580.0,1.84853,2.48865,0.865839,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,12.0,ar40|0,S175_h135.0_u12.0_s001,permissive,point,True,0.9591379310344827,0.9791428319985919,12,542,11,0.02029520295202952,0.9166666666666666,0.039711191335740074,54.93103448275862,0.6,1.6,10.1,14,2,0,1131,580.0,2.00297,2.78172,1.06546,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,12.0,ar40|0,S175_h135.0_u12.0_s001,strict,point,True,0.4936206896551724,0.6609719496710147,12,93,8,0.08602150537634409,0.6666666666666666,0.1523809523809524,8.793103448275861,0.64,1.35,7.2299999999999995,13,1,0,1131,580.0,2.00297,2.78172,1.06546,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,12.0,ar40|0,S175_h135.0_u12.0_s002,permissive,point,True,0.9668965517241379,0.9831697054698457,7,514,7,0.013618677042801557,1.0,0.02687140115163148,52.44827586206897,0.2,0.4,1.3600000000000003,9,2,0,1131,580.0,1.96403,2.97181,0.961082,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,12.0,ar40|0,S175_h135.0_u12.0_s002,strict,point,True,0.4891379310344828,0.6569410675002895,20,110,12,0.10909090909090909,0.6,0.1846153846153846,10.137931034482758,0.42000000000000004,1.2999999999999998,2.5500000000000003,22,2,0,1131,580.0,1.96403,2.97181,0.961082,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,12.0,damped_persistence|0,S175_h135.0_u12.0_s000,permissive,point,True,0.9782758620689656,0.9890186508628203,11,13,5,0.38461538461538464,0.45454545454545453,0.41666666666666663,0.8275862068965517,0.3,0.4,0.52,14,3,0,1131,580.0,1.84853,2.48865,0.865839,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,12.0,damped_persistence|0,S175_h135.0_u12.0_s000,strict,point,True,0.5872413793103448,0.7399522050836411,21,258,16,0.06201550387596899,0.7619047619047619,0.11469534050179211,25.03448275862069,0.2,0.4,0.6499999999999999,22,1,0,1131,580.0,1.84853,2.48865,0.865839,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,12.0,damped_persistence|0,S175_h135.0_u12.0_s001,permissive,point,True,0.9591379310344827,0.9791428319985919,12,24,8,0.3333333333333333,0.6666666666666666,0.4444444444444444,1.6551724137931034,0.44,0.55,0.6,14,2,0,1131,580.0,2.00297,2.78172,1.06546,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,135.0,12.0,damped_persistence|0,S175_h135.0_u12.0_s001,strict,point,True,0.4936206896551724,0.6609719496710147,12,315,9,0.02857142857142857,0.75,0.05504587155963303,31.655172413793103,0.2,0.5,0.7,13,1,0,1131,580.0,2.00297,2.78172,1.06546,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,135.0,12.0,damped_persistence|0,S175_h135.0_u12.0_s002,permissive,point,True,0.9668965517241379,0.9831697054698457,7,15,3,0.2,0.42857142857142855,0.27272727272727276,1.2413793103448276,0.32,0.4,0.48,9,2,0,1131,580.0,1.96403,2.97181,0.961082,3.0,2.0,0.8,2.0,3
