model,head,n_realizations,dof,horizon_samples,horizon_s,n_windows,n_quantiles,alpha,picp,mean_interval_width,winkler,crps,pinball,crossing_rate,picp_ci_lo,picp_ci_hi,seed,deterministic,n_params,fit_time_s,best_epoch,epochs_run,best_val_loss,val_loss_name,regime,signal_std
tcn_quantile_conformal,quantile,384,heave,10,1.0,434304,9,0.1,0.8997729700854701,0.01916316923767477,0.02401445226373485,0.0032689137308941968,0.0016344568654470984,0.0,0.8960646805002948,0.9033427622126438,2,False,665704,,,,,conformal,id,0.7591945699315659
tcn_quantile_conformal,quantile,384,heave,20,2.0,434304,9,0.1,0.8987782751252579,0.03600603982299053,0.046827556453001296,0.006221294834291726,0.003110647417145864,0.0,0.8956488427460948,0.9019863966254053,2,False,665704,,,,,conformal,id,0.7592353662201028
tcn_quantile_conformal,quantile,384,heave,30,3.0,434304,9,0.1,0.9001505857648099,0.06652132190342534,0.08853038164510688,0.011650886301361739,0.005825443150680866,0.0,0.8962908469643384,0.9037343657898614,2,False,665704,,,,,conformal,id,0.7592379733777742
tcn_quantile_conformal,quantile,384,heave,50,5.0,434304,9,0.1,0.8984605253463012,0.1853949256787494,0.26834753974015296,0.03438665163926845,0.01719332581963423,0.0,0.8927591617852932,0.9035056089743589,2,False,665704,,,,,conformal,id,0.7593097520603712
tcn_quantile_conformal,quantile,384,heave,100,10.0,434304,9,0.1,0.8994529177718833,0.5864582954735861,0.8104875625612309,0.10480441429081513,0.05240220714540758,0.0,0.8941954253241968,0.9046036301760978,2,False,665704,,,,,conformal,id,0.7591324816869609
tcn_quantile_conformal,quantile,384,heave,150,15.0,434304,9,0.1,0.8990476716769821,1.1120379907338331,1.4872737945787768,0.19416695775441895,0.09708347887720949,0.0,0.8948176277446213,0.903038539824639,2,False,665704,,,,,conformal,id,0.758700750262978
tcn_quantile_conformal,quantile,384,roll_rate,10,1.0,434304,9,0.1,0.8985203912466844,0.07423707261907309,0.09240684265105391,0.012177566366338727,0.006088783183169367,0.0,0.8927795967801355,0.9036607422450633,2,False,665704,,,,,conformal,id,1.9695482829582032
tcn_quantile_conformal,quantile,384,roll_rate,20,2.0,434304,9,0.1,0.901334088564692,0.11365933452566367,0.14653666850051625,0.019001017856735903,0.009500508928367948,0.0,0.8957451462569997,0.9067829792035073,2,False,665704,,,,,conformal,id,1.969895124963157
tcn_quantile_conformal,quantile,384,roll_rate,30,3.0,434304,9,0.1,0.9020156388152077,0.1353364814300842,0.17970565105754308,0.023286922176132922,0.011643461088066466,0.0,0.8953423178234601,0.9080770036656352,2,False,665704,,,,,conformal,id,1.9702531268505945
tcn_quantile_conformal,quantile,384,roll_rate,50,5.0,434304,9,0.1,0.8994897583259652,0.24456057338328657,0.35121564285428275,0.043953056581159416,0.021976528290579715,0.0,0.8910780812518421,0.9071630125442086,2,False,665704,,,,,conformal,id,1.9711142946671736
tcn_quantile_conformal,quantile,384,roll_rate,100,10.0,434304,9,0.1,0.899238782051282,0.7534809774932901,1.048853077781305,0.13578604728420485,0.06789302364210238,0.0,0.894040637433687,0.9041346038719422,2,False,665704,,,,,conformal,id,1.972726817260997
tcn_quantile_conformal,quantile,384,roll_rate,150,15.0,434304,9,0.1,0.8998489537282641,1.3521345836177243,1.8679765243425792,0.24367617834102065,0.12183808917051034,0.0,0.8954817362953139,0.9047032723622164,2,False,665704,,,,,conformal,id,1.9741281062750025
tcn_quantile_conformal,quantile,384,pitch_rate,10,1.0,434304,9,0.1,0.8989072170645447,0.05898812992485825,0.08151948833333296,0.010748483796248433,0.0053742418981242174,0.0,0.893756274406867,0.9038185234305924,2,False,665704,,,,,conformal,id,0.923617350427682
tcn_quantile_conformal,quantile,384,pitch_rate,20,2.0,434304,9,0.1,0.899409169613911,0.1204708630984768,0.17043900276931673,0.022197993740422407,0.011098996870211202,0.0,0.8940629144562334,0.9043559350132626,2,False,665704,,,,,conformal,id,0.9237371608217294
tcn_quantile_conformal,quantile,384,pitch_rate,30,3.0,434304,9,0.1,0.9009841033009136,0.16845200511714473,0.2612112222716584,0.03283824089716625,0.01641912044858313,0.0,0.8933841272472738,0.9083419102748305,2,False,665704,,,,,conformal,id,0.9238676654473804
tcn_quantile_conformal,quantile,384,pitch_rate,50,5.0,434304,9,0.1,0.8986930813439434,0.43656205593413383,0.6344979937940426,0.08209675625956078,0.04104837812978036,0.0,0.8939820954907162,0.9037492171382258,2,False,665704,,,,,conformal,id,0.923797316378609
tcn_quantile_conformal,quantile,384,pitch_rate,100,10.0,434304,9,0.1,0.8973023504273504,1.2343634389780547,1.6863613390293004,0.22223798310221743,0.11111899155110867,0.0,0.8934316745873858,0.9012312803934571,2,False,665704,,,,,conformal,id,0.9237004804982916
tcn_quantile_conformal,quantile,384,pitch_rate,150,15.0,434304,9,0.1,0.8983131631299734,1.8651007441653142,2.445786607562432,0.32544123619511645,0.1627206180975583,0.0,0.8948390988800471,0.9023634366710875,2,False,665704,,,,,conformal,id,0.9234069683655248
tcn_quantile_conformal,quantile,384,heave_rate,10,1.0,434304,9,0.1,0.90072391688771,0.021266118500737785,0.0265662273126044,0.003542547462873222,0.0017712737314366106,0.0,0.8960074625147362,0.9054171732242853,2,False,665704,,,,,conformal,id,0.4495602477358838
tcn_quantile_conformal,quantile,384,heave_rate,20,2.0,434304,9,0.1,0.8999456601827291,0.0352601087649632,0.045754014887615366,0.006096136789243788,0.0030480683946218935,0.0,0.8957959171455939,0.9041343736184791,2,False,665704,,,,,conformal,id,0.4496058601569564
tcn_quantile_conformal,quantile,384,heave_rate,30,3.0,434304,9,0.1,0.9007124042145593,0.06110905727990181,0.08382129929040061,0.01093806521679912,0.005469032608399563,0.0,0.8955929487179487,0.9057395280725021,2,False,665704,,,,,conformal,id,0.4496495382799816
tcn_quantile_conformal,quantile,384,heave_rate,50,5.0,434304,9,0.1,0.9012857353374595,0.1081780801192198,0.15466620127542943,0.019988132614337746,0.009994066307168871,0.0,0.8953048440723549,0.9074265951959918,2,False,665704,,,,,conformal,id,0.4495925540262867
tcn_quantile_conformal,quantile,384,heave_rate,100,10.0,434304,9,0.1,0.9018889994105511,0.40911410625020095,0.5590570597297677,0.07278010689664818,0.03639005344832407,0.0,0.8974531088822576,0.9063104415340406,2,False,665704,,,,,conformal,id,0.4493860488108614
tcn_quantile_conformal,quantile,384,heave_rate,150,15.0,434304,9,0.1,0.9018982095490716,0.7620634956856218,0.9979798987993773,0.1314304211988413,0.06571521059942066,0.0,0.8985270685971117,0.9054671957891246,2,False,665704,,,,,conformal,id,0.4491394554432332
tcn_gaussian_conformal,gaussian,384,roll,10,1.0,434304,9,0.1,0.9006064876215738,0.027760611930875027,0.03399416858448404,0.004602115232849246,0.0023010576164246236,0.0,0.8959051148504273,0.9050046165819334,0,False,256204,,,,,conformal,id,3.682816873957597
tcn_gaussian_conformal,gaussian,384,roll,20,2.0,434304,9,0.1,0.8977168066607721,0.057157709286292296,0.07736850115601888,0.009961848920362055,0.004980924460181029,0.0,0.8913686611221633,0.9043372844827586,0,False,256204,,,,,conformal,id,3.683691963859013
tcn_gaussian_conformal,gaussian,384,roll,30,3.0,434304,9,0.1,0.8989394525493664,0.11300007543141448,0.16330728051964835,0.020979589961476305,0.010489794980738154,0.0,0.8930203843390805,0.9045843464485706,0,False,256204,,,,,conformal,id,3.6845301229084
tcn_gaussian_conformal,gaussian,384,roll,50,5.0,434304,9,0.1,0.9019834033303861,0.2124837845298542,0.30228159516955483,0.03870691579093521,0.019353457895467614,0.0,0.8959924384762746,0.9074786324786325,0,False,256204,,,,,conformal,id,3.685983647312865
tcn_gaussian_conformal,gaussian,384,roll,100,10.0,434304,9,0.1,0.8994183797524314,0.9252691071561792,1.2812764112320303,0.16822031850795624,0.0841101592539781,0.0,0.8949583126105216,0.9036743271993811,0,False,256204,,,,,conformal,id,3.690074381032924
tcn_gaussian_conformal,gaussian,384,roll,150,15.0,434304,9,0.1,0.9011452807250221,2.0551966349442536,2.8095884507137425,0.37187674032428497,0.1859383701621425,0.0,0.8969976675324197,0.9055743787761569,0,False,256204,,,,,conformal,id,3.6937274583324062
tcn_gaussian_conformal,gaussian,384,pitch,10,1.0,434304,9,0.1,0.9014998710580607,0.03443074125014749,0.0461865768751544,0.005972145061246962,0.0029860725306234807,0.0,0.8969656047376953,0.9062065972222223,0,False,256204,,,,,conformal,id,1.2413165389175655
tcn_gaussian_conformal,gaussian,384,pitch,20,2.0,434304,9,0.1,0.900972590627763,0.10465004818946828,0.14992089523046528,0.019455108968211805,0.009727554484105906,0.0,0.8963073676503094,0.9053455068339228,0,False,256204,,,,,conformal,id,1.2413790185919036
tcn_gaussian_conformal,gaussian,384,pitch,30,3.0,434304,9,0.1,0.897638520483348,0.18135385818271052,0.25827057545337645,0.03350748799583851,0.016753743997919242,0.0,0.8926465102785146,0.9023028800103153,0,False,256204,,,,,conformal,id,1.2413993725281671
tcn_gaussian_conformal,gaussian,384,pitch,50,5.0,434304,9,0.1,0.8971089375184202,0.4382475358642387,0.6473456280244834,0.08275629452480886,0.041378147262404436,0.0,0.8915240822096965,0.9025143102527262,0,False,256204,,,,,conformal,id,1.2415168463730468
tcn_gaussian_conformal,gaussian,384,pitch,100,10.0,434304,9,0.1,0.9019120247568524,1.5122789288298926,1.9787352061358403,0.2632009031194631,0.13160045155973155,0.0,0.8982139238874153,0.905596483108606,0,False,256204,,,,,conformal,id,1.2411836658196425
tcn_gaussian_conformal,gaussian,384,pitch,150,15.0,434304,9,0.1,0.8991374705275568,2.3727132345608695,3.0818008178269904,0.4126481759458122,0.20632408797290613,0.0,0.8955195554266137,0.902230925803124,0,False,256204,,,,,conformal,id,1.2405036351372414
tcn_gaussian_conformal,gaussian,384,heave,10,1.0,434304,9,0.1,0.8990384615384616,0.009060940275853033,0.012414787231864103,0.001585360274624315,0.000792680137312157,0.0,0.8934404242189802,0.9043024586464781,0,False,256204,,,,,conformal,id,0.7591945699315659
tcn_gaussian_conformal,gaussian,384,heave,20,2.0,434304,9,0.1,0.8980990274093722,0.019593254079551047,0.027620582561567585,0.0035239636170282685,0.0017619818085141336,0.0,0.8941428699712644,0.9021041137083702,0,False,256204,,,,,conformal,id,0.7592353662201028
tcn_gaussian_conformal,gaussian,384,heave,30,3.0,434304,9,0.1,0.8980161361626879,0.05456761323992473,0.07615289377172828,0.009858850256639077,0.004929425128319536,0.0,0.8934173413093133,0.9026643779472443,0,False,256204,,,,,conformal,id,0.7592379733777742
tcn_gaussian_conformal,gaussian,384,heave,50,5.0,434304,9,0.1,0.8991904288240495,0.18817459415801807,0.2732263164099923,0.03507931052952373,0.017539655264761866,0.0,0.8936395934644856,0.9044602973953728,0,False,256204,,,,,conformal,id,0.7593097520603712
tcn_gaussian_conformal,gaussian,384,heave,100,10.0,434304,9,0.1,0.8990361590038314,0.6312939678247094,0.8633337429709066,0.1130349344198483,0.05651746720992418,0.0,0.8940670014552019,0.9044710617447687,0,False,256204,,,,,conformal,id,0.7591324816869609
tcn_gaussian_conformal,gaussian,384,heave,150,15.0,434304,9,0.1,0.8973299808429118,1.1881038698946533,1.5904683065577665,0.21019066664366706,0.10509533332183355,0.0,0.893284772877984,0.9013023711501621,0,False,256204,,,,,conformal,id,0.758700750262978
tcn_gaussian_conformal,gaussian,384,roll_rate,10,1.0,434304,9,0.1,0.8994229848216917,0.026531041361543137,0.0363829193399688,0.0047227340357051594,0.0023613670178525797,0.0,0.8935625736811081,0.9056142701886236,0,False,256204,,,,,conformal,id,1.9695482829582032
tcn_gaussian_conformal,gaussian,384,roll_rate,20,2.0,434304,9,0.1,0.8972010389036251,0.0613151843490526,0.08841908138894487,0.0114361962552913,0.005718098127645651,0.0,0.8913445420719128,0.9031074431734453,0,False,256204,,,,,conformal,id,1.969895124963157
tcn_gaussian_conformal,gaussian,384,roll_rate,30,3.0,434304,9,0.1,0.8974635278514589,0.08430263318608379,0.12468147330287818,0.01598670565584747,0.007993352827923739,0.0,0.8905230552792514,0.9036899844348659,0,False,256204,,,,,conformal,id,1.9702531268505945
tcn_gaussian_conformal,gaussian,384,roll_rate,50,5.0,434304,9,0.1,0.8976454280872385,0.2111425840356529,0.28943450527423314,0.03772202385122846,0.01886101192561423,0.0,0.8926018411066903,0.9024009679855586,0,False,256204,,,,,conformal,id,1.9711142946671736
tcn_gaussian_conformal,gaussian,384,roll_rate,100,10.0,434304,9,0.1,0.8990361590038314,0.7542073412637735,1.0249485707242618,0.13555172440001406,0.06777586220000707,0.0,0.8947019253794577,0.9036170516504568,0,False,256204,,,,,conformal,id,1.972726817260997
tcn_gaussian_conformal,gaussian,384,roll_rate,150,15.0,434304,9,0.1,0.8978319333922782,1.3992021815364963,1.8900181860985226,0.2512243436823251,0.12561217184116255,0.0,0.8940370685050103,0.9015346393309754,0,False,256204,,,,,conformal,id,1.9741281062750025
tcn_gaussian_conformal,gaussian,384,pitch_rate,10,1.0,434304,9,0.1,0.8993493037135278,0.054462282170828956,0.07974685775499751,0.01029252967777808,0.005146264838889043,0.0,0.893850217819776,0.9048975487216327,0,False,256204,,,,,conformal,id,0.923617350427682
tcn_gaussian_conformal,gaussian,384,pitch_rate,20,2.0,434304,9,0.1,0.8991720085470085,0.11333208969831589,0.16247011211800733,0.02111604536191865,0.010558022680959326,0.0,0.894661055389773,0.9034779785587975,0,False,256204,,,,,conformal,id,0.9237371608217294
tcn_gaussian_conformal,gaussian,384,pitch_rate,30,3.0,434304,9,0.1,0.89939074933687,0.18225840193409132,0.26943403930091,0.03467866098231136,0.017339330491155686,0.0,0.893530453323018,0.9051081155135573,0,False,256204,,,,,conformal,id,0.9238676654473804
tcn_gaussian_conformal,gaussian,384,pitch_rate,50,5.0,434304,9,0.1,0.8982371794871795,0.47844546122806475,0.6639128678655846,0.08688426954702094,0.043442134773510485,0.0,0.8930677014257294,0.9031392181513409,0,False,256204,,,,,conformal,id,0.923797316378609
tcn_gaussian_conformal,gaussian,384,pitch_rate,100,10.0,434304,9,0.1,0.8977444370763337,1.313070759633431,1.7475833843569868,0.23293202065285876,0.11646601032642942,0.0,0.8944561298076923,0.9009818583296493,0,False,256204,,,,,conformal,id,0.9237004804982916
tcn_gaussian_conformal,gaussian,384,pitch_rate,150,15.0,434304,9,0.1,0.9001068376068376,1.9655766929332847,2.516465119603112,0.33834781611049053,0.16917390805524513,0.0,0.897172660164309,0.90302944481285,0,False,256204,,,,,conformal,id,0.9234069683655248
tcn_gaussian_conformal,gaussian,384,heave_rate,10,1.0,434304,9,0.1,0.8977122015915119,0.008856414401195167,0.012227006653889037,0.0015798134699945043,0.0007899067349972519,0.0,0.8938009435786914,0.9015646874078986,0,False,256204,,,,,conformal,id,0.4495602477358838
tcn_gaussian_conformal,gaussian,384,heave_rate,20,2.0,434304,9,0.1,0.8987207117595049,0.025436141548207163,0.035357960677421876,0.0045951071653850765,0.0022975535826925395,0.0,0.8943287420792809,0.9030495344274978,0,False,256204,,,,,conformal,id,0.4496058601569564
tcn_gaussian_conformal,gaussian,384,heave_rate,30,3.0,434304,9,0.1,0.8996486332154435,0.055890869101836195,0.07886889377840789,0.010218606135371221,0.005109303067685612,0.0,0.8945446622642205,0.904625043748158,0,False,256204,,,,,conformal,id,0.4496495382799816
tcn_gaussian_conformal,gaussian,384,heave_rate,50,5.0,434304,9,0.1,0.8966138925729443,0.10946583521727034,0.15671792553925587,0.020302202313529572,0.010151101156764788,0.0,0.8903691308392278,0.9026345601237843,0,False,256204,,,,,conformal,id,0.4495925540262867
tcn_gaussian_conformal,gaussian,384,heave_rate,100,10.0,434304,9,0.1,0.8998996094901267,0.42693210886029986,0.576064218876733,0.07580127818715318,0.03790063909357659,0.0,0.8960349778035661,0.9037840429745063,0,False,256204,,,,,conformal,id,0.4493860488108614
tcn_gaussian_conformal,gaussian,384,heave_rate,150,15.0,434304,9,0.1,0.8989440576186266,0.7948717879495428,1.0421300473733863,0.1384860520489489,0.06924302602447441,0.0,0.8957080754494547,0.9024479972553787,0,False,256204,,,,,conformal,id,0.4491394554432332
tcn_gaussian_conformal,gaussian,384,roll,10,1.0,434304,9,0.1,0.9011015325670498,0.026458152878125436,0.03324257289029877,0.004057972965396331,0.0020289864826981657,0.0,0.8955615766836134,0.9066094256557619,1,False,256204,,,,,conformal,id,3.682816873957597
tcn_gaussian_conformal,gaussian,384,roll,20,2.0,434304,9,0.1,0.9005051760978485,0.06413371169220299,0.08460348197646832,0.010883194558065771,0.005441597279032887,0.0,0.8945481736295313,0.9066069504310345,1,False,256204,,,,,conformal,id,3.683691963859013
tcn_gaussian_conformal,gaussian,384,roll,30,3.0,434304,9,0.1,0.8995956749189508,0.12420027205901753,0.17353832718021273,0.02238064443544627,0.011190322217723142,0.0,0.8941155849358975,0.9048813158524904,1,False,256204,,,,,conformal,id,3.6845301229084
tcn_gaussian_conformal,gaussian,384,roll,50,5.0,434304,9,0.1,0.9035928750368406,0.22783179946068527,0.3125079083555403,0.03995717684815021,0.019978588424075107,0.0,0.8976542352821987,0.9091449192270852,1,False,256204,,,,,conformal,id,3.685983647312865
tcn_gaussian_conformal,gaussian,384,roll,100,10.0,434304,9,0.1,0.9004867558208075,0.9540054411694899,1.3029826762061492,0.17119969300243987,0.08559984650121993,0.0,0.8961947161435309,0.9047859909188034,1,False,256204,,,,,conformal,id,3.690074381032924
tcn_gaussian_conformal,gaussian,384,roll,150,15.0,434304,9,0.1,0.9019281424992632,2.0961949011867422,2.8142077939540604,0.3721033463043824,0.18605167315219148,0.0,0.8977680380562924,0.9063315097259063,1,False,256204,,,,,conformal,id,3.6937274583324062
tcn_gaussian_conformal,gaussian,384,pitch,10,1.0,434304,9,0.1,0.9016541408782788,0.03893733135502697,0.049997684344861675,0.006368313660667863,0.0031841568303339323,0.0,0.8959095472295904,0.9079245758731211,1,False,256204,,,,,conformal,id,1.2413165389175655
tcn_gaussian_conformal,gaussian,384,pitch,20,2.0,434304,9,0.1,0.8990706970232832,0.11787530861250756,0.16836663286884584,0.0217531988765695,0.010876599438284755,0.0,0.8940438034188034,0.9039858025714707,1,False,256204,,,,,conformal,id,1.2413790185919036
tcn_gaussian_conformal,gaussian,384,pitch,30,3.0,434304,9,0.1,0.9007469422340112,0.19779437660277938,0.27829147745863164,0.03617733052513683,0.01808866526256841,0.0,0.8960405614500442,0.9050901557434423,1,False,256204,,,,,conformal,id,1.2413993725281671
tcn_gaussian_conformal,gaussian,384,pitch,50,5.0,434304,9,0.1,0.8987920903330386,0.45396083174917257,0.6680229501871416,0.08547549650787858,0.042737748253939334,0.0,0.8930132464817271,0.9045255742521368,1,False,256204,,,,,conformal,id,1.2415168463730468
tcn_gaussian_conformal,gaussian,384,pitch,100,10.0,434304,9,0.1,0.9028698791629826,1.5399010940932283,2.0118576774679955,0.26721098528629067,0.1336054926431453,0.0,0.8989509652225169,0.9068625893383436,1,False,256204,,,,,conformal,id,1.2411836658196425
tcn_gaussian_conformal,gaussian,384,pitch,150,15.0,434304,9,0.1,0.8994391025641025,2.435957114054721,3.156673985781027,0.42204924644380437,0.21102462322190202,0.0,0.8956764731616563,0.9031066948496905,1,False,256204,,,,,conformal,id,1.2405036351372414
tcn_gaussian_conformal,gaussian,384,heave,10,1.0,434304,9,0.1,0.8981082375478927,0.00986529153577358,0.013464927068405,0.0017725558581408783,0.0008862779290704395,0.0,0.8936186403993516,0.9022606860632184,1,False,256204,,,,,conformal,id,0.7591945699315659
tcn_gaussian_conformal,gaussian,384,heave,20,2.0,434304,9,0.1,0.8970836096374889,0.022772391984471983,0.03184997267501176,0.0041431412262635785,0.002071570613131789,0.0,0.8927270989905688,0.9012260421271736,1,False,256204,,,,,conformal,id,0.7592353662201028
tcn_gaussian_conformal,gaussian,384,heave,30,3.0,434304,9,0.1,0.8963951517830828,0.059068349072553046,0.08300562721246733,0.010787464523117575,0.005393732261558787,0.0,0.8917161135978484,0.9008491172082228,1,False,256204,,,,,conformal,id,0.7592379733777742
tcn_gaussian_conformal,gaussian,384,heave,50,5.0,434304,9,0.1,0.8967244142351901,0.1989606287486219,0.28972581825545124,0.03728795258308284,0.018643976291541416,0.0,0.8909993345674919,0.9023296469753905,1,False,256204,,,,,conformal,id,0.7593097520603712
tcn_gaussian_conformal,gaussian,384,heave,100,10.0,434304,9,0.1,0.8994437076333628,0.6421316941263534,0.8758730965172296,0.11406775216904842,0.05703387608452421,0.0,0.8940800683392278,0.9046524439102565,1,False,256204,,,,,conformal,id,0.7591324816869609
tcn_gaussian_conformal,gaussian,384,heave,150,15.0,434304,9,0.1,0.9010416666666666,1.2188708713187206,1.5979711432164714,0.2109054117489965,0.10545270587449818,0.0,0.8969098833996464,0.9051379333370174,1,False,256204,,,,,conformal,id,0.758700750262978
tcn_gaussian_conformal,gaussian,384,roll_rate,10,1.0,434304,9,0.1,0.9040879199823165,0.032296166510313584,0.040170702481541455,0.005139348195182136,0.002569674097591068,0.0,0.8980675402483054,0.9101297708517536,1,False,256204,,,,,conformal,id,1.9695482829582032
tcn_gaussian_conformal,gaussian,384,roll_rate,20,2.0,434304,9,0.1,0.8999479627173592,0.0655118526393878,0.0926659531696156,0.011909294417947549,0.005954647208973776,0.0,0.8937760186413204,0.9059124484232243,1,False,256204,,,,,conformal,id,1.969895124963157
tcn_gaussian_conformal,gaussian,384,roll_rate,30,3.0,434304,9,0.1,0.8980598843206602,0.08929238067600595,0.1279764612080272,0.016422027897808153,0.008211013948904075,0.0,0.8912396616195107,0.904010439692013,1,False,256204,,,,,conformal,id,1.9702531268505945
tcn_gaussian_conformal,gaussian,384,roll_rate,50,5.0,434304,9,0.1,0.8988657714412025,0.2209655795758215,0.2999842348949203,0.038986592492615026,0.019493296246307513,0.0,0.8931300425508399,0.9044199454759799,1,False,256204,,,,,conformal,id,1.9711142946671736
tcn_gaussian_conformal,gaussian,384,roll_rate,100,10.0,434304,9,0.1,0.9003255783966991,0.7775195600542821,1.0447249193018757,0.13836088688246165,0.06918044344123082,0.0,0.8960698612032125,0.9045899876584144,1,False,256204,,,,,conformal,id,1.972726817260997
tcn_gaussian_conformal,gaussian,384,roll_rate,150,15.0,434304,9,0.1,0.8997844827586207,1.452716699184282,1.9251922795763048,0.25633200254484767,0.12816600127242392,0.0,0.8956752067676098,0.9037340779730326,1,False,256204,,,,,conformal,id,1.9741281062750025
tcn_gaussian_conformal,gaussian,384,pitch_rate,10,1.0,434304,9,0.1,0.8996486332154435,0.06369692502262321,0.08998753499313578,0.011639556612157617,0.005819778306078807,0.0,0.8941928925361038,0.9053180491084586,1,False,256204,,,,,conformal,id,0.923617350427682
tcn_gaussian_conformal,gaussian,384,pitch_rate,20,2.0,434304,9,0.1,0.9016380231358679,0.12238765716965483,0.174443032710689,0.02276376368757361,0.011381881843786803,0.0,0.897188259836428,0.9058533308465959,1,False,256204,,,,,conformal,id,0.9237371608217294
tcn_gaussian_conformal,gaussian,384,pitch_rate,30,3.0,434304,9,0.1,0.9019580754494547,0.20170202899405806,0.29522831974402,0.0379281391715883,0.018964069585794142,0.0,0.8952042808723844,0.9081638092211907,1,False,256204,,,,,conformal,id,0.9238676654473804
tcn_gaussian_conformal,gaussian,384,pitch_rate,50,5.0,434304,9,0.1,0.8989855032419688,0.5002747982174448,0.699765985537156,0.09144882790893878,0.04572441395446939,0.0,0.8933096402519894,0.9043351546382258,1,False,256204,,,,,conformal,id,0.923797316378609
tcn_gaussian_conformal,gaussian,384,pitch_rate,100,10.0,434304,9,0.1,0.899181218685529,1.3490760252672114,1.7923838581144431,0.23971125724080855,0.11985562862040418,0.0,0.8953031171713823,0.9028587118700265,1,False,256204,,,,,conformal,id,0.9237004804982916
tcn_gaussian_conformal,gaussian,384,pitch_rate,150,15.0,434304,9,0.1,0.8990591843501327,1.987224034070005,2.5635124752566116,0.3446877681593562,0.17234388407967824,0.0,0.895549776193634,0.902644633712791,1,False,256204,,,,,conformal,id,0.9234069683655248
tcn_gaussian_conformal,gaussian,384,heave_rate,10,1.0,434304,9,0.1,0.8957251142057177,0.010248407479134813,0.014278302034296038,0.0018691185575097865,0.0009345592787548937,0.0,0.8916207886641615,0.8995980925803124,1,False,256204,,,,,conformal,id,0.4495602477358838
tcn_gaussian_conformal,gaussian,384,heave_rate,20,2.0,434304,9,0.1,0.8983292808723843,0.028993618207693164,0.03959660722493348,0.005212918318335208,0.0026064591591676038,0.0,0.8944282115753021,0.9022644852453581,1,False,256204,,,,,conformal,id,0.4496058601569564
tcn_gaussian_conformal,gaussian,384,heave_rate,30,3.0,434304,9,0.1,0.8978825891541409,0.059218721847030885,0.08414182741347649,0.010905481487607041,0.005452740743803519,0.0,0.892574153127763,0.9030471167661361,1,False,256204,,,,,conformal,id,0.4496495382799816
tcn_gaussian_conformal,gaussian,384,heave_rate,50,5.0,434304,9,0.1,0.901085414824639,0.11499087861631709,0.16422423739746864,0.021266251301693215,0.01063312565084661,0.0,0.8946542629126143,0.907459866821397,1,False,256204,,,,,conformal,id,0.4495925540262867
tcn_gaussian_conformal,gaussian,384,heave_rate,100,10.0,434304,9,0.1,0.8989049145299145,0.4293850369323481,0.5874920537479,0.07721685600406586,0.03860842800203293,0.0,0.8942141909814324,0.9032017319665488,1,False,256204,,,,,conformal,id,0.4493860488108614
tcn_gaussian_conformal,gaussian,384,heave_rate,150,15.0,434304,9,0.1,0.8988519562334217,0.7945850011969342,1.045767035266295,0.13908382455524473,0.06954191227762234,0.0,0.8952063531535515,0.9026668531719717,1,False,256204,,,,,conformal,id,0.4491394554432332
tcn_gaussian_conformal,gaussian,384,roll,10,1.0,434304,9,0.1,0.9007124042145593,0.033263335778537864,0.04183132688456881,0.005597161202936502,0.0027985806014682504,0.0,0.8947049186744769,0.9062762488947834,2,False,256204,,,,,conformal,id,3.682816873957597
tcn_gaussian_conformal,gaussian,384,roll,20,2.0,434304,9,0.1,0.9008597664308872,0.06720200595343928,0.08955864129383129,0.011671477816718373,0.0058357389083591865,0.0,0.8953501464412025,0.9065069628647215,2,False,256204,,,,,conformal,id,3.683691963859013
tcn_gaussian_conformal,gaussian,384,roll,30,3.0,434304,9,0.1,0.89881741821397,0.12600944500939962,0.17772711197392285,0.023041541770220053,0.011520770885110023,0.0,0.8931159970895962,0.9045878002505158,2,False,256204,,,,,conformal,id,3.6845301229084
tcn_gaussian_conformal,gaussian,384,roll,50,5.0,434304,9,0.1,0.9021238579428235,0.22876867226368303,0.31746582987271,0.040844291684587,0.020422145842293488,0.0,0.8966077908561745,0.908035788295756,2,False,256204,,,,,conformal,id,3.685983647312865
tcn_gaussian_conformal,gaussian,384,roll,100,10.0,434304,9,0.1,0.9002380820807545,0.9787433568547567,1.3176465990688946,0.17345808709322186,0.08672904354661097,0.0,0.8958990706970232,0.9044096991968759,2,False,256204,,,,,conformal,id,3.690074381032924
tcn_gaussian_conformal,gaussian,384,roll,150,15.0,434304,9,0.1,0.8987460396404362,2.1955969949852543,2.940965392821979,0.39201075557496845,0.19600537778748428,0.0,0.8951401552829354,0.9025715282382847,2,False,256204,,,,,conformal,id,3.6937274583324062
tcn_gaussian_conformal,gaussian,384,pitch,10,1.0,434304,9,0.1,0.8982072465369879,0.03389509336285874,0.04649441864102402,0.006013953951872615,0.0030069769759363094,0.0,0.8922258947649573,0.9038625018420277,2,False,256204,,,,,conformal,id,1.2413165389175655
tcn_gaussian_conformal,gaussian,384,pitch,20,2.0,434304,9,0.1,0.899655540819334,0.11662750880136284,0.16959417188752754,0.021907553323821258,0.010953776661910634,0.0,0.8941360774941055,0.9050369096301208,2,False,256204,,,,,conformal,id,1.2413790185919036
tcn_gaussian_conformal,gaussian,384,pitch,30,3.0,434304,9,0.1,0.8967750699970528,0.1976600068578501,0.28093220834950555,0.03632361570608808,0.018161807853044044,0.0,0.8914552939876216,0.9014334429339818,2,False,256204,,,,,conformal,id,1.2413993725281671
