model,dof,horizon_samples,horizon_s,n_windows,rmse,mae,rmse_persistence,skill,signal_std,nrmse,n_realizations,skill_ci_lo,skill_ci_hi,seed,deterministic,n_params,fit_time_s,best_epoch,epochs_run,best_val_loss,val_loss_name,regime
window_mean,roll_imu,20,2.0,434304,4.208095071246779,2.145417591313762,3.7445627859317203,-0.26289967732381814,3.683980230234797,1.1422686356214724,384,-0.2808863089859649,-0.24243589385648287,0,True,0,0.0,,,,,id
window_mean,roll_imu,30,3.0,434304,4.180522946789294,2.1301022444735254,5.267438807686876,0.3701136093429417,3.68483107763889,1.1345222776041137,384,0.3613725213263709,0.37961627445030544,0,True,0,0.0,,,,,id
window_mean,roll_imu,50,5.0,434304,3.817821953677138,1.951679189546809,7.087624231053461,0.709845057022098,3.6862989064932075,1.0356788883701917,384,0.706808503843803,0.7130265462654061,0,True,0,0.0,,,,,id
window_mean,roll_imu,100,10.0,434304,3.4256626273516826,1.790813638315883,3.793831212709033,0.1846704759403497,3.690360897131734,0.9282730667383282,384,0.14865248428692412,0.21824390227773616,0,True,0,0.0,,,,,id
window_mean,roll_imu,150,15.0,434304,4.108145448036896,2.085606415631704,5.252023789483733,0.38815945456871104,3.6940279583566067,1.1121045899892217,384,0.3667382386544931,0.4084880878796795,0,True,0,0.0,,,,,id
window_mean,pitch_imu,10,1.0,434304,1.3064390598074391,0.8216979698281421,0.8967465758949417,-1.1224567963738061,1.2421326705656102,1.051770950692849,384,-1.2170756555035782,-1.0327588685192823,0,True,0,0.0,,,,,id
window_mean,pitch_imu,20,2.0,434304,1.3350134329955468,0.839063058890066,1.639889871399927,0.3372619520833131,1.24218755794137,1.0747277449856394,384,0.31038921137522774,0.36273906577398435,0,True,0,0.0,,,,,id
window_mean,pitch_imu,30,3.0,434304,1.325906507134781,0.8319245076140295,2.122484405245588,0.6097555026369217,1.2422108552955238,1.0673763648759502,384,0.5969226000280413,0.622353766999072,0,True,0,0.0,,,,,id
window_mean,pitch_imu,50,5.0,434304,1.2438917780781555,0.7799474550138291,2.234427726290816,0.6900921544037586,1.2423348523490212,1.0012532255101678,384,0.6843143319384933,0.6950989426155972,0,True,0,0.0,,,,,id
window_mean,pitch_imu,100,10.0,434304,1.241967897690329,0.7814157077265462,1.5593436358220714,0.36563812149505726,1.2420100845733013,0.9999660333812935,384,0.33537587292349397,0.39708327122080606,0,True,0,0.0,,,,,id
window_mean,pitch_imu,150,15.0,434304,1.2594021621943297,0.7925796056052827,1.7853551102885246,0.5024008300847815,1.241343687207605,1.0145475223121705,384,0.48301619938820145,0.5199761716435861,0,True,0,0.0,,,,,id
window_mean,heave_imu,10,1.0,434304,0.79309902127688,0.5047607929971605,0.4360860094370759,-2.3075812417468393,0.7462457008893157,1.0627853806483953,384,-2.4307558466433044,-2.1776292287029957,0,True,0,0.0,,,,,id
window_mean,heave_imu,20,2.0,434304,0.815741789042771,0.5188171253454243,0.8272378841486192,0.02760080241637408,0.7462738792359292,1.0930863477065098,384,-0.007189540319189222,0.06385919142394599,0,True,0,0.0,,,,,id
window_mean,heave_imu,30,3.0,434304,0.8197871978785356,0.5205045278561059,1.1355767624159623,0.47884216639980814,0.7463383670680748,1.0984122404144894,384,0.46170657858110054,0.49666402319065445,0,True,0,0.0,,,,,id
window_mean,heave_imu,50,5.0,434304,0.7780831536411339,0.49268632660221184,1.419148162303668,0.6993947600783856,0.7464457913170216,1.0423840052313667,384,0.6933266965448807,0.7056378985339024,0,True,0,0.0,,,,,id
window_mean,heave_imu,100,10.0,434304,0.7196212022809825,0.4651602726969099,0.8123875004006482,0.21534014112395128,0.7463339581346979,0.9642080390922071,384,0.14857995826151935,0.27067831608926585,0,True,0,0.0,,,,,id
window_mean,heave_imu,150,15.0,434304,0.7763681378585712,0.49208425032348196,1.0935546656669395,0.4959722920711881,0.7460095663293967,1.0406946142507907,384,0.46788985773876046,0.5226753581459478,0,True,0,0.0,,,,,id
window_mean,roll_rate_imu,10,1.0,434304,2.19185036508454,1.1601756031432078,1.0678999900390298,-3.2127010332577814,1.9696577586754387,1.1128077227784599,384,-3.2932270375254573,-3.1220742738619176,0,True,0,0.0,,,,,id
window_mean,roll_rate_imu,20,2.0,434304,2.236155173374535,1.1825106707899438,2.0486112451264518,-0.19147454906357142,1.9700018376236912,1.1351030900924897,384,-0.2138083272302107,-0.16710890844135678,0,True,0,0.0,,,,,id
window_mean,roll_rate_imu,30,3.0,434304,2.2173446175393234,1.1722542977735424,2.8661560416217173,0.40149645085953134,1.9703577508410948,1.1253512802904937,384,0.3914741940205692,0.41214719620593765,0,True,0,0.0,,,,,id
window_mean,roll_rate_imu,50,5.0,434304,2.0231020546110017,1.0745669278089442,3.7984644418446996,0.7163260527636297,1.9712183969802053,1.0263206033944687,384,0.7137094965972263,0.7189102195179171,0,True,0,0.0,,,,,id
window_mean,roll_rate_imu,100,10.0,434304,1.8544255488476216,1.0065583936375524,1.958924104837112,0.10384406897851106,1.9728314806073508,0.9399817303588054,384,0.0639836304748711,0.14145271394911804,0,True,0,0.0,,,,,id
window_mean,roll_rate_imu,150,15.0,434304,2.17719093822108,1.1455716006318013,2.8982735890952527,0.4356945072688687,1.9742309046325088,1.102804607663839,384,0.41611633800683423,0.45430471844268017,0,True,0,0.0,,,,,id
window_mean,pitch_rate_imu,10,1.0,434304,0.9673559617244252,0.6129309721630983,0.7534204829087303,-0.6485335080844565,0.9238644470022951,1.0470756449858516,384,-0.7111288155958622,-0.589032972458193,0,True,0,0.0,,,,,id
window_mean,pitch_rate_imu,20,2.0,434304,0.9830613977733188,0.6232008084135826,1.3417844978848232,0.46322071728172864,0.9239895988371308,1.0639312379820418,384,0.4460190888473125,0.4788042903495272,0,True,0,0.0,,,,,id
window_mean,pitch_rate_imu,30,3.0,434304,0.9683282829614139,0.6139244868746387,1.664371083650498,0.6615107269840316,0.9241169026270519,1.0478417613709685,384,0.6544200530555566,0.6682449330340334,0,True,0,0.0,,,,,id
window_mean,pitch_rate_imu,50,5.0,434304,0.9084306459071159,0.5759075431058139,1.5495762479562236,0.6563173156906499,0.9240478216497802,0.983099169353831,384,0.6461505175601842,0.6648004800074048,0,True,0,0.0,,,,,id
window_mean,pitch_rate_imu,100,10.0,434304,0.9349112705029575,0.5894732552892279,1.2735265809317058,0.4610794272052481,0.9239494241237814,1.0118641194993672,384,0.4393018908495904,0.4827499925613785,0,True,0,0.0,,,,,id
window_mean,pitch_rate_imu,150,15.0,434304,0.9291325939534235,0.5894603740099844,1.3083418485724552,0.49567218083165043,0.9236625396742156,1.0059221350268652,384,0.48281014183955506,0.5089064794558411,0,True,0,0.0,,,,,id
window_mean,heave_rate_imu,10,1.0,434304,0.4718271405341044,0.31270310567546,0.2838667559561788,-1.7627193429496515,0.4466951335134235,1.0562621016777334,384,-1.8646017990082184,-1.65413192999943,0,True,0,0.0,,,,,id
window_mean,heave_rate_imu,20,2.0,434304,0.4836356426510148,0.32064213044290424,0.5325577215099725,0.17528626461006247,0.4467636452599009,1.0825313289976042,384,0.14751069181662163,0.20526027541912703,0,True,0,0.0,,,,,id
window_mean,heave_rate_imu,30,3.0,434304,0.48368216190164787,0.32036977034374614,0.7178513821406037,0.5460050101123619,0.44680127749070453,1.082544268042543,384,0.5327611431499224,0.5595637202301355,0,True,0,0.0,,,,,id
window_mean,heave_rate_imu,50,5.0,434304,0.45570753889662885,0.30157130616279837,0.8471498442942375,0.7106310316978829,0.4467451203703878,1.0200615924328629,384,0.7067262902698305,0.7143994493665116,0,True,0,0.0,,,,,id
window_mean,heave_rate_imu,100,10.0,434304,0.4398611362459735,0.29367556607237527,0.47470625601314864,0.14141900076700498,0.44658660011503964,0.9849402918329084,384,0.08716592523274631,0.19406568491982668,0,True,0,0.0,,,,,id
window_mean,heave_rate_imu,150,15.0,434304,0.458593405101573,0.30315664954430394,0.6780395407647745,0.5425479608715331,0.44634137990104933,1.0274498976618296,384,0.5232999924421419,0.5599126911216682,0,True,0,0.0,,,,,id
damped_persistence,roll_imu,10,1.0,434304,2.4893371843606653,1.2909825806711028,1.9448708998621889,-0.638271576149084,3.683096770103734,0.6758815583035993,384,-0.6559131212806117,-0.6185410461271673,0,True,6,0.13514864399985527,,,,,id
damped_persistence,roll_imu,20,2.0,434304,3.6908789289331967,1.9057821189075193,3.7445627859317203,0.028467429294468438,3.683980230234797,1.0018726209879687,384,0.017673179683012158,0.04058192419260474,0,True,6,0.13514864399985527,,,,,id
