regime,model_a,model_b,seed,dof,horizon_samples,horizon_s,skill_diff,ci_lo,ci_hi,n_realizations,n_boot,ci_level,bootstrap_seed
id,tcn,window_mean,1,roll_rate_imu,100,10.0,0.844149043360207,0.8127966658620178,0.8770359546487664,384,1000,0.95,0
id,tcn,window_mean,1,roll_rate_imu,150,15.0,0.5043135589006424,0.4822521732427778,0.5263882032106705,384,1000,0.95,0
id,tcn,window_mean,1,pitch_rate_imu,10,1.0,1.6394272905784744,1.5792942551748224,1.7019304520373832,384,1000,0.95,0
id,tcn,window_mean,1,pitch_rate_imu,20,2.0,0.5302950807840975,0.5145908947258645,0.5473532151038105,384,1000,0.95,0
id,tcn,window_mean,1,pitch_rate_imu,30,3.0,0.3301024115737127,0.32320362412228326,0.3374371240737337,384,1000,0.95,0
id,tcn,window_mean,1,pitch_rate_imu,50,5.0,0.3016402875663532,0.29481572556661434,0.3097045418181397,384,1000,0.95,0
id,tcn,window_mean,1,pitch_rate_imu,100,10.0,0.2791411166475561,0.26029199972827716,0.29865168111791146,384,1000,0.95,0
id,tcn,window_mean,1,pitch_rate_imu,150,15.0,0.1176593094496642,0.10539351967554021,0.13035787770297727,384,1000,0.95,0
id,tcn,window_mean,1,heave_rate_imu,10,1.0,2.7594320089840787,2.650788920150504,2.861292542594918,384,1000,0.95,0
id,tcn,window_mean,1,heave_rate_imu,20,2.0,0.8222240987333264,0.7923060736947088,0.8499643879169303,384,1000,0.95,0
id,tcn,window_mean,1,heave_rate_imu,30,3.0,0.4502965263371822,0.4367578939352871,0.46356540298926663,384,1000,0.95,0
id,tcn,window_mean,1,heave_rate_imu,50,5.0,0.2822678444486559,0.2784107427010441,0.2861391002593363,384,1000,0.95,0
id,tcn,window_mean,1,heave_rate_imu,100,10.0,0.6767434596854612,0.6348897085865227,0.7181674278253212,384,1000,0.95,0
id,tcn,window_mean,1,heave_rate_imu,150,15.0,0.2359208499429721,0.22162346906663932,0.25093625578479256,384,1000,0.95,0
id,tcn,window_mean,2,roll_imu,10,1.0,4.473755733449061,4.402737443972075,4.535258373890619,384,1000,0.95,0
id,tcn,window_mean,2,roll_imu,20,2.0,1.2615698224373662,1.2409440347479772,1.2796826475830767,384,1000,0.95,0
id,tcn,window_mean,2,roll_imu,30,3.0,0.6284534295490256,0.6187983536862929,0.637243620336345,384,1000,0.95,0
id,tcn,window_mean,2,roll_imu,50,5.0,0.2886310826680754,0.2854339317843945,0.29175773268048477,384,1000,0.95,0
id,tcn,window_mean,2,roll_imu,100,10.0,0.7843306216560707,0.753713419430398,0.8181897579052673,384,1000,0.95,0
id,tcn,window_mean,2,roll_imu,150,15.0,0.5599876612289394,0.5376264803872569,0.5825629216547287,384,1000,0.95,0
id,tcn,window_mean,2,pitch_imu,10,1.0,2.1186774389585366,2.028817174927922,2.213258681761033,384,1000,0.95,0
id,tcn,window_mean,2,pitch_imu,20,2.0,0.6574721678999295,0.6318115086302074,0.6841614301078268,384,1000,0.95,0
id,tcn,window_mean,2,pitch_imu,30,3.0,0.383372608365168,0.37070795958074826,0.396276500282737,384,1000,0.95,0
id,tcn,window_mean,2,pitch_imu,50,5.0,0.2901369592251274,0.28547922363495964,0.295437959116788,384,1000,0.95,0
id,tcn,window_mean,2,pitch_imu,100,10.0,0.40348160328269506,0.37694693297744847,0.43018571975613246,384,1000,0.95,0
id,tcn,window_mean,2,pitch_imu,150,15.0,0.1733008116412098,0.15303301296629698,0.1946634277620505,384,1000,0.95,0
id,tcn,window_mean,2,heave_imu,10,1.0,3.305191770748044,3.175286223025494,3.42829860666015,384,1000,0.95,0
id,tcn,window_mean,2,heave_imu,20,2.0,0.9712056487701546,0.9349638526290699,1.0060044382128974,384,1000,0.95,0
id,tcn,window_mean,2,heave_imu,30,3.0,0.519517801269195,0.5016386380214723,0.5366299369491835,384,1000,0.95,0
id,tcn,window_mean,2,heave_imu,50,5.0,0.29535827233109013,0.28891540489432777,0.3015981899186161,384,1000,0.95,0
id,tcn,window_mean,2,heave_imu,100,10.0,0.6681360973335015,0.6259317475441413,0.7199984033772152,384,1000,0.95,0
