model,dof,horizon_samples,horizon_s,n_windows,rmse,mae,rmse_persistence,skill,signal_std,nrmse,n_realizations,skill_ci_lo,skill_ci_hi,seed,deterministic,n_params,fit_time_s,best_epoch,epochs_run,best_val_loss,regime
dlinear,roll_rate,10,1.0,434304,0.017203448159724865,0.0075160484370109335,0.47796654791076604,0.9987045042219795,1.0024554842926892,0.01716130883543746,384,0.9984478940321131,0.9989849132091221,2,False,60300,1260.8822837600019,58.0,60.0,0.41828132152809167,unseen_vessel
dlinear,roll_rate,20,2.0,434304,0.12456730428411601,0.052573490382368825,0.9249828255033861,0.9818640297768805,1.0028043048846653,0.12421895645775351,384,0.9781643605590616,0.985878532548726,2,False,60300,1260.8822837600019,58.0,60.0,0.41828132152809167,unseen_vessel
dlinear,roll_rate,30,3.0,434304,0.32475943876047275,0.13423015643688513,1.3131457165389728,0.9388357405721056,1.0032425289065006,0.3237098003754379,384,0.9265334588401123,0.9521475061884157,2,False,60300,1260.8822837600019,58.0,60.0,0.41828132152809167,unseen_vessel
dlinear,roll_rate,50,5.0,434304,0.35739945266797196,0.15326413561890315,1.8318743803680173,0.9619358278899678,1.0033121804656835,0.3562195891034497,384,0.9546685546634013,0.9698228537828588,2,False,60300,1260.8822837600019,58.0,60.0,0.41828132152809167,unseen_vessel
dlinear,roll_rate,100,10.0,434304,0.6813313020981242,0.31888572970561324,1.4553535632772143,0.7808307321238034,1.0033808376976885,0.679035592967348,384,0.7641766105015072,0.7979934966321215,2,False,60300,1260.8822837600019,58.0,60.0,0.41828132152809167,unseen_vessel
dlinear,roll_rate,150,15.0,434304,0.9758582709686963,0.4527504749522172,0.8974121709457911,-0.18246851068471526,1.003279779544346,0.9726681339196295,384,-0.427765881243345,0.057064562720311574,2,False,60300,1260.8822837600019,58.0,60.0,0.41828132152809167,unseen_vessel
dlinear,pitch_rate,10,1.0,434304,0.013244412379217928,0.007923775291984788,0.5015508593238505,0.9993026746855086,0.7030690217475473,0.01883799736517709,384,0.9992547208115111,0.9993493135623467,2,False,60300,1260.8822837600019,58.0,60.0,0.41828132152809167,unseen_vessel
dlinear,pitch_rate,20,2.0,434304,0.08837255941678819,0.05277688717474373,0.9238665701266839,0.9908500997184289,0.703086203551836,0.12569235318564007,384,0.9901315908729832,0.9915154037648414,2,False,60300,1260.8822837600019,58.0,60.0,0.41828132152809167,unseen_vessel
dlinear,pitch_rate,30,3.0,434304,0.20713054952237636,0.12464215615916434,1.207871649787205,0.9705932696791058,0.7030053176354107,0.2946358218442345,384,0.9681751173820907,0.9729236497542867,2,False,60300,1260.8822837600019,58.0,60.0,0.41828132152809167,unseen_vessel
dlinear,pitch_rate,50,5.0,434304,0.26207208988581837,0.15838603262982504,1.2924442841379322,0.958883334806662,0.7031631741182381,0.37270451515674863,384,0.9548124603084973,0.9626227968534115,2,False,60300,1260.8822837600019,58.0,60.0,0.41828132152809167,unseen_vessel
dlinear,pitch_rate,100,10.0,434304,0.5908978308455887,0.3603640700386853,0.828406348770982,0.4912107177567435,0.7033991527997708,0.840060481298011,384,0.4763266982914592,0.5065557319174887,2,False,60300,1260.8822837600019,58.0,60.0,0.41828132152809167,unseen_vessel
dlinear,pitch_rate,150,15.0,434304,0.7075310089656899,0.43066411190134885,1.0501412815237843,0.546063092515708,0.7036809279539469,1.0054713448365549,384,0.5215362267766115,0.5679405921733393,2,False,60300,1260.8822837600019,58.0,60.0,0.41828132152809167,unseen_vessel
dlinear,heave_rate,10,1.0,434304,0.005670656204160534,0.003415682302509809,0.21659232334739117,0.9993145425259342,0.366916177705551,0.015454909182857605,384,0.9991895424670333,0.9994308248024842,2,False,60300,1260.8822837600019,58.0,60.0,0.41828132152809167,unseen_vessel
dlinear,heave_rate,20,2.0,434304,0.040289907784111775,0.02378721738042644,0.4110426972592282,0.9903923168258099,0.36695350087924916,0.10979567625754767,384,0.9885164989426026,0.9921156525174861,2,False,60300,1260.8822837600019,58.0,60.0,0.41828132152809167,unseen_vessel
dlinear,heave_rate,30,3.0,434304,0.10252239306993774,0.059268909401907,0.5645392543584054,0.9670201117909917,0.36689902485748377,0.2794294509497837,384,0.9601014753461277,0.9733372716869433,2,False,60300,1260.8822837600019,58.0,60.0,0.41828132152809167,unseen_vessel
dlinear,heave_rate,50,5.0,434304,0.12815480019030953,0.07513566488382116,0.7042908103788279,0.9668895020467556,0.3669440869125789,0.3492488495143437,384,0.9605941320073416,0.9729512444299635,2,False,60300,1260.8822837600019,58.0,60.0,0.41828132152809167,unseen_vessel
dlinear,heave_rate,100,10.0,434304,0.25618599060279934,0.16183434162593072,0.3657020032405109,0.5092547833882481,0.36700725147074686,0.6980406778780479,384,0.4708217739008154,0.5491533865011632,2,False,60300,1260.8822837600019,58.0,60.0,0.41828132152809167,unseen_vessel
dlinear,heave_rate,150,15.0,434304,0.3463366627874546,0.21817695484976324,0.5672327891617418,0.6272013931188062,0.3670157241047937,0.9436561979250933,384,0.5980901632485625,0.6547923157984966,2,False,60300,1260.8822837600019,58.0,60.0,0.41828132152809167,unseen_vessel
dlinear_ols,roll,10,1.0,434304,0.01282141213008481,0.004874334595434458,0.9927496007005082,0.9998332014470828,2.1637411794341554,0.005925575688973006,384,0.99979720320852,0.9998731646209599,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,roll,20,2.0,434304,0.12525177948380828,0.0475607873451115,1.9285880231694805,0.9957821718728969,2.16324713835809,0.05789989375826689,384,0.9948702497032846,0.9967936750661812,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,roll,30,3.0,434304,0.4407818463137354,0.16697681467965003,2.7551118746389696,0.974404187375992,2.162494943561516,0.20383023212428453,384,0.9688684001210839,0.9805281566708703,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,roll,50,5.0,434304,0.8883344787795501,0.33677792620152247,3.9136091054126094,0.9484773555281139,2.162524144828776,0.4107859238953776,384,0.937449262237925,0.9606428849858775,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,roll,100,10.0,434304,1.6209788104842697,0.6678812111705041,3.271183744913753,0.7544472531972567,2.1632182726804206,0.749336685509656,384,0.7283895565598063,0.7835509967438073,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,roll,150,15.0,434304,2.1541455584798173,0.9180492202805959,1.6783489246691847,-0.6473488699523737,2.164599840366654,0.995170339712736,384,-1.0030388510265826,-0.28855708733825863,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,pitch,10,1.0,434304,0.005424324112747229,0.0031788838330665077,0.6873843757468203,0.9999377281238977,1.054918979036852,0.005141934329117553,384,0.9999278099920684,0.9999463911300004,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,pitch,20,2.0,434304,0.05273942470491131,0.03082316223746634,1.2853247339496268,0.9983163762387963,1.0551327883415698,0.049983684790807954,384,0.9980428428931424,0.9985586678998303,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,pitch,30,3.0,434304,0.1836326391280883,0.10673148736913583,1.722301774874387,0.9886320735929595,1.0554849077799053,0.1739794077343456,384,0.9866977915986486,0.990342848764995,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,pitch,50,5.0,434304,0.3703766007899553,0.21154753588936132,1.9909875298307909,0.9653941115722069,1.0556697846975003,0.35084512804928475,384,0.9590574564747048,0.9711197449132618,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,pitch,100,10.0,434304,0.7860264722696211,0.47293539005061147,1.1519230367908961,0.5343845118433187,1.0562287908366403,0.7441820172758294,384,0.5107194838397578,0.5607691711002557,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,pitch,150,15.0,434304,1.037055103714624,0.6216343887618827,1.5949893325557711,0.5772456347469381,1.0566735693319307,0.9814337500371944,384,0.5419505999040958,0.6080695622021323,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,heave,10,1.0,434304,0.004009881148341606,0.0020050750285069596,0.3613733827789103,0.9998768737426018,0.6538497228934008,0.006132725927598733,384,0.9998405198553137,0.9999107721134352,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,heave,20,2.0,434304,0.039632376350150066,0.019729020715570013,0.6907853787492375,0.9967083477054985,0.6539339478701262,0.06060608487941845,384,0.9957326391245892,0.9976231927169178,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,heave,30,3.0,434304,0.1416756514679763,0.06998188043334441,0.9600670236676927,0.978223537535422,0.6541326237646001,0.2165855154152356,384,0.9716489798931748,0.9843626680859284,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,heave,50,5.0,434304,0.30596957599714236,0.14789376964782355,1.244790554262758,0.9395823371893334,0.6542583886872622,0.4676586212536847,384,0.921305202265713,0.9568465891027459,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,heave,100,10.0,434304,0.5220725320382785,0.2873253422376155,0.7165157668754824,0.46910310495311136,0.6543754769960836,0.7978179965344318,384,0.3918597946362381,0.5445744040225402,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,heave,150,15.0,434304,0.6457526818491078,0.37905100532982294,0.950165585399252,0.5381150152101475,0.6543828266952652,0.9868117797501794,384,0.467803861910137,0.602424531676532,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,roll_rate,10,1.0,434304,0.005324991846140702,0.0022596119639646047,0.47796654791076604,0.9998758796790369,1.0024554842926892,0.00531194844018226,384,0.9998507172493584,0.9999033649556585,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,roll_rate,20,2.0,434304,0.051968112034696,0.02201825083752988,0.9249828255033861,0.9968434945699407,1.0028043048846653,0.05182278514517642,384,0.9961998059476783,0.9975461755637304,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,roll_rate,30,3.0,434304,0.18259194240930934,0.07710163254307156,1.3131457165389728,0.9806653028164392,1.0032425289065006,0.18200179632369473,384,0.9767154735495202,0.9849503437162939,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,roll_rate,50,5.0,434304,0.367223539689438,0.15519471643489027,1.8318743803680173,0.9598144749358664,1.0033121804656835,0.3660112443955306,384,0.9520540556277829,0.9683795189251058,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,roll_rate,100,10.0,434304,0.6994933891631722,0.32043028628157055,1.4553535632772143,0.7689903076900557,1.0033808376976885,0.6971364838581107,384,0.7490115266400855,0.7895326965789038,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,roll_rate,150,15.0,434304,0.9508086394260952,0.44373100398716486,0.8974121709457911,-0.12254129911776768,1.003279779544346,0.9477003910692974,384,-0.3487444861485009,0.09888576766620555,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,pitch_rate,10,1.0,434304,0.004085214680413252,0.002417517098059823,0.5015508593238505,0.9999336562814282,0.7030690217475473,0.0058105456989970185,384,0.9999282286161955,0.9999388504176657,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,pitch_rate,20,2.0,434304,0.038903030266368877,0.02315227156077356,0.9238665701266839,0.9982268382389082,0.703086203551836,0.055331807209186255,384,0.998082459452055,0.9983627545868733,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,pitch_rate,30,3.0,434304,0.13112926929088234,0.07864697978462731,1.207871649787205,0.9882142369260365,0.7030053176354107,0.1865267103980684,384,0.9872405906164681,0.989112384676786,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,pitch_rate,50,5.0,434304,0.24428926404572618,0.14835883529393545,1.2924442841379322,0.9642739417600432,0.7031631741182381,0.34741475810655653,384,0.9609178637573944,0.9670954503086235,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,pitch_rate,100,10.0,434304,0.5552232803287858,0.33965973268402394,0.828406348770982,0.5507909490563141,0.7033991527997708,0.7893431177999091,384,0.5368277284736854,0.5656666503376041,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,pitch_rate,150,15.0,434304,0.7042655391840723,0.42872447299291055,1.0501412815237843,0.5502435356736531,0.7036809279539469,1.0008307902159936,384,0.5257864839161899,0.5723267981115087,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,heave_rate,10,1.0,434304,0.0017901860193973668,0.0010569602669403438,0.21659232334739117,0.9999316859233855,0.366916177705551,0.004879005419145037,384,0.99991829942237,0.9999439377853965,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,heave_rate,20,2.0,434304,0.01760975002987364,0.01035647970969722,0.4110426972592282,0.9981645924710333,0.36695350087924916,0.047989050350192346,384,0.9977971141474253,0.998498432083242,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,heave_rate,30,3.0,434304,0.062451099781919615,0.0364758906208888,0.5645392543584054,0.9877625229299308,0.36689902485748377,0.1702133163373159,384,0.9852785274315771,0.990027501852026,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,heave_rate,50,5.0,434304,0.13199352621947186,0.075632216876233,0.7042908103788279,0.9648762223660562,0.3669440869125789,0.3597101872659911,384,0.9576057581664877,0.9717639667505185,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,heave_rate,100,10.0,434304,0.2567155686921726,0.15925441075033495,0.3657020032405109,0.5072237860737283,0.36700725147074686,0.6994836414359913,384,0.46476708019531754,0.5501238438333848,0,True,60300,0.18012008600635454,,,,unseen_vessel
dlinear_ols,heave_rate,150,15.0,434304,0.34380533842450384,0.2165487640859686,0.5672327891617418,0.6326309401941281,0.3670157241047937,0.9367591518404191,384,0.6039094186722871,0.6600706930932049,0,True,60300,0.18012008600635454,,,,unseen_vessel
tcn,roll,10,1.0,434304,0.2333489879763388,0.1323722916956629,0.9927496007005082,0.9447499848672052,2.1637411794341554,0.10784514811395436,384,0.9400299702389797,0.9481627492622567,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,roll,20,2.0,434304,0.5607454024348436,0.2957532263532521,1.9285880231694805,0.9154618942850149,2.16324713835809,0.25921467431615364,384,0.9062990865846564,0.922679905804617,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,roll,30,3.0,434304,0.9880450801710001,0.5151874123564676,2.7551118746389696,0.8713899098069343,2.162494943561516,0.45690052738053644,384,0.855562520334301,0.8837190459685037,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,roll,50,5.0,434304,1.6896129226456167,0.8520885767192482,3.9136091054126094,0.813611311118564,2.162524144828776,0.7813151712946061,384,0.7897043697867094,0.8317583152589487,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,roll,100,10.0,434304,2.5122648492325146,1.1991366071214464,3.271183744913753,0.4101780035234406,2.1632182726804206,1.1613552275146022,384,0.29856776148275005,0.48849219574958086,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,roll,150,15.0,434304,2.82480005473751,1.3985847059349457,1.6783489246691847,-1.8327674052506646,2.164599840366654,1.3049987355903283,384,-1.9934537723884809,-1.639428899035988,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,pitch,10,1.0,434304,0.04160163268918163,0.027149400167448934,0.6873843757468203,0.9963371305707215,1.054918979036852,0.039435855753741575,384,0.995811261107548,0.9967930412607495,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,pitch,20,2.0,434304,0.09203113994166653,0.05878232260614919,1.2853247339496268,0.9948732295424696,1.0551327883415698,0.0872223296996757,384,0.9941269287599599,0.9955530734042379,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,pitch,30,3.0,434304,0.15852345741883211,0.09871783286930033,1.722301774874387,0.9915283389126166,1.0554849077799053,0.15019016970339114,384,0.9904867066877253,0.9925327970611397,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,pitch,50,5.0,434304,0.20705215719672396,0.1301051161706996,1.9909875298307909,0.9891851017108286,1.0556697846975003,0.196133450249364,384,0.9881724740074515,0.9900715144659397,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,pitch,100,10.0,434304,0.4740169353753952,0.2769130716519897,1.1519230367908961,0.830667317227165,1.0562287908366403,0.44878244134959216,384,0.8133312347425617,0.8467939989113326,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,pitch,150,15.0,434304,0.750028724066314,0.4472774379910115,1.5949893325557711,0.7788737879400651,1.0566735693319307,0.7098017266964582,384,0.7669182668655438,0.7902566817716606,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,heave,10,1.0,434304,0.026487068252361735,0.01674140260552954,0.3613733827789103,0.9946277593458638,0.6538497228934008,0.04050941267536486,384,0.9940501399010234,0.99514308284718,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,heave,20,2.0,434304,0.05988195870584116,0.03673595659872861,0.6907853787492375,0.9924854025369048,0.6539339478701262,0.09157187648825652,384,0.9914698867755055,0.9934499159825186,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,heave,30,3.0,434304,0.09962137023429973,0.06026387724805102,0.9600670236676927,0.989232821419426,0.6541326237646001,0.1522953704112303,384,0.9877160702357948,0.9906638341363246,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,heave,50,5.0,434304,0.15285417974909438,0.0871130306985702,1.244790554262758,0.9849213635818468,0.6542583886872622,0.23362968269430814,384,0.9828880154261372,0.9868883455559749,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,heave,100,10.0,434304,0.257797171324366,0.15072818409528144,0.7165157668754824,0.870549183934942,0.6543754769960836,0.39395909594257145,384,0.8539780307053063,0.8845860805272354,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,heave,150,15.0,434304,0.3896541449685938,0.2357917529218191,0.950165585399252,0.8318255530886064,0.6543828266952652,0.5954528894598407,384,0.8221465988542274,0.8407275790444938,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,roll_rate,10,1.0,434304,0.16559911803824237,0.09787919704599415,0.47796654791076604,0.8799613687618084,1.0024554842926892,0.165193488023147,384,0.8664193496833829,0.8914593264057232,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,roll_rate,20,2.0,434304,0.31154053864553066,0.17777868487390963,0.9249828255033861,0.8865611553449982,1.0028043048846653,0.3106693271339333,384,0.8730455014731192,0.8983841537928479,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,roll_rate,30,3.0,434304,0.3950672111777257,0.22000771560777502,1.3131457165389728,0.9094859222721927,1.0032425289065006,0.3937903346345726,384,0.8980609716581816,0.9194527786676017,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,roll_rate,50,5.0,434304,0.5747069259023617,0.310252115503888,1.8318743803680173,0.9015758927820531,1.0033121804656835,0.5728096768800451,384,0.8907269178572075,0.910592374438883,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,roll_rate,100,10.0,434304,1.1201601677408335,0.5699656704850301,1.4553535632772143,0.40758885049081894,1.0033808376976885,1.1163858483794662,384,0.3184051004509922,0.4713004276817696,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,roll_rate,150,15.0,434304,1.3677688157563666,0.7088069491328349,0.8974121709457911,-1.3229586824377382,1.003279779544346,1.3632975005013641,384,-1.468682990635513,-1.1773661304053584,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,pitch_rate,10,1.0,434304,0.051163837348234785,0.03273401705971504,0.5015508593238505,0.9895937019242445,0.7030690217475473,0.07277214009666082,384,0.9878287561995259,0.991196038800561,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,pitch_rate,20,2.0,434304,0.08804415094224614,0.05403206685500311,0.9238665701266839,0.9909179787394192,0.703086203551836,0.1252252575821664,384,0.9895533205677973,0.9921681721682637,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,pitch_rate,30,3.0,434304,0.10019397028345348,0.06148076962682046,1.207871649787205,0.9931191578244465,0.7030053176354107,0.14252235050007914,384,0.9920938317003928,0.9940120629203574,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,pitch_rate,50,5.0,434304,0.17875079251971976,0.1086522103168199,1.2924442841379322,0.9808718798279393,0.7031631741182381,0.25420954779645855,384,0.9789715651952011,0.982734224226239,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,pitch_rate,100,10.0,434304,0.3828694189100655,0.22646267000591322,0.828406348770982,0.7863934719367522,0.7033991527997708,0.544313164703303,384,0.7699578034543594,0.8026901710930724,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,pitch_rate,150,15.0,434304,0.5466565106335168,0.32402625471665963,1.0501412815237843,0.7290222780012052,0.7036809279539469,0.7768528162657455,384,0.7145387982965848,0.7423748273807519,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,heave_rate,10,1.0,434304,0.024320209790825536,0.01594945696382135,0.21659232334739117,0.9873919328261066,0.366916177705551,0.06628274049650223,384,0.9858855604111596,0.9887762911233106,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,heave_rate,20,2.0,434304,0.04107968615350223,0.026204047067843034,0.4110426972592282,0.9900119579893445,0.36695350087924916,0.11194793360758816,384,0.9887967400166796,0.9910895053368841,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,heave_rate,30,3.0,434304,0.04805125572020085,0.02986860888873218,0.5645392543584054,0.9927552868840949,0.36689902485748377,0.13096588561080427,384,0.991853230319263,0.9936020753936637,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,heave_rate,50,5.0,434304,0.08481308462392691,0.05016778771388828,0.7042908103788279,0.9854982079300868,0.3669440869125789,0.23113353682173615,384,0.9830077907499619,0.9877372283976562,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,heave_rate,100,10.0,434304,0.16954464075865708,0.10261460930589288,0.3657020032405109,0.7850618758709411,0.36700725147074686,0.4619653701097811,384,0.762014215912505,0.8088111396099698,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,heave_rate,150,15.0,434304,0.24363590117021,0.14928596410912065,0.5672327891617418,0.8155154870518493,0.3670157241047937,0.6638295995749894,384,0.8021801642542844,0.8282933833815179,0,False,196804,5420.126865220009,59.0,60.0,0.11705124865504084,unseen_vessel
tcn,roll,10,1.0,434304,0.2462600906946368,0.14389659177982783,0.9927496007005082,0.9384669236726719,2.1637411794341554,0.11381217542804117,384,0.9324111256093455,0.9431322421694665,1,False,196804,5407.894777103007,59.0,60.0,0.1174561106931535,unseen_vessel
tcn,roll,20,2.0,434304,0.5743596790894673,0.3047256482915061,1.9285880231694805,0.9113070791143489,2.16324713835809,0.2655081192088888,384,0.9019467711386999,0.918673216597044,1,False,196804,5407.894777103007,59.0,60.0,0.1174561106931535,unseen_vessel
tcn,roll,30,3.0,434304,1.0003970098075834,0.517566226244346,2.7551118746389696,0.8681542021305502,2.162494943561516,0.4626124157127423,384,0.8525803297651328,0.8805361966141348,1,False,196804,5407.894777103007,59.0,60.0,0.1174561106931535,unseen_vessel
tcn,roll,50,5.0,434304,1.6665219972223886,0.8338755818177486,3.9136091054126094,0.8186710238319302,2.162524144828776,0.7706374059256297,384,0.795056583102076,0.8373314676364205,1,False,196804,5407.894777103007,59.0,60.0,0.1174561106931535,unseen_vessel
tcn,roll,100,10.0,434304,2.593081409381452,1.2347972883316827,3.271183744913753,0.37161989823902086,2.1632182726804206,1.198714638337625,384,0.2519988870108764,0.45635652872543775,1,False,196804,5407.894777103007,59.0,60.0,0.1174561106931535,unseen_vessel
tcn,roll,150,15.0,434304,2.9059841574697143,1.437782893073933,1.6783489246691847,-1.9979333635858927,2.164599840366654,1.342504098576243,384,-2.1709774016409202,-1.797674822688692,1,False,196804,5407.894777103007,59.0,60.0,0.1174561106931535,unseen_vessel
tcn,pitch,10,1.0,434304,0.03844894462506771,0.025068072100270417,0.6873843757468203,0.9968712595706026,1.054918979036852,0.03644729632238852,384,0.9964007797403811,0.9973288777482475,1,False,196804,5407.894777103007,59.0,60.0,0.1174561106931535,unseen_vessel
tcn,pitch,20,2.0,434304,0.08786302085398955,0.05639497793595456,1.2853247339496268,0.995327099519576,1.0551327883415698,0.08327200313061103,384,0.9946944588250861,0.9958756214986012,1,False,196804,5407.894777103007,59.0,60.0,0.1174561106931535,unseen_vessel
tcn,pitch,30,3.0,434304,0.14457015953735666,0.09203992047320235,1.722301774874387,0.9929540619197701,1.0554849077799053,0.1369703711268064,384,0.9922953353084871,0.99354099854654,1,False,196804,5407.894777103007,59.0,60.0,0.1174561106931535,unseen_vessel
tcn,pitch,50,5.0,434304,0.2084203725247251,0.1345424289799937,1.9909875298307909,0.9890416982323478,1.0556697846975003,0.19742951398807673,384,0.9880033996748204,0.9899717186198882,1,False,196804,5407.894777103007,59.0,60.0,0.1174561106931535,unseen_vessel
tcn,pitch,100,10.0,434304,0.4802980458119912,0.283405569863228,1.1519230367908961,0.8261499931983902,1.0562287908366403,0.4547291741891891,384,0.8081349138550628,0.8421460241038357,1,False,196804,5407.894777103007,59.0,60.0,0.1174561106931535,unseen_vessel
tcn,pitch,150,15.0,434304,0.7467851457833535,0.4456498624289631,1.5949893325557711,0.780782219619771,1.0566735693319307,0.7067321143042308,384,0.7688472018386964,0.7921271133041833,1,False,196804,5407.894777103007,59.0,60.0,0.1174561106931535,unseen_vessel
tcn,heave,10,1.0,434304,0.0278343234859117,0.017106734582446766,0.3613733827789103,0.9940673460307755,0.6538497228934008,0.042569909432307915,384,0.9934088226624167,0.9946996352114743,1,False,196804,5407.894777103007,59.0,60.0,0.1174561106931535,unseen_vessel
tcn,heave,20,2.0,434304,0.06416732333550904,0.03747958155258305,0.6907853787492375,0.9913713754195083,0.6539339478701262,0.09812508364874324,384,0.9899688578508037,0.9926513311163656,1,False,196804,5407.894777103007,59.0,60.0,0.1174561106931535,unseen_vessel
tcn,heave,30,3.0,434304,0.10721859632247273,0.06249287294783192,0.9600670236676927,0.9875279705157244,0.6541326237646001,0.16390956883547367,384,0.9855122877427227,0.9893919020755271,1,False,196804,5407.894777103007,59.0,60.0,0.1174561106931535,unseen_vessel
tcn,heave,50,5.0,434304,0.15370514773597155,0.09001732982172303,1.244790554262758,0.9847530050271673,0.6542583886872622,0.2349303431085897,384,0.9827410613367497,0.986617195401311,1,False,196804,5407.894777103007,59.0,60.0,0.1174561106931535,unseen_vessel
tcn,heave,100,10.0,434304,0.2685827122261164,0.15854510610815226,0.7165157668754824,0.8594908497342015,0.6543754769960836,0.41044128587924433,384,0.8426651554388441,0.8737926484838331,1,False,196804,5407.894777103007,59.0,60.0,0.1174561106931535,unseen_vessel
tcn,heave,150,15.0,434304,0.39228187802566605,0.23616452776049687,0.950165585399252,0.8295496494359225,0.6543828266952652,0.5994684793406796,384,0.8208571442733622,0.8380508016548212,1,False,196804,5407.894777103007,59.0,60.0,0.1174561106931535,unseen_vessel
