control,regime,subject_model,null_model,dof,horizon_samples,horizon_s,skill_subject,skill_null,excess,tol,passed
untrained,unseen_heading,untrained,persistence,pitch_rate,150,15.0,0.44392337340258425,0.0,0.44392337340258425,0.0,False
untrained,unseen_heading,untrained,persistence,heave_rate,10,1.0,-2.3218812545928658,0.0,-2.3218812545928658,0.0,True
untrained,unseen_heading,untrained,persistence,heave_rate,20,2.0,0.11024272607752761,0.0,0.11024272607752761,0.0,False
untrained,unseen_heading,untrained,persistence,heave_rate,30,3.0,0.4950391183995816,0.0,0.4950391183995816,0.0,False
untrained,unseen_heading,untrained,persistence,heave_rate,50,5.0,0.7501478845873701,0.0,0.7501478845873701,0.0,False
untrained,unseen_heading,untrained,persistence,heave_rate,100,10.0,-0.002073415373074816,0.0,-0.002073415373074816,0.0,True
untrained,unseen_heading,untrained,persistence,heave_rate,150,15.0,0.5559140441899177,0.0,0.5559140441899177,0.0,False
shuffle,unseen_vessel,shuffled,window_mean,roll,10,1.0,-4.303879168940758,-4.311336029464496,0.0014039519402220257,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,roll,20,2.0,-0.5874378159982889,-0.5878104909106063,0.00023470994457508443,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,roll,30,3.0,0.1628699001252033,0.16344000806526393,-0.0006814908022820809,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,roll,50,5.0,0.5880279144921822,0.5883049075167901,-0.0006728110916678354,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,roll,100,10.0,0.665363898196798,0.6650294318625622,0.0009984946919231463,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,roll,150,15.0,-0.8034300123380731,-0.8063221027799121,0.0016010934248039677,0.02,True
shuffle,unseen_vessel,shuffled,window_mean,pitch,10,1.0,-1.6086348407996458,-1.605843017682727,-0.0010713704156291026,0.02,True
