model,head,regime,dof,horizon_samples,horizon_s,n_seeds,deterministic,n_windows,n_quantiles,alpha,picp_mean,picp_std,picp_ci_lo,picp_ci_hi,mean_interval_width_mean,mean_interval_width_std,width_ratio_mean,width_ratio_std,signal_std,winkler_mean,winkler_std,crps_mean,crps_std,pinball_mean,pinball_std,crossing_rate_mean,crossing_rate_std,n_params,val_loss_name,fit_time_s_mean
tcn_quantile,quantile,unseen_seastate,roll_rate,150,15.0,3,False,542880,9,0.1,0.668850083505256,0.00962849154289658,0.6491964614647805,0.6921775991010904,3.4111971294851586,0.16942671343323237,0.3138677510881597,0.015589125899496957,3.303717238675165,10.684121203135343,0.3029608100739349,1.1309054443614253,0.016695807961744764,0.5654527221807123,0.008347903980872262,0.001828519500933294,0.002166533390031988,664804,pinball,4568.147537712648
dlinear_gaussian,gaussian,unseen_vessel,heave,10,1.0,3,False,434304,9,0.1,0.9718361639159053,0.00019107338221171398,0.9633750782861774,0.9803963352858827,0.06941809242805412,0.0004060621421698915,0.03227286184596171,0.00018878057516066705,0.6538497228934008,0.08070328821322702,0.0002650299255114397,0.007307523658054714,5.41388561445031e-05,0.003653761829027357,2.70694280722525e-05,0.0,0.0,120600,gaussian_nll,1347.111506111687
dlinear_gaussian,gaussian,unseen_vessel,heave,20,2.0,3,False,434304,9,0.1,0.954406744277434,0.0005845642220714902,0.9431106436965813,0.965404762562629,0.38581483883276785,0.0005058345729536192,0.17934438782791537,0.00023513505105978943,0.6539339478701262,0.5034155503505212,0.0014865674729825245,0.04570568106243222,0.00022205828850782234,0.022852840531216112,0.00011102914425391389,0.0,0.0,120600,gaussian_nll,1347.111506111687
dlinear_gaussian,gaussian,unseen_vessel,heave,30,3.0,3,False,434304,9,0.1,0.9361415045682286,0.00027976506405776546,0.9230414064802535,0.9495004075486295,0.8203695858618523,0.00011209339580651285,0.38122949100672326,5.20903126651665e-05,0.6541326237646001,1.2168800088574094,0.0019182361870201685,0.10989054172750351,0.0001685044870075076,0.05494527086375175,8.425224350375117e-05,0.0,0.0,120600,gaussian_nll,1347.111506111687
dlinear_gaussian,gaussian,unseen_vessel,heave,50,5.0,3,False,434304,9,0.1,0.9326040438648198,0.00015555889425310446,0.9194507764146773,0.946526338693634,0.973953197280146,0.00034812694198917875,0.452513495040422,0.00016174508146506522,0.6542583886872622,1.4736620428102274,0.0010215487110298788,0.13381747558479098,9.16155719023738e-05,0.06690873779239546,4.580778595121482e-05,0.0,0.0,120600,gaussian_nll,1347.111506111687
dlinear_gaussian,gaussian,unseen_vessel,heave,100,10.0,3,False,434304,9,0.1,0.9335196851360644,1.9582828037774052e-05,0.9210604783745948,0.9458365568818156,1.8792863037651308,0.0005641852257681135,0.8729888173201404,0.0002620821489551405,0.6543754769960836,2.5784504828667187,0.0005353407935886044,0.2523891452213238,0.00011171995725109713,0.1261945726106619,5.585997862553417e-05,0.0,0.0,120600,gaussian_nll,1347.111506111687
dlinear_gaussian,gaussian,unseen_vessel,heave,150,15.0,3,False,434304,9,0.1,0.9161555039787799,5.018257883353843e-05,0.9018893447907457,0.930466389902004,2.264288202942336,0.00021367303349457511,1.0518227452178155,9.92568686163775e-05,0.6543828266952652,3.32595303962254,0.0003533625493415566,0.33032750342799594,4.0112216200344524e-05,0.16516375171399797,2.0056108100199333e-05,0.0,0.0,120600,gaussian_nll,1347.111506111687
dlinear_gaussian,gaussian,unseen_vessel,heave_rate,10,1.0,3,False,434304,9,0.1,0.9861502541998232,0.0004835322723253377,0.9808522947060124,0.9913044779693486,0.041180572060402015,0.0002410892495169325,0.03411679785109889,0.00019973479673322895,0.366916177705551,0.043179890446660645,0.0002485401214388766,0.00394824036075538,3.9227592110551124e-05,0.0019741201803776904,1.961379605527537e-05,0.0,0.0,120600,gaussian_nll,1347.111506111687
dlinear_gaussian,gaussian,unseen_vessel,heave_rate,20,2.0,3,False,434304,9,0.1,0.97516332645643,0.0005906812917693669,0.9675456592617153,0.9825275037761568,0.2288764699071754,0.00030016638517548947,0.18959761006572853,0.0002486530366115164,0.36695350087924916,0.2524374035507441,0.0006790124221197243,0.023827135985712903,0.00012452401010271455,0.011913567992856455,6.226200505135438e-05,0.0,0.0,120600,gaussian_nll,1347.111506111687
dlinear_gaussian,gaussian,unseen_vessel,heave_rate,30,3.0,3,False,434304,9,0.1,0.9602014564299046,0.00030238104153393065,0.9510927253720896,0.9695891587459475,0.4866662932206333,6.581129159529291e-05,0.4032064379832942,5.452511676453015e-05,0.36689902485748377,0.5779198197674132,0.0006381776229341085,0.056000805772362695,6.070290132614664e-05,0.028000402886181355,3.0351450663084092e-05,0.0,0.0,120600,gaussian_nll,1347.111506111687
dlinear_gaussian,gaussian,unseen_vessel,heave_rate,50,5.0,3,False,434304,9,0.1,0.9557944051478534,0.00030198628995638043,0.9462675913645741,0.9657636125847333,0.577776755906079,0.00020642588031281295,0.4786333103612657,0.00017100428743178426,0.3669440869125789,0.6986096084187882,0.0003575360852965311,0.06853116899405017,0.00012809946639628185,0.034265584497025096,6.404973319814014e-05,0.0,0.0,120600,gaussian_nll,1347.111506111687
dlinear_gaussian,gaussian,unseen_vessel,heave_rate,100,10.0,3,False,434304,9,0.1,0.947198275862069,0.00010856151667149287,0.9379343155946065,0.9569621163977307,1.1148459869556124,0.0003351862094971711,0.9233853439992692,0.00027762223390657536,0.36700725147074686,1.3446053975050354,0.0007616641445565615,0.13974493882528663,0.00010864241024044381,0.06987246941264331,5.432120512023993e-05,0.0,0.0,120600,gaussian_nll,1347.111506111687
dlinear_gaussian,gaussian,unseen_vessel,heave_rate,150,15.0,3,False,434304,9,0.1,0.9287941165635131,4.220615693113294e-05,0.9174545940170941,0.940284742945034,1.343240033310444,0.00012629321221362016,1.1125299292562523,0.00010460154176867078,0.3670157241047937,1.757571935237462,0.0002604686928542093,0.18437001040418696,2.615475256611148e-05,0.09218500520209345,1.3077376283069386e-05,0.0,0.0,120600,gaussian_nll,1347.111506111687
dlinear_gaussian,gaussian,unseen_vessel,pitch,10,1.0,3,False,434304,9,0.1,0.9801368012574909,0.0002655445750463954,0.9744041040377247,0.9857105852122016,0.1142111902854005,0.0006684974880852099,0.03291033472455835,0.0001926297768233943,1.054918979036852,0.1217944972974,0.0006974811467718357,0.011519020484506148,7.714368176012703e-05,0.005759510242253072,3.8571840880061294e-05,0.0,0.0,120600,gaussian_nll,1347.111506111687
dlinear_gaussian,gaussian,unseen_vessel,pitch,20,2.0,3,False,434304,9,0.1,0.9692826530111013,0.0003490245557795048,0.9615355833701739,0.9770601928603007,0.634770721441723,0.0008323935012727493,0.18287423206922906,0.0002398083547063027,1.0551327883415698,0.7145894282590582,0.0014760567020578744,0.06934775814304645,0.00019638736557261544,0.0346738790715232,9.819368278630907e-05,0.0,0.0,120600,gaussian_nll,1347.111506111687
dlinear_gaussian,gaussian,unseen_vessel,pitch,30,3.0,3,False,434304,9,0.1,0.9556777433932607,0.0002466221328167279,0.9461921257920719,0.9652335691128795,1.349732597214637,0.0001832857078296469,0.3887214055275557,5.278606896484329e-05,1.0554849077799053,1.6315867894548506,0.0012623689514380345,0.16143237023468082,0.00022071308376053747,0.0807161851173404,0.00011035654188027798,0.0,0.0,120600,gaussian_nll,1347.111506111687
