model,head,regime,dof,horizon_samples,horizon_s,picp_id,picp_ood,picp_delta,width_id,width_ood,width_delta,width_ratio_id,width_ratio_ood
tcn_quantile,quantile,unseen_seastate,heave,30,3.0,0.9860305223990568,0.719930739758326,-0.26609978264073075,0.1037994096434228,0.2321245502444526,0.1283251406010298,0.0415584852535608,0.0540644080448567
tcn_quantile,quantile,unseen_seastate,heave,50,5.0,0.9579841155810984,0.540842052264466,-0.4171420633166324,0.240151115332782,0.4698989742929038,0.2297478589601218,0.0961409430483567,0.1094388377895636
tcn_quantile,quantile,unseen_seastate,heave,100,10.0,0.9215119670399844,0.5657315306022203,-0.35578043643776414,0.6378688116327921,1.336412104592003,0.6985432929592109,0.2554209648846976,0.3113319454977396
tcn_quantile,quantile,unseen_seastate,heave,150,15.0,0.9038576665193044,0.6228128991060026,-0.28104476741330187,1.1279137793567886,2.5626386529912133,1.4347248736344247,0.451906029966163,0.5970445283545359
tcn_quantile,quantile,unseen_seastate,heave_rate,10,1.0,0.9866314839375184,0.833886555653797,-0.15274492828372144,0.0309224391925453,0.0741678420906393,0.043245402898094004,0.0209087750320051,0.0307012744757047
tcn_quantile,quantile,unseen_seastate,heave_rate,20,2.0,0.9847457080754496,0.7431089743589743,-0.24163673371647532,0.0528402799411237,0.124941232347885,0.0721009524067613,0.035725300799151,0.0517165763818122
tcn_quantile,quantile,unseen_seastate,heave_rate,30,3.0,0.9683516615089892,0.6365716180371354,-0.33178004347185386,0.082174644545543,0.1816146238594605,0.0994399793139175,0.0555528609597688,0.0751717262093601
tcn_quantile,quantile,unseen_seastate,heave_rate,50,5.0,0.9524043066607722,0.573837680518715,-0.37856662614205727,0.1337473153354811,0.2557320533719402,0.12198473803645912,0.0904292045985589,0.1058705351490389
tcn_quantile,quantile,unseen_seastate,heave_rate,100,10.0,0.9169230155221536,0.5538774683171235,-0.36304554720503013,0.4321658375693691,0.8196769020626093,0.38751106449324024,0.2923301403819855,0.3394130070999736
tcn_quantile,quantile,unseen_seastate,heave_rate,150,15.0,0.9003209733274389,0.6461464780430298,-0.25417449528440905,0.7554246742277247,1.5646293466244066,0.8092046723966818,0.5112728197506513,0.6478601525444702
tcn_quantile,quantile,unseen_seastate,pitch,10,1.0,0.988674599665979,0.8685836034973966,-0.12009099616858243,0.0719179425463241,0.1980546107990449,0.1261366682527208,0.0176115451366669,0.0334509983579518
tcn_quantile,quantile,unseen_seastate,pitch,20,2.0,0.983364187297377,0.7279822428529324,-0.2553819444444445,0.1721602217871334,0.4093313593327559,0.2371711375456225,0.0421571419571984,0.0691460064376156
tcn_quantile,quantile,unseen_seastate,pitch,30,3.0,0.9784406007466352,0.6474113370665094,-0.33102926368012575,0.2743076607202371,0.6046181823737964,0.3303105216535593,0.067169043287405,0.1021464225133121
tcn_quantile,quantile,unseen_seastate,pitch,50,5.0,0.961241434571176,0.6566853325474015,-0.3045561020237745,0.527438357508958,1.058143521485216,0.530705163976258,0.1291403148481895,0.1787647934402073
tcn_quantile,quantile,unseen_seastate,pitch,100,10.0,0.9166375012280183,0.6582535121328225,-0.2583839890951959,1.474605008736546,3.085262887816661,1.6106578790801147,0.3611456604372394,0.5214109540719625
tcn_quantile,quantile,unseen_seastate,pitch,150,15.0,0.9047410723057276,0.7396576284507318,-0.16508344385499585,2.2714139262158537,5.1293370894813926,2.857923163265539,0.5565971656301061,0.8666643753153115
tcn_quantile,quantile,unseen_seastate,pitch_rate,10,1.0,0.9850427350427352,0.791539566755084,-0.19350316828765124,0.0932374766729352,0.2416621012888777,0.1484246246159425,0.0306860632854489,0.0584738719112553
tcn_quantile,quantile,unseen_seastate,pitch_rate,20,2.0,0.9714501056095884,0.6911613370665095,-0.28028876854307894,0.1727495192719129,0.3853464049179584,0.2125968856460455,0.0568474750747316,0.0932268932945141
tcn_quantile,quantile,unseen_seastate,pitch_rate,30,3.0,0.9706365433736124,0.7276463798015523,-0.24299016357206005,0.2443555524592101,0.524524258866926,0.2801687064077159,0.0803998413891955,0.1268983212625063
tcn_quantile,quantile,unseen_seastate,pitch_rate,50,5.0,0.9459265092346988,0.6521250859612928,-0.29380142327340597,0.5214573459741053,1.0112470223937202,0.4897896764196149,0.1715871817415019,0.2447333138047528
tcn_quantile,quantile,unseen_seastate,pitch_rate,100,10.0,0.9145030516258964,0.6645145642990471,-0.2499884873268493,1.3028708583822646,2.647135485396225,1.3442646270139604,0.4287587027263184,0.6407210070332013
tcn_quantile,quantile,unseen_seastate,pitch_rate,150,15.0,0.9009994535317812,0.8053860890067787,-0.09561336452500258,1.8681285105072645,4.111920426486552,2.243791915979288,0.6149734243734191,0.99472578297519
tcn_quantile,quantile,unseen_seastate,roll,10,1.0,0.991571188230671,0.8806906375871894,-0.11088055064348168,0.1112395817531852,0.279552908002654,0.16831332624946876,0.0091816761490481,0.0135812755190926
tcn_quantile,quantile,unseen_seastate,roll,20,2.0,0.9892510008350528,0.7944739168877101,-0.19477708394734272,0.196250671621663,0.4694525945730941,0.2732019229514311,0.0161946136851617,0.0228028190584773
tcn_quantile,quantile,unseen_seastate,roll,30,3.0,0.98361286103743,0.737106420080558,-0.2465064409568719,0.2937802137538962,0.6914516771482419,0.39767146339434567,0.0242372408521928,0.0335824358010296
tcn_quantile,quantile,unseen_seastate,roll,50,5.0,0.9751257183908044,0.6833720159151193,-0.2917537024756851,0.4092772135820268,0.885348194909484,0.47607098132745723,0.0337525748824741,0.0429946583017521
tcn_quantile,quantile,unseen_seastate,roll,100,10.0,0.9367900518223796,0.6519476372924649,-0.28484241452991477,1.0699452439044588,2.3321281842758275,1.2621829403713687,0.088139215315917,0.1131801872982979
tcn_quantile,quantile,unseen_seastate,roll,150,15.0,0.9222457080754496,0.6888477502701641,-0.2333979578052855,2.1321123663509343,4.921552203482892,2.7894398371319578,0.1754639851138103,0.2387002832372377
tcn_quantile,quantile,unseen_seastate,roll_rate,10,1.0,0.9804553185479912,0.8211814765694075,-0.15927384197858363,0.1086739449351956,0.2634758971586838,0.1548019522234882,0.0167726447342843,0.0242770033924755
tcn_quantile,quantile,unseen_seastate,roll_rate,20,2.0,0.9744449356518322,0.7627382355830631,-0.21170670006876913,0.1638174739902952,0.3801061557140666,0.2162886817237714,0.0252789986727824,0.0350214877296483
tcn_quantile,quantile,unseen_seastate,roll_rate,30,3.0,0.9734087950682778,0.7283352981628844,-0.24507349690539337,0.1920226143739357,0.4267474224242728,0.23472480805033713,0.0296260055876175,0.039313539115588
tcn_quantile,quantile,unseen_seastate,roll_rate,50,5.0,0.9593694739168876,0.7500577168680617,-0.20931175704882599,0.3243959515896795,0.7417081306964147,0.41731217910673524,0.050027219514119,0.0683046525063287
tcn_quantile,quantile,unseen_seastate,roll_rate,100,10.0,0.9249857242852932,0.6488751350820317,-0.2761105892032616,0.8296393280787641,1.9117106857070645,1.0820713576283003,0.1278395196726934,0.1759718730166719
tcn_quantile,quantile,unseen_seastate,roll_rate,150,15.0,0.9146258534728364,0.668850083505256,-0.24577576996758044,1.4414394787912217,3.411197129485158,1.9697576506939365,0.2219544355133118,0.3138677510881597
dlinear_gaussian,gaussian,unseen_vessel,heave,10,1.0,0.9623911668631496,0.9718361639159052,0.009444997052755588,0.0726154981555236,0.0694180924280541,-0.003197405727469488,0.0290749499237767,0.0322728618459617
dlinear_gaussian,gaussian,unseen_vessel,heave,20,2.0,0.9443569481284998,0.954406744277434,0.010049796148934198,0.3961823326952836,0.3858148388327678,-0.010367493862515786,0.1586212698731246,0.1793443878279153
dlinear_gaussian,gaussian,unseen_vessel,heave,30,3.0,0.922431445868946,0.9361415045682286,0.013710058699282657,0.8291633206551996,0.8203695858618523,-0.00879373479334733,0.331974639861799,0.3812294910067232
dlinear_gaussian,gaussian,unseen_vessel,heave,50,5.0,0.9195601851851852,0.9326040438648198,0.013043858679634535,0.9750872234329716,0.973953197280146,-0.0011340261528256512,0.3903617315511704,0.452513495040422
dlinear_gaussian,gaussian,unseen_vessel,heave,100,10.0,0.9071633387366146,0.9335196851360644,0.026356346399449837,1.877813868026161,1.8792863037651308,0.001472435738969935,0.7519305244245476,0.8729888173201404
dlinear_gaussian,gaussian,unseen_vessel,heave,150,15.0,0.8855901242754691,0.91615550397878,0.030565379703310858,2.2598974757807784,2.264288202942336,0.004390727161557528,0.9054426988142972,1.0518227452178155
dlinear_gaussian,gaussian,unseen_vessel,heave_rate,10,1.0,0.9701115654779447,0.9861502541998232,0.016038688721878414,0.0430817399064153,0.041180572060402,-0.0019011678460132964,0.0291305094685982,0.0341167978510988
dlinear_gaussian,gaussian,unseen_vessel,heave_rate,20,2.0,0.9550568265546714,0.97516332645643,0.020106499901758612,0.2350504600740056,0.2288764699071754,-0.006173990166830207,0.1589175605897463,0.1895976100657285
dlinear_gaussian,gaussian,unseen_vessel,heave_rate,30,3.0,0.9344138360840948,0.9602014564299046,0.025787620345809836,0.4919324787441526,0.4866662932206333,-0.005266185523519262,0.3325631250905185,0.4032064379832942
dlinear_gaussian,gaussian,unseen_vessel,heave_rate,50,5.0,0.9273665450928382,0.9557944051478534,0.028427860055015186,0.5785077400502342,0.577776755906079,-0.0007309841441551779,0.3911405223770832,0.4786333103612657
dlinear_gaussian,gaussian,unseen_vessel,heave_rate,100,10.0,0.9007208468415364,0.947198275862069,0.046477429020532535,1.1140845481255592,1.1148459869556124,0.000761438830053196,0.753600733881861,0.9233853439992692
dlinear_gaussian,gaussian,unseen_vessel,heave_rate,150,15.0,0.8826329022988505,0.9287941165635132,0.04616121426466269,1.3407705840585908,1.343240033310444,0.0024694492518531064,0.9074360165044304,1.1125299292562525
dlinear_gaussian,gaussian,unseen_vessel,pitch,10,1.0,0.9228942553296,0.9801368012574908,0.0572425459278908,0.1195705013847263,0.1142111902854005,-0.005359311099325803,0.0292808888518271,0.0329103347245583
dlinear_gaussian,gaussian,unseen_vessel,pitch,20,2.0,0.9047088368209056,0.9692826530111012,0.06457381619019553,0.6523666232066185,0.634770721441723,-0.01759590176489556,0.1597460322551408,0.182874232069229
dlinear_gaussian,gaussian,unseen_vessel,pitch,30,3.0,0.89469050864525,0.9556777433932608,0.06098723474801082,1.3653277226530869,1.349732597214637,-0.015595125438449875,0.3343244467310407,0.3887214055275557
dlinear_gaussian,gaussian,unseen_vessel,pitch,50,5.0,0.8867352514981826,0.9495061830729936,0.06277093157481106,1.605611449028842,1.602420411384694,-0.003191037644147965,0.3931249312824595,0.4614143792016117
dlinear_gaussian,gaussian,unseen_vessel,pitch,100,10.0,0.8646669920915611,0.9246656719717063,0.05999867988014529,3.0920721612305893,3.0919422793524918,-0.00012988187809748197,0.7572797028161536,0.889848605206183
dlinear_gaussian,gaussian,unseen_vessel,pitch,150,15.0,0.8752647914824639,0.9127408451223108,0.03747605363984685,3.721226963375417,3.725376405568168,0.004149442192751263,0.9118656694738668,1.0716971177011712
dlinear_gaussian,gaussian,unseen_vessel,pitch_rate,10,1.0,0.8635993835347283,0.9795120468611848,0.11591266332645644,0.0891454723671413,0.0851307372074815,-0.004014735159659805,0.0293393140213907,0.0368070642355495
dlinear_gaussian,gaussian,unseen_vessel,pitch_rate,20,2.0,0.8470096215247077,0.9695067663817664,0.12249714485705865,0.4863720726981311,0.473146696538463,-0.013225376159668123,0.1600526843506417,0.2045643657946102
dlinear_gaussian,gaussian,unseen_vessel,pitch_rate,30,3.0,0.8454131975144906,0.95909470478436,0.11368150726986936,1.017919763592616,1.006066920735513,-0.011852842857102974,0.3349241984318538,0.4350217860932312
dlinear_gaussian,gaussian,unseen_vessel,pitch_rate,50,5.0,0.840434350132626,0.9533452758129484,0.11291092568032235,1.1970636478981866,1.194416273648025,-0.0026473742501615938,0.3938975628473577,0.5163478125980542
dlinear_gaussian,gaussian,unseen_vessel,pitch_rate,100,10.0,0.8384748931623932,0.929274578789665,0.09079968562727181,2.305300200589698,2.304679976459497,-0.0006202241302011302,0.7586458143878115,0.99598210452896
dlinear_gaussian,gaussian,unseen_vessel,pitch_rate,150,15.0,0.8728586427939876,0.9287035502013952,0.05584490740740755,2.774369608094307,2.776830891999241,0.002461283904934053,0.9133009687347532,1.199544598120099
dlinear_gaussian,gaussian,unseen_vessel,roll,10,1.0,0.991690152519894,0.9870866182827388,-0.004603534237155205,0.3499108055491069,0.3342289261761124,-0.015681879372994534,0.0288815154369496,0.0469549595447548
dlinear_gaussian,gaussian,unseen_vessel,roll,20,2.0,0.9828207891246684,0.976653066362118,-0.006167722762550398,1.9090731555982252,1.85759765489954,-0.05147550069868512,0.1575367971796192,0.2610287019948695
dlinear_gaussian,gaussian,unseen_vessel,roll,30,3.0,0.9705728399155124,0.9664083222811672,-0.004164517634345111,3.995470310888191,3.9498657134613295,-0.04560459742686129,0.3296313764816931,0.5552262336572161
dlinear_gaussian,gaussian,unseen_vessel,roll,50,5.0,0.9707155970625796,0.9719098450240692,0.0011942479614895918,4.698629215773553,4.689332606773756,-0.009296608999797229,0.3874900170043138,0.6591629976044636
dlinear_gaussian,gaussian,unseen_vessel,roll,100,10.0,0.9624441251596424,0.9724517081736908,0.01000758301404836,9.048574718505366,9.048280428111172,-0.00029429039419426317,0.7453972808048892,1.271476848359724
dlinear_gaussian,gaussian,unseen_vessel,roll,150,15.0,0.9410244130071715,0.9599796455938696,0.018955232586698068,10.889709602717296,10.90196974547312,0.012260142755824432,0.8961778346115575,1.5309820467632278
dlinear_gaussian,gaussian,unseen_vessel,roll_rate,10,1.0,0.9937148479713136,0.993105443805875,-0.0006094041654386428,0.1872027941785281,0.1788560387905903,-0.008346755387937776,0.0288927208991464,0.0542352016698966
dlinear_gaussian,gaussian,unseen_vessel,roll_rate,20,2.0,0.9865670129678752,0.9866199712643678,5.29582964926556e-05,1.0213584359439103,0.9940579619319516,-0.027300474011958675,0.1576078419338269,0.3013271514337616
dlinear_gaussian,gaussian,unseen_vessel,roll_rate,30,3.0,0.974315226201002,0.9796095208271932,0.005294294626191243,2.1375844592689264,2.11369856985673,-0.02388588941219627,0.3297949532703659,0.6404420910800009
dlinear_gaussian,gaussian,unseen_vessel,roll_rate,50,5.0,0.9738347639748502,0.9834240531977602,0.009589289222909914,2.513776717349524,2.5094115608153262,-0.004365156534197556,0.3876659342758799,0.7602887377326296
dlinear_gaussian,gaussian,unseen_vessel,roll_rate,100,10.0,0.9614026119952844,0.9830940232341095,0.02169141123882512,4.841007258374129,4.84202282772104,0.0010155693469116045,0.7459531168510574,1.4669110410461503
dlinear_gaussian,gaussian,unseen_vessel,roll_rate,150,15.0,0.9387372286079182,0.9730242717850476,0.034287043177129384,5.826018707743647,5.833989232742635,0.00797052499898765,0.8970967651389894,1.767609436400892
dlinear_quantile,quantile,unseen_vessel,heave,10,1.0,0.9335143125552609,0.9524196568916397,0.018905344336378804,0.047145345070851,0.0455596058019425,-0.0015857392689084954,0.0188768042896074,0.0211809171409664
dlinear_quantile,quantile,unseen_vessel,heave,20,2.0,0.9149290205324688,0.9339494916003538,0.01902047106788496,0.2975909208561715,0.2913417474823989,-0.006249173373772621,0.1191477909875015,0.1354289728954515
dlinear_quantile,quantile,unseen_vessel,heave,30,3.0,0.901588902397092,0.9190651402397092,0.017476237842617204,0.7101421010177847,0.6986988966709803,-0.011443204346804459,0.2843217522571945,0.3246885663916993
dlinear_quantile,quantile,unseen_vessel,heave,50,5.0,0.9008543938500836,0.9186668017486982,0.0178124078986146,0.8686064992429307,0.8660315077302783,-0.0025749915126523915,0.3477337503072912,0.4023714337326947
dlinear_quantile,quantile,unseen_vessel,heave,100,10.0,0.9013578814225366,0.9299139159052952,0.028556034482758563,1.828657204485918,1.8284363454494583,-0.0002208590364596308,0.7322467866355472,0.849367379287075
dlinear_quantile,quantile,unseen_vessel,heave,150,15.0,0.8861227772865704,0.9169153404067196,0.03079256312014922,2.270090697080292,2.274314046478947,0.004223349398654985,0.9095266795709264,1.0564800190834387
dlinear_quantile,quantile,unseen_vessel,heave_rate,10,1.0,0.934346295068278,0.971313488554868,0.036967193486589944,0.0280029695368626,0.0270247023271647,-0.0009782672096978993,0.0189347220194552,0.0223891087508365
dlinear_quantile,quantile,unseen_vessel,heave_rate,20,2.0,0.9166935295706848,0.9559816779644366,0.03928814839375172,0.1766300726036571,0.1728376961714665,-0.003792376432190603,0.1194195504068583,0.1431759854416962
dlinear_quantile,quantile,unseen_vessel,heave_rate,30,3.0,0.907610030454858,0.9433706957952648,0.03576066534040678,0.4213501827942366,0.4144823920888218,-0.006867790705414767,0.2848470869523333,0.3434015695127732
dlinear_quantile,quantile,unseen_vessel,heave_rate,50,5.0,0.9042844029374204,0.941678332842126,0.03739392990470558,0.5140552577170064,0.5125959514050309,-0.00145930631197555,0.3475629245974419,0.4246371883098994
dlinear_quantile,quantile,unseen_vessel,heave_rate,100,10.0,0.8933611786521269,0.9426523049906672,0.04929112633854027,1.084552777828992,1.084281030555753,-0.00027174727323897585,0.7336245446368276,0.8980695307749889
dlinear_quantile,quantile,unseen_vessel,heave_rate,150,15.0,0.8828078949307397,0.9292599960703408,0.046452101139601076,1.3468054087233032,1.3491674000071991,0.0023619912838959145,0.911520397023484,1.1174392326482638
dlinear_quantile,quantile,unseen_vessel,pitch,10,1.0,0.8644989070635622,0.9580846595932804,0.09358575252971812,0.0795151794697094,0.0749727305451583,-0.004542448924551107,0.0194719860260037,0.0216036419136302
dlinear_quantile,quantile,unseen_vessel,pitch,20,2.0,0.8507765681795855,0.9430874840357598,0.09231091585617435,0.4949051480719162,0.4794708099956728,-0.015434338076243392,0.121188195310372,0.1381331136042636
dlinear_quantile,quantile,unseen_vessel,pitch,30,3.0,0.8602814311327243,0.9356702524805972,0.07538882134787295,1.1724459178861315,1.1495881376663262,-0.022857780219805335,0.2870939528406139,0.3310800358334959
dlinear_quantile,quantile,unseen_vessel,pitch,50,5.0,0.8602783610865506,0.932491219667944,0.07221285858139337,1.4267138746087211,1.4218846071030846,-0.004829267505636503,0.3493228665344488,0.4094293848365691
dlinear_quantile,quantile,unseen_vessel,pitch,100,10.0,0.8575529275960311,0.9183966376854308,0.060843710089399705,3.010102691957608,3.007209527768811,-0.002893164188797037,0.7372045518836033,0.865462858643084
dlinear_quantile,quantile,unseen_vessel,pitch,150,15.0,0.8757483237547893,0.912788430838,0.037040107083210705,3.7379680709749272,3.741819395623514,0.003851324648586729,0.9159679834254764,1.076427352482914
dlinear_quantile,quantile,unseen_vessel,pitch_rate,10,1.0,0.806487314569211,0.951461034973966,0.14497372040475498,0.0654603434580966,0.0559423091289853,-0.00951803432911131,0.0215441291819673,0.0241871764904036
dlinear_quantile,quantile,unseen_vessel,pitch_rate,20,2.0,0.7931095883682091,0.940238481186757,0.1471288928185479,0.3875086848750859,0.3577063831585425,-0.02980230171654341,0.1275192567685491,0.1546538947579075
dlinear_quantile,quantile,unseen_vessel,pitch_rate,30,3.0,0.8094330238726791,0.93902427792514,0.12959125405246086,0.8914415298410582,0.8570310045832841,-0.034410525257774105,0.2933093064006676,0.3705788856257503
dlinear_quantile,quantile,unseen_vessel,pitch_rate,50,5.0,0.8124685320267216,0.9364239488161902,0.12395541678946853,1.0659142531705303,1.0591328756018246,-0.006781377568705782,0.3507424415279241,0.4578646118889418
dlinear_quantile,quantile,unseen_vessel,pitch_rate,100,10.0,0.8315266111602319,0.923508264564299,0.09198165340406717,2.2444659243047664,2.241445895291722,-0.003020029013044656,0.7386260056604842,0.9686550943224552
dlinear_quantile,quantile,unseen_vessel,pitch_rate,150,15.0,0.8733045670006877,0.9287595785440612,0.05545501154337351,2.786841461088587,2.7890848071276637,0.002243346039076499,0.917406606061648,1.2048380849292786
dlinear_quantile,quantile,unseen_vessel,roll,10,1.0,0.9726650763827488,0.9779624410551134,0.005297364672364635,0.2271936179897972,0.2193466722562776,-0.0078469457335196,0.0187524817213108,0.0308154480819626
dlinear_quantile,quantile,unseen_vessel,roll,20,2.0,0.9667583075449456,0.9674575105609589,0.0006992030160132279,1.4342212417394016,1.4027481531837942,-0.031473088555607376,0.1183519972548147,0.1971134753995305
dlinear_quantile,quantile,unseen_vessel,roll,30,3.0,0.9608975893997446,0.9577415819333922,-0.003156007466352362,3.4218405392670364,3.3644975081198463,-0.05734303114719008,0.2823061915854183,0.472941971980476
dlinear_quantile,quantile,unseen_vessel,roll,50,5.0,0.9624364500442087,0.965294663031732,0.002858212987523201,4.173396812062102,4.171614505556014,-0.0017823065060884602,0.3441747640445503,0.5863891843288119
dlinear_quantile,quantile,unseen_vessel,roll,100,10.0,0.959621217703114,0.9719098450240692,0.012288627320955148,8.808554880329238,8.80325154613003,-0.005303334199208365,0.7256250912301239,1.2370450518328866
dlinear_quantile,quantile,unseen_vessel,roll,150,15.0,0.9422332436879852,0.961278275125258,0.019045031437272764,10.93871965952281,10.950208001751294,0.011488342228483717,0.9002111585645854,1.5377562266640403
dlinear_quantile,quantile,unseen_vessel,roll_rate,10,1.0,0.9739422155909224,0.9873644574614402,0.01342224187051777,0.1215498651890943,0.1173654208285959,-0.004184444360498404,0.0187599033745629,0.0355891660731897
dlinear_quantile,quantile,unseen_vessel,roll_rate,20,2.0,0.9687262071421556,0.9802434853620198,0.011517278219864147,0.7672861806706909,0.7506458011755317,-0.016640379495159174,0.1184014493103938,0.2275420243748529
dlinear_quantile,quantile,unseen_vessel,roll_rate,30,3.0,0.9635347590627764,0.9729789886039888,0.009444229541212379,1.830673174642648,1.8002214837399582,-0.030451690902689732,0.2824434709312359,0.5454598058093537
dlinear_quantile,quantile,unseen_vessel,roll_rate,50,5.0,0.9642723376559582,0.9787130673445328,0.014440729688574572,2.232449428446292,2.228237227054336,-0.004212201391956327,0.3442806146740005,0.6750999697218137
dlinear_quantile,quantile,unseen_vessel,roll_rate,100,10.0,0.9576594581982512,0.9825997458001768,0.02494028760192568,4.7125856439969445,4.709539396930172,-0.0030462470667727004,0.7261645690545233,1.426774632297688
dlinear_quantile,quantile,unseen_vessel,roll_rate,150,15.0,0.9398693081343944,0.9740535047647118,0.034184196630317354,5.852239654834129,5.859741355179594,0.007501700345464712,0.9011342953965712,1.775411935310462
lstm_gaussian,gaussian,unseen_vessel,heave,10,1.0,0.9934554290696532,0.5152374066705964,-0.47821802239905686,0.0301433171219693,0.0326780352355108,0.002534718113541501,0.0120692614954004,0.0151922024887982
lstm_gaussian,gaussian,unseen_vessel,heave,20,2.0,0.9909272460457806,0.3297275641025641,-0.6611996819432165,0.0342384879999503,0.0387539060795318,0.004515418079581501,0.013708214619618,0.0180145885077965
lstm_gaussian,gaussian,unseen_vessel,heave,30,3.0,0.97694702328323,0.2920296996266824,-0.6849173236565476,0.0489591263098243,0.0542608363380725,0.0053017100282482035,0.0196019142667925,0.0252152583119359
lstm_gaussian,gaussian,unseen_vessel,heave,50,5.0,0.939813279791728,0.4741893543078888,-0.46562392548383924,0.1511431787546298,0.1459377704619076,-0.005205408292722202,0.0605079336011432,0.0678049117293768
lstm_gaussian,gaussian,unseen_vessel,heave,100,10.0,0.920979314028883,0.6933515080066804,-0.22762780602220256,0.5193563668682172,0.4788440631476298,-0.040512303720587395,0.2079651833186939,0.2224384392790551
lstm_gaussian,gaussian,unseen_vessel,heave,150,15.0,0.9098173936536006,0.8409309301011887,-0.0688864635524119,1.0591005866672158,0.9991031100499944,-0.059997476617221435,0.4243355744164711,0.4641102553124085
lstm_gaussian,gaussian,unseen_vessel,heave_rate,10,1.0,0.9894766492288044,0.3609054180174869,-0.6285712312113175,0.0214805084525079,0.0232160064016385,0.0017354979491305995,0.0145244401972936,0.0192337249747955
lstm_gaussian,gaussian,unseen_vessel,heave_rate,20,2.0,0.982423218145201,0.3237862572453089,-0.6586369608998921,0.026105882732635,0.0283352672754239,0.002229384542788898,0.0176501811551703,0.0234724825936578
lstm_gaussian,gaussian,unseen_vessel,heave_rate,30,3.0,0.963827948472345,0.4118451591511936,-0.5519827893211514,0.0434630902893149,0.0420152472189893,-0.0014478430703256037,0.0293825306464942,0.0348099270653124
lstm_gaussian,gaussian,unseen_vessel,heave_rate,50,5.0,0.9350362879457706,0.4743083185971117,-0.46072796934865895,0.0940157680583296,0.0881052541775476,-0.005910513880782009,0.0635659198385566,0.0729868570103491
lstm_gaussian,gaussian,unseen_vessel,heave_rate,100,10.0,0.9177196925041752,0.6886244044110423,-0.22909528809313284,0.3793808417321777,0.3219717327973255,-0.05740910893485218,0.256624760868567,0.2666771757944501
lstm_gaussian,gaussian,unseen_vessel,heave_rate,150,15.0,0.9088948447784656,0.8495086391099322,-0.059386205668533365,0.7241456603343875,0.6500990995179681,-0.07404656081641947,0.4901031251697652,0.5384404032492998
lstm_gaussian,gaussian,unseen_vessel,pitch,10,1.0,0.9896132662835248,0.461656658316141,-0.5279566079673838,0.0594899293239626,0.0652511631756794,0.005761233851716806,0.014568124982041,0.0188023399100577
lstm_gaussian,gaussian,unseen_vessel,pitch,20,2.0,0.9780606825326652,0.377553510904804,-0.6005071716278612,0.0907338762002894,0.0887088256979329,-0.002025050502356504,0.0222181457458388,0.0255565636997672
lstm_gaussian,gaussian,unseen_vessel,pitch,30,3.0,0.9557583321053148,0.414463141025641,-0.5412951910796737,0.147202707208066,0.1416190886598925,-0.005583618548173491,0.0360451654413177,0.0407861314952377
lstm_gaussian,gaussian,unseen_vessel,pitch,50,5.0,0.937506140092347,0.5304111098830927,-0.4070950302092543,0.3419958540341971,0.2669858926183132,-0.0750099614158839,0.0837357610382016,0.0768781582054452
lstm_gaussian,gaussian,unseen_vessel,pitch,100,10.0,0.9171785968660968,0.792515534433638,-0.12466306243245884,1.2750706095837792,1.1093182921919824,-0.16575231739179674,0.3122776707484506,0.3192573618300087
lstm_gaussian,gaussian,unseen_vessel,pitch,150,15.0,0.9075524670891052,0.856766228264073,-0.05078623882503219,2.235200624380424,2.040397655494116,-0.19480296888630821,0.547723300357435,0.5869710999105802
lstm_gaussian,gaussian,unseen_vessel,pitch_rate,10,1.0,0.9823810050103152,0.4107890632675115,-0.5715919417428037,0.0657664300253537,0.0650324964313519,-0.0007339335940018121,0.021644867555729,0.028117403326522
lstm_gaussian,gaussian,unseen_vessel,pitch_rate,20,2.0,0.9647435897435898,0.4210437849985264,-0.5436998047450634,0.0977544535800845,0.091368123428905,-0.006386330151179495,0.0321685055145701,0.0395028906675632
lstm_gaussian,gaussian,unseen_vessel,pitch_rate,30,3.0,0.9430306881815502,0.4455558011592495,-0.49747488702230075,0.135979215552523,0.1149306509278264,-0.021048564624696592,0.0447409819528249,0.0496958363434996
lstm_gaussian,gaussian,unseen_vessel,pitch_rate,50,5.0,0.9382882343550448,0.588864789026427,-0.3494234453286178,0.3727958817313153,0.2854966540230781,-0.08729922770823717,0.1226696588032939,0.1234205997199271
lstm_gaussian,gaussian,unseen_vessel,pitch_rate,100,10.0,0.9151953470380194,0.7835256717261028,-0.13166967531191665,1.2077571635239828,0.958855714843746,-0.24890144868023678,0.3974579608633986,0.4143755933857647
lstm_gaussian,gaussian,unseen_vessel,pitch_rate,150,15.0,0.906580797475194,0.9016426282051282,-0.004938169270065851,1.8484202028200252,1.6252863146441072,-0.22313388817591795,0.6084856022568692,0.7020965607762313
lstm_gaussian,gaussian,unseen_vessel,roll,10,1.0,0.9917914640436192,0.2880117766971215,-0.7037796873464977,0.1339051024901903,0.1287123041189063,-0.005192798371284002,0.0110524802987657,0.0180824595344296
lstm_gaussian,gaussian,unseen_vessel,roll,20,2.0,0.9906156363591708,0.2291935295706847,-0.7614221067884861,0.1366414588430849,0.137315504521663,0.0006740456785780946,0.011275658936886,0.0192955066531879
lstm_gaussian,gaussian,unseen_vessel,roll,30,3.0,0.9821614967089104,0.1946992582768445,-0.7874622384320659,0.1550902384846181,0.1645976354991675,0.009507397014549418,0.0127951417011516,0.0231372233530948
